game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc,form_z,form_state
824393,677951,Bobby Witt Jr.,KC,CLE,0,2,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,4.506875957983966,3477,860,0.1360610419498501,0.711600261981732,0.2830717270841366,0.6151974621275983,0.739950168521859,0.549047008801291,0.3827007770859669,0.2477826294968167,0.6802497833057237,0.4436626312298112,0.2822934354112123,0.2014895011591627,0.6849186110599155,0.3093249852778145,0.089977597801622,2026-08-30T18:51:35Z,,
824393,608070,José Ramírez,CLE,KC,1,3,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,4.236977751567611,3507,3305,0.1360241128323215,0.6750854349880391,0.3327877098666166,0.4527886419879552,0.7140979677040855,0.516404715371807,0.3502919516805707,0.2198220535178805,0.6525075614553687,0.4118081802413907,0.2553804959636495,0.1817718283514907,0.6512426882497045,0.2689904771982792,0.0686634450744658,2026-08-30T18:51:35Z,,
824393,695506,Jac Caglianone,KC,CLE,0,3,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,4.2769185029445325,772,860,0.1264010444108344,0.6531229052076662,0.2472275357032507,0.6961491934382839,0.6845407439824411,0.4840657441826079,0.3217736786735712,0.1977958973262641,0.623654295282232,0.3836388949083896,0.2342967789461395,0.167292914120212,0.6308403503186067,0.2502150366979019,0.0619502813297571,2026-08-30T18:51:35Z,,
824393,666176,Jo Adell,CLE,KC,1,4,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,3.94523959164012,2194,3305,0.133837755808934,0.5918618224299975,0.2456554733988743,0.7197956989755824,0.6453965989951924,0.4404848394689008,0.2824168237855132,0.1665067088090522,0.5877585622137249,0.3472830970050799,0.206033430847229,0.1473627794869348,0.5738827218642039,0.1955210670831469,0.0393742210706711,2026-08-30T18:51:35Z,,
824393,521692,Salvador Perez,KC,CLE,0,4,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,4.2769185029445325,3080,860,0.1475725183245629,0.6417724109644674,0.2296677875085915,0.6334551440158339,0.672768254745931,0.4706230298402848,0.3093600667340335,0.1877158711880463,0.626646404285964,0.3859640279287059,0.235666000467245,0.1680917671237851,0.6203253550357227,0.2389499759370391,0.056594203490177,2026-08-30T18:51:35Z,,
824393,663993,Nathaniel Lowe,CLE,KC,1,5,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,3.94523959164012,3199,3305,0.1138041291763089,0.6405330894017239,0.3313503303236611,0.6119450291145505,0.6616769238354124,0.4571349805864861,0.2963227839391761,0.1767115943871653,0.6011121860500436,0.3593965137295271,0.2146243794393815,0.15312916238366,0.6192556181901078,0.2350817084595604,0.0531591637253569,2026-08-30T18:51:35Z,,
824393,686469,Vinnie Pasquantino,KC,CLE,0,5,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,4.269346570570739,2390,860,0.0998595675388885,0.6439735565554988,0.2927434778297707,0.5280779125436906,0.6644947069248149,0.4614375383795934,0.3011143355848615,0.1812111744507721,0.5966646628821081,0.356605327542806,0.2134280493993426,0.1526192303147063,0.6223931871471323,0.2404078064558818,0.0569291712248549,2026-08-30T18:51:35Z,,
824393,683953,Travis Bazzana,CLE,KC,1,6,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,3.94523959164012,470,3305,0.1019090706488687,0.623959019940015,0.3927810610370972,0.5691380473583135,0.6474990559934264,0.4420544951074883,0.283242366342932,0.1667203082849651,0.583518795443118,0.3427425127278322,0.2023258232475105,0.1446746458193966,0.6038631068091027,0.2203637644868814,0.0473612144681386,2026-08-30T18:51:35Z,,
824393,679845,Nick Loftin,KC,CLE,0,6,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,3.506386606883892,961,860,0.0711474703282474,0.5397702669843425,0.2988543637974818,0.5071842359120854,0.5580772539410163,0.3553184321055865,0.2129815318929833,0.1162081885193577,0.5033678963639391,0.2735404122275126,0.1540275472700039,0.1119396858890658,0.5251541009222631,0.1555899019060629,0.0260993057421937,2026-08-30T18:51:35Z,,
824393,694197,Angel Genao,CLE,KC,1,7,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,3.2647226110083105,106,3305,0.0792320089862249,0.5712648711463714,0.2722434061839695,0.421029617727684,0.5825938431978877,0.3753588095776466,0.2270353451207575,0.1249387227936661,0.5262822713134695,0.2898505547387506,0.1640108667793163,0.1185591868417717,0.5549542174513854,0.1738314804204362,0.0296875295203319,2026-08-30T18:51:35Z,,
824393,670231,John Rave,KC,CLE,0,7,confirmed,Parker Messick,Progressive Field,2026-08-30T17:40:00Z,3.0874533677829183,399,860,0.0575377066094884,0.4864600401515108,0.2285594215336149,0.5802715085503899,0.514238394307616,0.3141544917414675,0.1804263695508799,0.0932940138431484,0.4460589496636297,0.2273862025212215,0.1230294629244196,0.0909868560425063,0.4751166758517564,0.1176665374452254,0.0147179051990952,2026-08-30T18:51:35Z,,
824393,595978,Austin Hedges,CLE,KC,1,8,confirmed,Seth Lugo,Progressive Field,2026-08-30T17:40:00Z,3.1247390408782483,1287,3305,0.0593341119960431,0.4577870032393951,0.2320141824307385,0.5332400512175209,0.4856138493453782,0.2913062892589243,0.1644762871200965,0.0833134273008602,0.4138407098928006,0.2054840497398482,0.1096781799889801,0.0819230842740228,0.4478142508988084,0.1028986361119495,0.0119025447677803,2026-08-30T18:51:35Z,,
