game_date,player_id,team,opponent,lineup_slot,prob_hit,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,prob_hr,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_k,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_walk,got_hr,got_hit,got_walk,hrr,total_bases,hits,pa,game_pk,name
2026-09-07,666176,CLE,BAL,2,0.6699962775865194,0.647705506769705,0.2664355816124352,0.0690002450415014,0.1685324500108642,0.7106060080420481,0.5125401730868637,0.3462593096113001,0.2166446378459235,0.7466203034306029,0.6444312351133932,0.4121525699885497,0.2680822305193971,0.2028803680317097,0.3138505628987974,0,1,0,4,3,2,4,824793.0,Jo Adell
2026-09-07,702616,BAL,CLE,3,0.6199567783674953,0.6011213742103569,0.2183464679075276,0.0475099019314603,0.0962669354428444,0.6508282586185831,0.4453950760247152,0.2852430672242029,0.1680351082893017,0.6978043722145709,0.5983647800849973,0.3361081447169191,0.18953343888764,0.126545883643297,0.3608325972651143,0,1,0,2,1,1,5,824793.0,Jackson Holliday
2026-09-07,608070,CLE,BAL,3,0.6490775448717196,0.6282300091838685,0.2462824045097328,0.0599284437279599,0.1026719564234455,0.6912424801941045,0.4902955416501406,0.3256814734536729,0.1999865798082455,0.5257617253309562,0.6251721062057908,0.38703749157137,0.224032741950192,0.1479525377387521,0.3193248845264952,0,1,0,2,1,1,4,824793.0,José Ramírez
2026-09-07,691723,BAL,CLE,4,0.605135411001449,0.5872853563414215,0.2052732081669301,0.0423214868935912,0.1649186718303776,0.6727769015985339,0.4678513569272597,0.3041060047320081,0.1819703200471455,0.8305488260780273,0.5846751309569739,0.3629139126479646,0.2370622618042798,0.1869519638747865,0.3710652557247815,1,1,0,7,8,2,5,824793.0,Coby Mayo
2026-09-07,682657,CLE,BAL,4,0.6205800458402408,0.6016541503326712,0.2202345812758784,0.0490071240392813,0.0935480724955072,0.649417405984839,0.4447851276677439,0.2853362935316217,0.1685530931684698,0.714007450013956,0.5988828089317225,0.3510099919115195,0.1954927410082453,0.1283914443543341,0.2594168228046697,0,1,0,1,1,1,4,824793.0,Angel Martínez
2026-09-07,683002,BAL,CLE,5,0.6159834176392023,0.5974635717718748,0.2134238725080112,0.0447466776417798,0.1254267956112918,0.6716492667461361,0.4662467858069067,0.3023758748258455,0.1803842220982866,0.639358295456288,0.5947552169890344,0.3637213869578978,0.2249854981085354,0.1602482990288652,0.4139891572127163,0,1,0,1,1,1,5,824793.0,Gunnar Henderson
2026-09-07,681807,CLE,BAL,5,0.6263285637180549,0.6070771132618132,0.2238334338573387,0.049641904853329,0.1413142979191844,0.6638727904619063,0.4590882760986994,0.2970320819741744,0.176973751932088,0.7226471266000359,0.6042587433624865,0.3680535789560672,0.2261013548483212,0.1682658438192765,0.3813198122977235,0,0,0,0,0,0,3,824793.0,David Fry
2026-09-07,687952,BAL,CLE,6,0.6060728354401193,0.5882069459388618,0.2047814002810815,0.0413643700960485,0.1553055894144265,0.6545454405575256,0.4478466177351315,0.2862824950896725,0.1680314395914396,0.7540406071844876,0.5855957083891982,0.3529976192157114,0.2230546358149402,0.1746132467333267,0.2731172189109961,0,0,1,1,0,0,5,824793.0,Christian Encarnacion-Strand
2026-09-07,694197,CLE,BAL,6,0.610842078489144,0.5925709569393222,0.2111574877260096,0.0450071492655124,0.0837023339616483,0.638043684300326,0.4325567779001009,0.2745431780001728,0.1601486225320189,0.5492048243809754,0.5898977197422972,0.3322726606742394,0.1793686379546105,0.1149752438555615,0.2878935502110935,0,0,0,0,0,0,4,824793.0,Angel Genao
2026-09-07,694212,BAL,CLE,7,0.5687566952217654,0.5531978963907012,0.1758807984467816,0.0318248840707152,0.1313731832439228,0.6319136969571825,0.4244052319572735,0.2663971674225321,0.1532033699236989,0.7045912730590222,0.5509263923341421,0.3202309735503332,0.1955981974977007,0.1497562048256019,0.3222397659983077,0,1,1,4,2,2,4,824793.0,Samuel Basallo
2026-09-07,595978,CLE,BAL,7,0.5748401238125418,0.5588262628575295,0.1823359566204799,0.0348603369924585,0.0921750768941668,0.6010387767874872,0.3956869130831629,0.2439975169796021,0.1377611932735205,0.6039853371841616,0.5564864420993713,0.2929564255699872,0.1588671045607912,0.110471218600676,0.2991201936549487,0,1,0,1,1,1,3,824793.0,Austin Hedges
2026-09-07,677956,BAL,CLE,8,0.554105947668804,0.539469296996532,0.1642656848321976,0.0279078846915612,0.1351091815336753,0.6203651102614873,0.4120437606438564,0.2556778752330449,0.1450662519381676,0.885609594477147,0.5373336675544983,0.3238742691342864,0.2001226664681903,0.1544911063011383,0.2846712460900926,0,1,1,2,2,2,4,824793.0,Rece Hinds
2026-09-07,690984,CLE,BAL,8,0.5722148959719202,0.5563971184686428,0.1796938154267613,0.0337587323461994,0.0748579253652557,0.6073272516270881,0.4012104968320214,0.2481450140243426,0.1405326135460464,0.6108280266014784,0.5540864678838454,0.2967947425236104,0.1562362456452266,0.1000342172655772,0.2386479647045749,0,0,0,0,0,0,3,824793.0,Petey Halpin
2026-09-07,687637,BAL,CLE,9,0.5488529727583012,0.5346004127650739,0.1591367005069224,0.0258095462756786,0.0839947280688534,0.604540342751529,0.3957221747719065,0.241879958485904,0.1348086659169707,0.66201986852468,0.5325217974641759,0.291869724389779,0.1550577542241291,0.1049540829812,0.3694560407639952,0,1,0,2,2,1,4,824793.0,Dylan Beavers
2026-09-07,677587,CLE,BAL,9,0.5831395322569932,0.5667310237193349,0.1865501022927367,0.0353440456750818,0.0849861898547289,0.6089065351169207,0.4019441503661278,0.2482250258730796,0.1402412643856524,0.4735317722402899,0.5643342247758523,0.3117719093837524,0.1670796911158015,0.1102702096794802,0.2643486832474355,0,1,0,2,1,1,3,824793.0,Brayan Rocchio
2026-09-07,671732,ATH,TOR,1,0.6330376464718103,0.6134676546195883,0.2316170949135268,0.0537810890603038,0.1506945543678459,0.6953812643763714,0.4946620546755803,0.3296275674268239,0.2030579847279298,0.7993477357938937,0.6108339640313565,0.3801164764684417,0.239192211785428,0.1799064956709242,0.4148453621765994,0,0,0,0,0,0,4,824958.0,Lawrence Butler
2026-09-07,543807,TOR,ATH,1,0.695743666480583,0.6718584355231694,0.2930023812787011,0.0818630414484368,0.1811807565811296,0.7407015769158092,0.5487198145485956,0.3810481862773315,0.2457189422261258,0.6052888863297725,0.6686300401911155,0.4330566430905818,0.2860565334316687,0.2177160535789779,0.4376965052868653,0,0,0,0,0,0,5,824958.0,George Springer
2026-09-07,666126,ATH,TOR,2,0.6457155283664273,0.6253468833662046,0.2416584180288846,0.0570502837564828,0.122350261988274,0.67594725865471,0.4725683042102709,0.3093738080879637,0.1867946493519425,0.6679101871234219,0.622605427973488,0.3788947541988418,0.2261692999614522,0.1581560363312575,0.3464075375232493,0,1,0,3,2,2,2,824958.0,Carlos Cortes
2026-09-07,669701,TOR,ATH,2,0.6230378298750371,0.6040854316565887,0.2238443592942299,0.0512541626707393,0.0885306407132318,0.661350587712143,0.4582241992182479,0.2977782694331847,0.178574429102567,0.6928617304280917,0.601535134489676,0.3410327130949694,0.1870582342240984,0.1211770556022245,0.4430271796151783,0,0,0,1,0,0,2,824958.0,Josh Smith
2026-09-07,680869,ATH,TOR,3,0.586997019676895,0.5703931920636147,0.1919398900199876,0.0382148177877615,0.125445662315378,0.6582370360885385,0.4530821222944266,0.2919715702388224,0.173149410237321,0.8849245260815227,0.568164100076508,0.3371824571641524,0.2030084097550215,0.1498430469621661,0.3248255165256969,0,1,0,5,2,1,4,824958.0,Zack Gelof
2026-09-07,664770,TOR,ATH,3,0.649825781019443,0.6291367510442838,0.2468699817665441,0.0600890512560479,0.0980646726097711,0.6725043093727843,0.4697674514353769,0.3075827046817701,0.1859071479912961,0.5703729797082241,0.6263499970965453,0.3656782240659469,0.2081402495565282,0.1362835553145977,0.3224454815303942,0,1,0,3,2,2,4,824958.0,Nathan Lukes
2026-09-07,643446,ATH,TOR,4,0.6502002537387908,0.6296005779210251,0.2435199701826632,0.0564662962788186,0.0997131086572682,0.6662440140231218,0.4608730856321181,0.2982211499533954,0.1775505271962728,0.4998525676916551,0.6268297525275383,0.3688463742022816,0.2078959687153787,0.1363287157860062,0.3309757974728096,0,1,0,2,1,1,5,824958.0,Jeff McNeil
2026-09-07,665489,TOR,ATH,4,0.687789055277048,0.6645145716150229,0.2820585911952425,0.0746824076889999,0.1411039933066352,0.7140481945145407,0.5153758417659959,0.3481406079565675,0.2175252634934107,0.4961396371925129,0.6613745857872798,0.4142275171506722,0.251263933680642,0.1783257504283912,0.3666288349004601,0,1,0,1,1,1,4,824958.0,Vladimir Guerrero Jr.
2026-09-07,641680,ATH,TOR,5,0.5805272652682599,0.5643805500633926,0.185475325525984,0.0352785227094086,0.1235177521237623,0.641060734051794,0.4343270815187224,0.275313919214758,0.1601506609171923,0.6096686105338359,0.5622143319408416,0.3241632528190946,0.1910830931609892,0.1428839453262929,0.3355985426302073,0,0,0,0,0,0,4,824958.0,Jonah Heim
2026-09-07,672386,TOR,ATH,5,0.6710890335470612,0.649020846336064,0.2642477750911665,0.0658455504340823,0.1295471371659915,0.6799895530070704,0.4763626762317212,0.3122890123030855,0.1887364808965254,0.4508725862186252,0.6460481217826852,0.3822840585385326,0.2252842926989288,0.1590734863025889,0.385204579477965,1,1,0,4,5,2,4,824958.0,Alejandro Kirk
2026-09-07,691777,ATH,TOR,6,0.5514189171936497,0.5369726452468121,0.1641489126388482,0.0285337430085651,0.1133362720899993,0.6225472899963626,0.4155425904914284,0.2595508666050859,0.1484631285761482,0.8681380549444819,0.5350362589959152,0.3000250960403876,0.177106767661286,0.1316296737850688,0.2860721724079165,0,1,0,1,1,1,4,824958.0,Max Muncy
2026-09-07,665926,TOR,ATH,7,0.604799893223397,0.587132698855754,0.2052861005982433,0.0424718248482298,0.0745425393955245,0.6349561762029395,0.428850053027016,0.271247025945772,0.1575240999621225,0.5911485990280243,0.5847599518409344,0.3173332819538131,0.1666004759241973,0.1038160028211819,0.2842626646021173,1,1,0,5,6,2,4,824958.0,Andrés Giménez
2026-09-07,675961,ATH,TOR,8,0.5407242143774846,0.5269644477706799,0.1553532130135616,0.0254912775309583,0.068105543855709,0.583922471736453,0.3776819425830377,0.2286755693931714,0.1261970745369361,0.7615717203699671,0.5251210079778097,0.2846315658406892,0.145989584474708,0.0923156825667815,0.2368605196128045,0,0,0,0,0,0,4,824958.0,Alika Williams
2026-09-07,676391,TOR,ATH,8,0.6408949552557607,0.62094471336483,0.2347417242960226,0.0528838446830619,0.0888810874953304,0.6575646792438263,0.4514379115934149,0.2899517682087702,0.1712063052438047,0.3905898958048185,0.6182624899486199,0.3549004254268526,0.1941980164378238,0.1238972335008618,0.2426376053762508,0,1,0,2,1,1,4,824958.0,Ernie Clement
2026-09-07,664702,TOR,ATH,9,0.5800729373878453,0.5640100233045515,0.1841840150486915,0.0345611316956173,0.0684778091784423,0.6159516357888873,0.4087481131220819,0.2538903508006203,0.1443418200247726,0.4559563245774426,0.5618554326684627,0.2991919082637009,0.1536493269647613,0.0949228930916656,0.3118795074986793,0,0,0,0,0,0,2,824958.0,Myles Straw
2026-09-08,668227,SEA,TEX,1,0.6794086934072031,0.6564118161059554,0.2746241821731842,0.0719584317749099,0.1255754917304,0.717896495619579,0.5206616516937216,0.3547011791032897,0.2235953671231239,0.5720461418852062,0.6538824856028344,0.4133581929511614,0.248102051694705,0.1704892836059544,0.4092920570254109,0,1,1,3,1,1,5,823092.0,Randy Arozarena
2026-09-08,592626,TEX,SEA,1,0.6442363609936003,0.62361738019431,0.2433324775445961,0.0596481208022519,0.2150657194078749,0.7122769104699509,0.5152756711181012,0.3506353003261377,0.2210333801870873,0.7012485633858755,0.6213520063544702,0.4095297250375955,0.2892376869672761,0.2383789010722539,0.4199587885054555,0,0,0,0,0,0,2,823092.0,Joc Pederson
2026-09-08,686527,SEA,TEX,2,0.6569954820123096,0.635598307903855,0.251994081844393,0.0613627521807419,0.1426968977598874,0.7002456763224264,0.4996475184067476,0.3348057100999871,0.2071331654388665,0.6006909776335704,0.6332488356368424,0.3980481121189308,0.2449144179159021,0.1778228701044633,0.3709473305941822,0,1,0,3,3,2,5,823092.0,Dominic Canzone
2026-09-08,608369,TEX,SEA,2,0.6790268831100187,0.6560411195505298,0.2752286929755866,0.0729558335813736,0.2084866775527596,0.7337196970175075,0.5400044016127549,0.3734364470579914,0.2394391115980252,0.6198993236037371,0.6535118126372483,0.4351352691403439,0.2953298778698001,0.23655775672871,0.3648178267563364,1,1,1,3,4,1,5,823092.0,Corey Seager
2026-09-08,677594,SEA,TEX,3,0.6904567498063118,0.666716344324953,0.2832844310011934,0.0742352829262783,0.1236558789855275,0.7142966303239845,0.5150711679011505,0.3483940126724094,0.2176045260281506,0.587930562039496,0.664106309117003,0.4058717467694409,0.2406041754718338,0.163931480772229,0.2527169814321311,0,0,0,0,0,0,4,823092.0,Julio Rodríguez
2026-09-08,677649,TEX,SEA,3,0.6466258428060303,0.6258878807603279,0.2440356866309743,0.0590036915739013,0.0872508237705536,0.6620183091650466,0.458863411862155,0.2993302739593096,0.1799330026243706,0.7515938498658451,0.6236105636388389,0.3661673937528735,0.2026922595689036,0.1280601133617238,0.2423714644571356,0,0,1,1,0,0,5,823092.0,Ezequiel Duran
2026-09-08,663728,SEA,TEX,4,0.5851336173790912,0.5684649785055875,0.1898387591247978,0.0371628746770819,0.2203860921973406,0.6924291432195006,0.4896496255143263,0.3248307659425996,0.1985059874468984,0.7129046176446164,0.5666407956904649,0.3732218380618181,0.2668336113450013,0.2319804600843451,0.4762661737916225,0,1,0,2,2,1,4,823092.0,Cal Raleigh
2026-09-08,607043,TEX,SEA,4,0.6559749211332787,0.634639703048832,0.2514737945751725,0.061457337685038,0.1244025956829224,0.6824064364121905,0.4800830073421281,0.3174623680713809,0.1936266497540536,0.6189376113639544,0.6322966377792436,0.3875544054763746,0.235132769080689,0.1639033658845324,0.3441041617663949,0,0,0,0,0,0,5,823092.0,Brandon Nimmo
2026-09-08,641487,SEA,TEX,5,0.600105443535172,0.5825466772656593,0.2005804077433085,0.0402582922144504,0.0857488755151747,0.6387100659784682,0.4322306328258448,0.2748376159545938,0.1601449314932783,0.5445460058472182,0.580624846683962,0.320027628449481,0.1704924336567366,0.1115423989841095,0.4835420024680232,0,0,0,0,0,0,4,823092.0,J.P. Crawford
2026-09-08,694671,TEX,SEA,5,0.5912504796522295,0.5741533206155156,0.1958076341082854,0.0398584690556181,0.099004497933897,0.6525337984301605,0.4477529000857925,0.2889399108326246,0.1714222829148486,0.6834085145780004,0.5722810794920787,0.3304876371105972,0.1872049998361327,0.1279210554992217,0.3635735097724973,1,1,1,5,4,1,5,823092.0,Wyatt Langford
2026-09-08,647304,SEA,TEX,6,0.6468677646318124,0.6262629704245677,0.2393407320877477,0.0540040568394512,0.103359397482654,0.6715061944794863,0.4660049768607975,0.3033519447049341,0.1813846817329766,0.4142857003734425,0.6240046922660115,0.3642438012471439,0.2020202832352594,0.1344604399579948,0.2957627932273671,0,1,0,2,1,1,4,823092.0,Josh Naylor
2026-09-08,694497,TEX,SEA,6,0.5822713879006647,0.5657164722459574,0.1888496721747656,0.037372679855618,0.1075949955300858,0.6423541925443541,0.4372729156813074,0.2799911985234423,0.1646321259715974,0.6521232659522893,0.5639043365015018,0.3286884510759396,0.1945667121084108,0.1364451828556858,0.3427994239858022,0,1,0,4,2,2,5,823092.0,Evan Carter
2026-09-08,702284,SEA,TEX,7,0.5838820663247698,0.5673832724266795,0.1868885028122175,0.0351907257511372,0.0921009385762317,0.6277115207386321,0.4204182344623396,0.2645270193050455,0.1522157896923846,0.4641924286419703,0.5655788564372257,0.3056847485544039,0.1690420921484025,0.1150525401798984,0.3461283834575088,0,1,0,3,2,2,4,823092.0,Cole Young
2026-09-08,669394,TEX,SEA,7,0.5777402365145908,0.561503499988955,0.1846301250179061,0.0356782078646854,0.1313189981618644,0.6463962298897457,0.4407896762163673,0.2825813015290853,0.1663179663422404,0.750131978577596,0.5597267320792486,0.3301264342973962,0.1995015183359991,0.15147892173951,0.2288329109081743,0,0,1,2,0,0,5,823092.0,Jake Burger
2026-09-08,703155,SEA,TEX,8,0.5876402864918409,0.5709797755327679,0.1885071264872672,0.0352029956834443,0.1098299594260557,0.6425570668523406,0.4344251915772415,0.2755693397434918,0.1599373229834314,0.5561231413381424,0.5691579265992058,0.3244691454903123,0.1867353521860752,0.133037647078177,0.3277488465370076,1,1,0,5,4,1,4,823092.0,Lazaro Montes
2026-09-08,670032,TEX,SEA,8,0.5779362040329744,0.5617316220325969,0.183953459137225,0.0351173588078325,0.0589290834301536,0.5862841823867722,0.3816541029786945,0.2340422646964443,0.1309115381889915,0.4870128483457853,0.5599587262796847,0.2798186293322224,0.1412263751972506,0.0842764239826613,0.2582063791395505,0,1,1,5,3,3,4,823092.0,Nicky Lopez
2026-09-08,801126,SEA,TEX,9,0.5618978879041285,0.5468491281167418,0.1683254632141881,0.0284805581416788,0.0854177136138389,0.6201307182266321,0.4111211320776516,0.2557686391468389,0.145098325165759,0.5834373583982003,0.5452050270674151,0.2971649186166165,0.1608136309936678,0.1080106117936033,0.354355137549163,0,1,0,1,2,1,2,823092.0,Brock Rodden
2026-09-08,643376,TEX,SEA,9,0.4991538642138848,0.4873426401603175,0.130647826096794,0.0196645018659925,0.0978876762778402,0.5885026861875866,0.3830158369353119,0.2346722090303753,0.1310545235974952,0.6834916998386082,0.4860528290506317,0.2676940465936875,0.1492350693699366,0.1118981603590834,0.3017571423724047,1,1,0,7,5,2,4,823092.0,Danny Jansen
2026-09-08,813841,SF,STL,1,0.6859692015883279,0.6625049308664982,0.2811532376177345,0.0749382069767583,0.1255192553158333,0.7183548708648503,0.5211973042443621,0.3552004103142432,0.2240023521221416,0.8235915129774226,0.6599231851073414,0.4107122099211255,0.2503613113240643,0.171730537365147,0.3440341316703112,0,0,0,0,0,0,4,823174.0,Jonah Cox
2026-09-08,663494,STL,SF,1,0.6526569941807662,0.6314714177696374,0.2510093228560919,0.0628827043102486,0.0990301302713022,0.6909769200862718,0.4911180864242115,0.3285280051004989,0.2032434491388195,0.6055808284936621,0.6291427788422882,0.3684715199021157,0.2119613459534362,0.1390753352996208,0.4175114593396511,0,1,1,2,1,1,5,823174.0,Bryan Torres
2026-09-08,646240,SF,STL,2,0.6616827052309759,0.6399618367746244,0.2563597462026326,0.0631940918205898,0.1639873119510657,0.714328478959576,0.5157550731638606,0.3495566102399809,0.2189643986893412,0.6831792370414941,0.6375762791499564,0.4184823037764432,0.2664389601601384,0.200261171760703,0.3892808653166149,0,0,0,0,0,0,4,823174.0,Rafael Devers
2026-09-08,671056,STL,SF,2,0.665573115870576,0.6435280372970058,0.2621833195836268,0.0671198183904448,0.0849889670145029,0.6906899958386115,0.4902384145804466,0.3273057212485618,0.2019475968484723,0.6609384310879718,0.6411041498570687,0.3692249569752738,0.2002543850382682,0.1241108971373338,0.4161678455604776,0,1,0,1,1,1,5,823174.0,Iván Herrera
2026-09-08,805811,SF,STL,3,0.6352070926525033,0.6153152730857206,0.2314165888228533,0.0524599683208753,0.100717498998348,0.6726507065994491,0.4686599321354336,0.3067427253754095,0.184802916000047,0.7253255665676387,0.6131340589294598,0.3639835471589986,0.2044304634720285,0.1358065563430725,0.4285267839231743,1,1,1,3,4,1,4,823174.0,Bryce Eldridge
2026-09-08,676475,STL,SF,3,0.6665401332810251,0.644438776589423,0.2625246077799048,0.0668416527223067,0.1054293235223769,0.6896898628421667,0.4887963907452281,0.3257348460418997,0.2004871239014922,0.5433161832957403,0.6420092611089514,0.3840751367876879,0.2190511933516176,0.1445763105928292,0.3588007171226389,0,1,1,1,1,1,4,823174.0,Alec Burleson
2026-09-08,678545,SF,STL,4,0.636570853034845,0.6166205960613047,0.2316594433544221,0.0519797698181202,0.1057656956241859,0.6730324529628448,0.4684808869160294,0.3061504889572601,0.1840221238780276,0.594446344899863,0.6144336235005716,0.3597240613023215,0.2047222755826556,0.1382701693557433,0.3243874733100471,0,0,1,0,0,0,3,823174.0,Osleivis Basabe
2026-09-08,691023,STL,SF,4,0.6667350093992169,0.6446556464527147,0.2615597096244432,0.0657369001950672,0.0997353525110749,0.6883145416090182,0.4865734360014014,0.3232406518667514,0.1981545296988021,0.7607341117881831,0.6422295452299804,0.3846130041975875,0.2177329945213713,0.1411469598367007,0.2710546261782492,0,0,0,0,0,0,4,823174.0,Jordan Walker
2026-09-08,806367,SF,STL,5,0.6240066605694367,0.6049164906519606,0.2200138022045866,0.0470615783136229,0.0788842408278778,0.6609920932570191,0.4551618107929708,0.2942199562716252,0.1746164392344867,0.5068530529303539,0.6028255058095842,0.3449244536010152,0.1838456413695942,0.1141220402502788,0.3942511431594632,0,1,0,1,2,1,4,823174.0,Turner Hill
2026-09-08,699024,STL,SF,5,0.6261288760495445,0.6068214218255503,0.2241113832894571,0.0500146586059911,0.0985352788113266,0.6735462705782752,0.4699266666664253,0.3080946449345625,0.1860358267008635,0.5725021912824979,0.6047045660116386,0.3510464595285271,0.1976616118084082,0.1315999797501619,0.3892907146431743,0,0,1,0,0,0,4,823174.0,Leo Bernal
2026-09-08,668800,SF,STL,6,0.5968853047201849,0.5795453440665278,0.1976340573600224,0.0390323256605973,0.0853341572967437,0.6316862849454017,0.4249123714930187,0.2685722579115099,0.1554003542617916,0.5382625066993367,0.5776479135902913,0.3164043781057459,0.1689423423315824,0.1106975722193129,0.3275617372056339,0,0,0,0,0,0,4,823174.0,Andrew Knizner
2026-09-08,669357,STL,SF,6,0.5507797376286925,0.5360671812340003,0.1660585993041888,0.0301850108160073,0.1104704139103738,0.635797614026849,0.4306279018451289,0.274415605385082,0.1604852468111936,0.804194525811726,0.5344580733239395,0.3016309766670308,0.1732045868850258,0.1284079300363333,0.3951080215102968,0,0,0,0,0,0,2,823174.0,Nolan Gorman
2026-09-08,694376,SF,STL,7,0.5835081493466872,0.5670320329735964,0.1866085854024219,0.0351025442554809,0.0951089340483121,0.6214736664887237,0.4142789428364474,0.2595084229828712,0.1485795989106542,0.6291215344332564,0.5652301134268163,0.3178013188128791,0.1754919531363546,0.1198038582975895,0.2879827890726086,0,1,0,1,1,1,4,823174.0,Shay Whitcomb
2026-09-08,695336,STL,SF,7,0.6180494676241662,0.5993058051371256,0.2162930029515987,0.046525544469424,0.0636117235445376,0.6279182345580369,0.4221551738165726,0.2670191253693711,0.1547984123333391,0.7445871258907142,0.5972521510616481,0.33273046424284,0.1692210348233919,0.0989207121191871,0.2326592924057478,0,1,0,1,1,1,4,823174.0,Thomas Saggese
2026-09-08,687529,SF,STL,8,0.5398282307122322,0.5259463859443757,0.1548014879277052,0.0253726838203575,0.0807995944034995,0.5981023250213902,0.3910695260612745,0.240411220525495,0.1346629495627277,0.8162385309857325,0.5244298651964933,0.2821581217875099,0.1552515661259084,0.1035708681942738,0.267467429731385,0,1,1,1,1,1,3,823174.0,Grant McCray
2026-09-08,691026,STL,SF,8,0.5831040031396292,0.5665887875690941,0.187809147690612,0.0363539430084152,0.0542209140749066,0.6117117827051822,0.4057229464069821,0.2532404259896216,0.1445569025573339,0.6284536638718987,0.5647816572591607,0.2982354806334969,0.1454658745029893,0.0831658840905028,0.2716316645125064,0,0,0,0,0,0,4,823174.0,Masyn Winn
2026-09-08,683766,SF,STL,9,0.5719375162065897,0.5563014718054928,0.1754132599959634,0.0305056535281309,0.0730894569275699,0.6167494080265963,0.4078444074075916,0.2531310811895132,0.1432178815034127,0.550799736631681,0.5545928911591456,0.2935719218245872,0.1492227099135281,0.0951681127047339,0.2608076835358866,1,1,0,4,5,2,3,823174.0,Christian Koss
2026-09-08,701675,STL,SF,9,0.5553685617170032,0.5405405690976035,0.1666730114902621,0.0293417073300381,0.0712123775420116,0.6119592821963684,0.4052131993197944,0.252342492336151,0.1435770734421588,0.4826404328086152,0.5389196326590399,0.2781367214372446,0.1434325273075928,0.0922947733253576,0.276282941426709,0,1,1,2,1,1,4,823174.0,Nathan Church
2026-09-08,665487,SD,WSH,1,0.6930713456437343,0.6690963074202287,0.2883537768666174,0.078293175735336,0.1419194828736529,0.7349423909079813,0.5409061674091343,0.373793817830574,0.2393168062126357,0.5803484446727193,0.6664571943761566,0.4216196478460791,0.2597981932109596,0.1838461636198254,0.4112505315520041,0,0,1,1,0,0,4,823250.0,Fernando Tatis Jr.
2026-09-08,695578,WSH,SD,1,0.6751540094241182,0.6524194024849695,0.2723881338439798,0.072316028299407,0.1646317233068807,0.7319456441059249,0.5384572801352209,0.3724517258070784,0.2390122122452859,0.7700947975264033,0.6499172545040444,0.4265921688525585,0.2747690686982968,0.2048688418122154,0.4575818848218376,0,0,0,0,0,0,4,823250.0,James Wood
2026-09-08,630105,SD,WSH,2,0.6049115837607212,0.5869456859806388,0.2070206500785294,0.0439814979564524,0.0911242472061314,0.6660460870293495,0.4622228399611999,0.301597213115174,0.1811963075569705,0.5866008528919544,0.5849771766240769,0.3367996920998431,0.1888545870023519,0.1243194648368828,0.5280457994669953,0,0,0,0,0,0,3,823250.0,Jake Cronenworth
2026-09-08,694673,WSH,SD,2,0.6644756743658373,0.642506523561107,0.2611398831929855,0.0666631318621649,0.1323711905763371,0.7007125109897215,0.5014741471210912,0.3374845423384567,0.2100589807534855,0.6995509103116572,0.6400911313979843,0.3952773273016574,0.2404979434817891,0.1701759464516232,0.2543331325103927,0,1,0,2,2,1,3,823250.0,Abimelec Ortiz
2026-09-08,592518,SD,WSH,3,0.659375302753568,0.6378417716253616,0.2531519786314021,0.0611430761338958,0.1418243029599067,0.7119883918452248,0.5124031078354527,0.3459368966587464,0.2156273182461129,0.6075277615583875,0.6354781027060623,0.3900918431617406,0.2362298664105586,0.1719085422411065,0.4273711370381766,0,1,1,6,2,2,4,823250.0,Manny Machado
2026-09-08,686611,WSH,SD,3,0.6384552703426405,0.6182644129846241,0.2367314331854107,0.0560348372546847,0.0995202661422496,0.6690838149925863,0.4663685882511686,0.3058641914589038,0.1849618994789831,0.7100188114437286,0.6160480257721811,0.3634470520469023,0.2079291872853517,0.1374677689042015,0.2740600098395929,0,1,0,2,4,2,4,823250.0,Dylan Crews
2026-09-08,664034,SD,WSH,4,0.6568997091383691,0.6355662987534804,0.2498649475441994,0.0591477334033379,0.0995138561278344,0.6738762822434262,0.469386478609223,0.3069401193982269,0.1846281893443234,0.5877460142175739,0.6332257857248388,0.3727984966665981,0.2070486849606388,0.1349904702122649,0.4421930669019844,0,1,0,2,2,2,4,823250.0,Ty France
2026-09-08,682928,WSH,SD,4,0.6557207765370321,0.6344029834974215,0.2512390944637168,0.061359390945226,0.1192214168922795,0.6830995795688994,0.4808409000239602,0.3181348346694068,0.1941520896992614,0.699276026474788,0.632061860833758,0.3925784354868723,0.2384162173726697,0.1635624709955162,0.2932245944258102,0,0,1,1,0,0,4,823250.0,CJ Abrams
2026-09-08,701538,SD,WSH,5,0.6339327748449258,0.6141863283862846,0.2284632665970563,0.0501730162014615,0.1285669965188812,0.6779417232912491,0.4732114495276568,0.3098476455396753,0.186525093394676,0.576383931377963,0.6120227278584688,0.3728755462372435,0.2290219713946919,0.1632086426514634,0.3594362502247433,0,0,0,1,0,0,4,823250.0,Jackson Merrill
2026-09-08,691781,WSH,SD,5,0.6495113246486428,0.6286435431897134,0.2446341583238608,0.0580407175320502,0.0896971327155419,0.65806137829629,0.4535080322160806,0.293863846923968,0.1751479513429393,0.7343170770246613,0.6263533941932253,0.3645373562877124,0.1992586992404176,0.1266003063847175,0.2215209680918913,0,1,0,3,2,1,4,823250.0,Brady House
