market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc,key,pitcher,team,opponent,expected_k,expected_bf,starts_seen,model_prob,market_prob,edge,side
pitcher_strikeouts,Grayson Rodriguez,4.5,0.5226570545829042,0.0629447181171318,5,2026-09-13T17:36:00Z,Washington Nationals,Los Angeles Angels,2026-09-13,2026-09-13T16:36:30Z,grayson rodriguez,Grayson Rodriguez,LAA,WSH,5.00284395755903,21.95661822048919,17,0.5614380000000001,0.5226570545829042,0.03878094541709587,OVER
pitcher_strikeouts,Jacob Lopez,4.5,0.5665108372290693,0.06993006993007,5,2026-09-13T20:06:00Z,Athletics,Seattle Mariners,2026-09-13,2026-09-13T16:36:30Z,jacob lopez,Jacob Lopez,ATH,SEA,4.813246150386882,22.40723139208969,20,0.527873,0.5665108372290693,-0.038637837229069216,UNDER
pitcher_strikeouts,Christian Scott,5.5,0.5377224336991588,0.0638467619514134,6,2026-09-13T17:36:00Z,New York Yankees,New York Mets,2026-09-13,2026-09-13T16:36:30Z,christian scott,Christian Scott,NYM,NYY,6.133746824175281,20.91278659084107,21,0.575261,0.5377224336991588,0.03753856630084118,OVER
pitcher_strikeouts,Eury Perez,5.5,0.4458598726114649,0.0640646560220776,5,2026-09-13T17:40:00Z,Miami Marlins,Los Angeles Dodgers,2026-09-13,2026-09-13T16:36:30Z,eury perez,Eury Pérez,MIA,LAD,5.144306829589151,22.03141291942479,29,0.4126669999999999,0.4458598726114649,-0.03319287261146503,UNDER
pitcher_strikeouts,Payton Tolle,6.5,0.4417313413310249,0.0672776692050227,6,2026-09-13T19:06:00Z,Boston Red Sox,Kansas City Royals,2026-09-13,2026-09-13T16:36:30Z,payton tolle,Payton Tolle,BOS,KC,6.1034882523162,22.907965692843742,24,0.41365799999999997,0.4417313413310249,-0.028073341331024904,UNDER
pitcher_strikeouts,Noah Cameron,5.5,0.4248366013071895,0.06993006993007,1,2026-09-13T19:06:00Z,Boston Red Sox,Kansas City Royals,2026-09-13,2026-09-13T16:36:30Z,noah cameron,Noah Cameron,KC,BOS,5.345617290992779,23.6731589448016,30,0.44738199999999995,0.4248366013071895,0.02254539869281047,OVER
pitcher_strikeouts,Eduardo Rodriguez,4.5,0.5293526520068752,0.063082017058074,6,2026-09-13T20:11:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-13,2026-09-13T16:36:30Z,eduardo rodriguez,Eduardo Rodriguez,AZ,TEX,4.928317395654004,24.29042548731922,32,0.548647,0.5293526520068752,0.019294347993124794,OVER
pitcher_strikeouts,Freddy Peralta,5.5,0.4179288928322454,0.0634575068537331,2,2026-09-13T17:41:00Z,Tampa Bay Rays,Houston Astros,2026-09-13,2026-09-13T16:36:30Z,freddy peralta,Freddy Peralta,TB,HOU,5.069969690331259,22.841978021978026,31,0.39878,0.4179288928322454,-0.019148892832245357,UNDER
pitcher_strikeouts,Eury Perez,4.5,0.5940959409594095,0.0711462450592885,1,2026-09-13T17:40:00Z,Miami Marlins,Los Angeles Dodgers,2026-09-13,2026-09-13T16:36:30Z,eury perez,Eury Pérez,MIA,LAD,5.144306829589151,22.03141291942479,29,0.5852339999999999,0.5940959409594095,-0.00886194095940962,UNDER
pitcher_strikeouts,Freddy Peralta,4.5,0.581274839765501,0.0661873423499209,4,2026-09-13T17:41:00Z,Tampa Bay Rays,Houston Astros,2026-09-13,2026-09-13T16:36:30Z,freddy peralta,Freddy Peralta,TB,HOU,5.069969690331259,22.841978021978026,31,0.572855,0.581274839765501,-0.00841983976550098,UNDER
pitcher_strikeouts,Trevor Rogers,4.5,0.5087730749477395,0.0664223024930118,6,2026-09-13T17:38:00Z,Toronto Blue Jays,Baltimore Orioles,2026-09-13,2026-09-13T16:36:30Z,trevor rogers,Trevor Rogers,BAL,TOR,4.739125983037361,22.891947044053868,29,0.514984,0.5087730749477395,0.0062109250522605075,OVER
pitcher_strikeouts,Andrew Painter,4.5,0.4710743801652893,0.0640810547107397,6,2026-09-13T17:36:00Z,Atlanta Braves,Philadelphia Phillies,2026-09-13,2026-09-13T16:36:30Z,andrew painter,Andrew Painter,PHI,ATL,4.522652575287654,22.123830582373092,20,0.474433,0.4710743801652893,0.0033586198347106966,OVER
