game_date,pitcher,pitcher_id,team,opponent,starts_seen,expected_bf,expected_k,k_rate,batters_faced,strikeouts,innings_pitched,prob_k_over_5.5,prob_k_over_6.5,k_error,bf_error,career_starts,days_since_last_start,outs_recorded,expected_outs,implied_baserunners,prob_outs_over_14.5,prob_outs_over_15.5,prob_outs_over_16.5,prob_outs_over_17.5,prob_outs_over_18.5,outs_error,k_dist,outs_dist,k_rate_base,velo_z_used,velo_base,velo_recent,velo_drop,velo_state,kform_base,kform_recent,kform_z,kform_state
2026-09-12,Kyle Leahy,681517,STL,CWS,27,20.959890106550453,5.056444883896509,0.2225816377299785,11,4,3.0,0.3983827752743947,0.2526299859214412,1.0564448838965088,9.959890106550452,27.0,6.0,9.0,14.865781684019865,6.09410842253059,0.612514918294569,0.3867542236508277,0.3285128402166618,0.2824987192870203,0.0940521596377923,5.865781684019865,"0.007914,0.035905,0.084091,0.135424,0.168023,0.170261,0.145753,0.107678,0.069645,0.039842,0.020309,0.009274,0.003808,0.001410,0.000471,0.000142,0.000039,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","6:0.005053,7:0.004563,8:0.020599,9:0.055797,10:0.026870,11:0.030327,12:0.123222,13:0.074174,14:0.046881,15:0.225761,16:0.058241,17:0.046014,18:0.188447,19:0.021437,20:0.018146,21:0.043692,22:0.001973,23:0.001781,24:0.006433,27:0.000592",,,,,,,,,,
2026-09-12,Tyler Mahle,641816,ATL,PHI,26,22.424381640965777,4.707742752348558,0.2281735233175902,25,3,7.0,0.3354313100416654,0.19673169850899,1.7077427523485582,-2.575618359034223,70.0,6.0,21.0,16.196914637896732,6.227467003069044,0.7565958091893242,0.5448459322066229,0.4832982556943616,0.4285114152119218,0.1757105910359845,-4.803085362103268,"0.009367,0.042689,0.098918,0.154928,0.183698,0.174969,0.138700,0.093636,0.054702,0.027983,0.012650,0.005092,0.001836,0.000596,0.000175,0.000047,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","6:0.001620,7:0.001648,8:0.008383,9:0.025583,10:0.013881,11:0.017651,12:0.080807,13:0.054804,14:0.039027,15:0.211750,16:0.061548,17:0.054787,18:0.252801,19:0.032400,20:0.030901,21:0.083831,22:0.004264,23:0.004338,24:0.017652,27:0.002323",,,,,,,,,,
2026-09-12,Brandon Pfaadt,694297,AZ,TEX,20,23.62058770759714,4.495954700335396,0.180039210059825,31,7,6.666666666666667,0.2983665753833491,0.1691897896456291,-2.504045299664604,-7.379412292402861,98.0,7.0,20.0,17.580780541839257,6.039807165757882,0.8710617606792571,0.7056111774045914,0.6508275749659537,0.5952743892348688,0.3032595057013537,-2.419219458160743,"0.011658,0.050755,0.112195,0.167327,0.188706,0.170992,0.129177,0.083368,0.046748,0.023055,0.010089,0.003943,0.001383,0.000437,0.000125,0.000032,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","6:0.000392,7:0.000454,8:0.002631,9:0.009146,10:0.005653,11:0.008189,12:0.042708,13:0.032997,14:0.026768,15:0.165451,16:0.054784,17:0.055553,18:0.292015,19:0.042636,20:0.046323,21:0.143157,22:0.008295,23:0.009614,24:0.044565,27:0.008671",,,,,,,,,,
2026-09-12,Kumar Rocker,677958,TEX,AZ,24,21.896463985283948,4.424449366848645,0.2122490878700551,16,5,4.0,0.2877091442591906,0.1621538896950406,-0.5755506331513551,5.896463985283948,41.0,13.0,12.0,14.85175189489302,7.044712090390927,0.6108830200346604,0.3851614315950206,0.3270015188854647,0.281108091605608,0.0933862207381939,2.8517518948930203,"0.013325,0.055165,0.117355,0.170211,0.188176,0.168058,0.125555,0.080306,0.044706,0.021931,0.009570,0.003742,0.001317,0.000419,0.000121,0.000032,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","6:0.005108,7:0.004607,8:0.020773,9:0.056200,10:0.027030,11:0.030471,12:0.123655,13:0.074343,14:0.046931,15:0.225722,16:0.058160,17:0.045893,18:0.187722,19:0.021328,20:0.018032,21:0.043364,22:0.001955,23:0.001763,24:0.006361,27:0.000583",,,,,,,,,,
2026-09-13,Jackson Jobe,695549,DET,COL,6,21.615101987257063,5.449898238424825,0.2241453374726917,23,8,6.333333333333333,0.4662299881817784,0.3109910262633418,-2.550101761575175,-1.3848980127429371,16.0,7.0,19.0,15.070640208785925,6.54446177847114,0.6415630783762268,0.4343368504814013,0.3617817101216758,0.2997617184543252,0.1074955546367498,-3.9293597912140754,"0.005151,0.025564,0.065411,0.114696,0.154258,0.168689,0.155239,0.122897,0.084956,0.051828,0.028123,0.013655,0.005962,0.002350,0.000839,0.000272,0.000080,0.000022,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.004578,5:0.008349,6:0.015225,7:0.003471,8:0.018986,9:0.037508,10:0.010523,11:0.038378,12:0.107165,13:0.037888,14:0.076365,15:0.207226,16:0.072555,17:0.062020,18:0.192266,19:0.022916,20:0.013581,21:0.054295,22:0.002606,23:0.000792,24:0.011553,25:0.000658,27:0.001095",,,,,,,,,,
2026-09-13,Gabriel Hughes,687312,COL,DET,11,21.992458042270737,5.03328930241714,0.214835381497463,13,2,2.0,0.3932875841412104,0.2465072603492955,3.03328930241714,8.992458042270737,11.0,5.0,6.0,15.239226129554735,6.753231912716,0.6588387378018873,0.4520253220630542,0.3786782664961819,0.3151705184578902,0.1157460778383602,9.239226129554735,"0.007513,0.034923,0.083626,0.136799,0.170921,0.172930,0.146780,0.106991,0.068083,0.038275,0.019177,0.008618,0.003490,0.001277,0.000423,0.000127,0.000034,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.003967,5:0.007328,6:0.013535,7:0.003125,8:0.017319,9:0.034656,10:0.009848,11:0.036383,12:0.102907,13:0.036853,14:0.075239,15:0.206813,16:0.073347,17:0.063508,18:0.199424,19:0.024076,20:0.014454,21:0.058530,22:0.002845,23:0.000876,24:0.012943,25:0.000747,27:0.001275",,,,,,,,,,
2026-09-13,Dylan Cease,656302,TOR,BAL,30,23.70197738860563,8.728028300303855,0.3162669667000365,24,9,5.0,0.8636560479032283,0.7664014907260199,-0.2719716996961452,-0.2980226113943693,156.0,6.0,15.0,17.622105963201065,6.079871425404566,0.8634760996115768,0.7142542418753753,0.6468552720753239,0.5803417109568628,0.2985414921431422,2.622105963201065,"0.000228,0.001779,0.007098,0.019283,0.040084,0.067872,0.097255,0.120929,0.132764,0.130307,0.115396,0.092841,0.068212,0.045937,0.028425,0.016178,0.008467,0.004067,0.001788,0.000715,0.000259,0.000084,0.000024,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.000336,5:0.000756,6:0.001701,7:0.000478,8:0.003227,9:0.007257,10:0.002720,11:0.012236,12:0.044722,13:0.017409,14:0.045681,15:0.149222,16:0.067399,17:0.066514,18:0.281800,19:0.039124,20:0.028598,21:0.145959,22:0.008346,23:0.006257,24:0.056293,25:0.003957,27:0.010007",,,,,,,,,,
2026-09-13,Cam Schlittler,693645,NYY,NYM,33,23.22171393593144,6.898992671586123,0.2939292343790337,21,8,6.0,0.6855633124171242,0.5372238980576276,-1.1010073284138766,2.22171393593144,44.0,5.0,18.0,17.59912670883493,5.62258722709651,0.8619797959348903,0.7119623439422724,0.6443419021012655,0.5777455639627768,0.296168757696818,-0.4008732911650696,"0.001252,0.007898,0.025524,0.056202,0.094527,0.129034,0.148339,0.147199,0.128303,0.099515,0.069362,0.043767,0.025133,0.013177,0.006316,0.002766,0.001104,0.000400,0.000131,0.000038,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.000346,5:0.000776,6:0.001742,7:0.000489,8:0.003290,9:0.007385,10:0.002763,11:0.012402,12:0.045236,13:0.017573,14:0.046018,15:0.150017,16:0.067620,17:0.066596,18:0.281577,19:0.039013,20:0.028459,21:0.144955,22:0.008272,23:0.006189,24:0.055565,25:0.003897,27:0.009818",,,,,,,,,,
2026-09-13,Chase Burns,695505,CIN,MIL,27,22.34885222033488,6.767409845563979,0.275251044404032,13,5,3.0,0.66869221217738,0.5185721623449304,1.7674098455639786,9.34885222033488,33.0,6.0,9.0,16.450696432904635,5.8981557874302375,0.7728868877702858,0.588985013894262,0.5140084359701029,0.4472200111871018,0.191802322691367,7.4506964329046355,"0.001496,0.009065,0.028283,0.060455,0.099229,0.132780,0.150120,0.146759,0.126050,0.096211,0.065812,0.040600,0.022695,0.011534,0.005342,0.002257,0.000870,0.000306,0.000098,0.000028,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.001278,5:0.002596,6:0.005269,7:0.001337,8:0.008144,9:0.016534,10:0.005595,11:0.022716,12:0.074941,13:0.026333,14:0.062370,15:0.183902,16:0.074977,17:0.066788,18:0.255418,19:0.032009,20:0.021120,21:0.097297,22:0.005022,23:0.003398,24:0.027598,25:0.001751,27:0.003608",,,,,,,,,,
2026-09-13,Riley Cornelio,683000,WSH,LAA,0,22.65076923076923,6.618331782178672,0.2340555593289411,8,4,2.0,0.6486873575631045,0.4953251776447829,2.618331782178672,14.650769230769232,0.0,,6.0,16.273846153846154,6.376923076923077,0.7569230769230766,0.5692307692307689,0.4938461538461535,0.4276923076923073,0.1784615384615382,10.273846153846154,"0.001661,0.009983,0.030838,0.065109,0.105289,0.138432,0.153362,0.146541,0.122760,0.091262,0.060783,0.036546,0.019959,0.009947,0.004538,0.001897,0.000726,0.000254,0.000081,0.000023,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.001538,5:0.003077,6:0.006154,7:0.001538,8:0.009231,9:0.018462,10:0.006154,11:0.024615,12:0.080000,13:0.027692,14:0.064615,15:0.187692,16:0.075385,17:0.066154,18:0.249231,19:0.030769,20:0.020000,21:0.090769,22:0.004615,23:0.003077,24:0.024615,25:0.001538,27:0.003077",,,,,,,,,,
2026-09-13,Christian Scott,681035,NYM,NYY,21,20.91278659084107,6.133746824175281,0.2621349336743543,22,7,6.0,0.5752618776790543,0.4206795759612324,-0.8662531758247187,-1.087213409158931,30.0,7.0,18.0,14.571481592337625,6.341304998503444,0.5865880533099674,0.3874497065532902,0.3173869961656346,0.2635283915965567,0.0857833708879617,-3.428518407662376,"0.003161,0.016570,0.045079,0.084981,0.124548,0.150399,0.154582,0.137945,0.108333,0.075647,0.047364,0.026779,0.013752,0.006443,0.002762,0.001085,0.000390,0.000128,0.000038,0.000010,0.000002,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.007004,5:0.012271,6:0.021498,7:0.004708,8:0.024744,9:0.043351,10:0.012658,11:0.044354,12:0.126273,13:0.038289,14:0.078262,15:0.199138,16:0.070063,17:0.053859,18:0.177745,19:0.019222,20:0.010945,21:0.043513,22:0.001938,23:0.001132,24:0.007932,25:0.000434,27:0.000666",,,,,,,,,,
2026-09-13,Emmet Sheehan,686218,LAD,MIA,22,21.55275713050994,5.932977398188125,0.2663614601282827,21,5,6.0,0.5456199705572234,0.3875468146347716,0.9329773981881252,0.5527571305099386,43.0,6.0,18.0,15.48640737539614,6.066349755113798,0.680733522769963,0.4820913776260548,0.4072613216129979,0.3456703762318797,0.1280338157770729,-2.51359262460386,"0.003330,0.017745,0.048808,0.092188,0.133879,0.158430,0.158073,0.135948,0.102374,0.068306,0.040757,0.021903,0.010655,0.004707,0.001890,0.000689,0.000228,0.000068,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.003295,5:0.006181,6:0.011595,7:0.002719,8:0.015300,9:0.028700,10:0.008973,11:0.033663,12:0.102615,13:0.033316,14:0.072911,15:0.198642,16:0.074830,17:0.061591,18:0.217637,19:0.025201,20:0.015364,21:0.065399,22:0.003119,23:0.001950,24:0.014633,25:0.000858,27:0.001509",,,,,,,,,,
2026-09-13,Robert Gasser,688107,MIL,CIN,20,21.51654313298038,5.57132255802193,0.2229835404922004,20,5,5.0,0.4859679829937116,0.3306037046223111,0.5713225580219303,1.516543132980381,25.0,6.0,15.0,14.878019308626596,6.6385238243537845,0.6183888790869567,0.4180372650549701,0.3459698799405942,0.2893301975143783,0.0982230024661068,-0.1219806913734036,"0.004821,0.023942,0.061626,0.109182,0.148891,0.165570,0.155364,0.125792,0.089254,0.056127,0.031542,0.015938,0.007272,0.003006,0.001127,0.000384,0.000119,0.000033,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.005524,5:0.009894,6:0.017722,7:0.003968,8:0.021321,9:0.038191,10:0.011401,11:0.040843,12:0.118880,13:0.036854,14:0.077015,15:0.200352,16:0.072067,17:0.056640,18:0.191107,19:0.021130,20:0.012301,21:0.049997,22:0.002277,23:0.001359,24:0.009740,25:0.000545,27:0.000875",,,,,,,,,,
2026-09-13,Joe Ryan,657746,MIN,CLE,26,23.044254572788777,5.387942248015412,0.2591232547969862,22,1,4.0,0.4544283298637299,0.2994250374627394,4.387942248015412,1.0442545727887769,131.0,6.0,12.0,16.497950388373845,6.546304184414932,0.7770641726438219,0.5942521083188037,0.5194187670320107,0.4524886557646703,0.1954951548595269,4.4979503883738445,"0.005071,0.025804,0.067059,0.118198,0.158299,0.171140,0.155003,0.120548,0.081899,0.049204,0.026369,0.012679,0.005491,0.002145,0.000757,0.000241,0.000069,0.000018,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.001216,5:0.002478,6:0.005051,7:0.001287,8:0.007871,9:0.016044,10:0.005450,11:0.022220,12:0.073601,13:0.025966,14:0.061750,15:0.182812,16:0.074833,17:0.066930,18:0.256994,19:0.032336,20:0.021422,21:0.099088,22:0.005135,23:0.003489,24:0.028448,25:0.001812,27:0.003765",,,,,,,,,,
2026-09-13,David Sandlin,689818,CWS,STL,5,21.90295003965108,5.2815382031406415,0.2317805894163912,20,5,5.666666666666667,0.4361799292576062,0.2841714644040736,0.2815382031406415,1.9029500396510808,5.0,37.0,17.0,15.514131641554323,6.388818398096751,0.683524734705571,0.4850987549710413,0.4101872690526811,0.3483949611386053,0.1295711366325866,-1.4858683584456769,"0.006017,0.029090,0.072529,0.123737,0.161500,0.170947,0.152008,0.116257,0.077772,0.046082,0.024413,0.011644,0.005024,0.001967,0.000699,0.000225,0.000066,0.000017,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.003214,5:0.006041,6:0.011357,7:0.002669,8:0.015052,9:0.028297,10:0.008866,11:0.033335,12:0.101836,13:0.033135,14:0.072673,15:0.198426,16:0.074911,17:0.061792,18:0.218824,19:0.025394,20:0.015515,21:0.066187,22:0.003163,23:0.001982,24:0.014907,25:0.000876,27:0.001548",,,,,,,,,,
2026-09-13,Matthew Boyd,571510,CHC,PIT,21,23.16959592936247,5.272705108576504,0.2063787413156093,24,3,5.333333333333333,0.4347776901229992,0.2808757113663166,2.2727051085765044,-0.8304040706375311,72.0,6.0,16.0,16.711559413349296,6.458036516013173,0.7954496559076336,0.6179479878310189,0.5439415602347002,0.4765240718797483,0.2128606522953231,0.7115594133492955,"0.005515,0.027782,0.071307,0.123902,0.163303,0.173412,0.153902,0.116946,0.077379,0.045131,0.023416,0.010883,0.004555,0.001723,0.000591,0.000184,0.000052,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.000965,5:0.002002,6:0.004157,7:0.001079,8:0.006720,9:0.013952,10:0.004828,11:0.020047,12:0.067632,13:0.024303,14:0.058866,15:0.177502,16:0.074006,17:0.067417,18:0.263663,19:0.033791,20:0.022800,21:0.107419,22:0.005670,23:0.003924,24:0.032587,25:0.002114,27:0.004557",,,,,,,,,,
2026-09-13,Eury Pérez,691587,MIA,LAD,29,22.03141291942479,5.144306829589151,0.2646883632418005,21,5,5.0,0.4126682781643604,0.2630010556668825,0.1443068295891514,1.0314129194247883,63.0,6.0,15.0,15.91949783154531,6.111915087879478,0.7235358329212899,0.5296885763154373,0.4540875002481806,0.3896657646217289,0.1539921033263872,0.9194978315453106,"0.006753,0.032032,0.078287,0.130773,0.166919,0.172567,0.149667,0.111461,0.072460,0.041622,0.021318,0.009803,0.004067,0.001528,0.000520,0.000161,0.000045,0.000011,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.002196,5:0.004264,6:0.008281,7:0.002010,8:0.011712,9:0.022745,10:0.007362,11:0.028595,12:0.090242,13:0.030332,14:0.068725,15:0.193847,16:0.075601,17:0.064422,18:0.235674,19:0.028253,20:0.017832,21:0.078586,22:0.003880,23:0.002512,24:0.019512,25:0.001184,27:0.002233",,,,,,,,,,
2026-09-13,Freddy Peralta,642547,TB,HOU,31,22.841978021978026,5.069969690331259,0.2257704794913819,18,4,5.0,0.3987819473332753,0.2504339713084911,1.0699696903312592,4.841978021978026,138.0,5.0,15.0,15.924007756948932,6.917970265029089,0.7239711679627561,0.5301897753605213,0.4545865183218944,0.3901391682622149,0.1542848634679155,0.9240077569489316,"0.006882,0.033078,0.081197,0.135157,0.170829,0.174075,0.148348,0.108366,0.069064,0.038915,0.019583,0.008869,0.003635,0.001352,0.000457,0.000140,0.000039,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.002186,5:0.004247,6:0.008251,7:0.002004,8:0.011678,9:0.022687,10:0.007346,11:0.028543,12:0.090111,13:0.030300,14:0.068677,15:0.193781,16:0.075603,17:0.064447,18:0.235854,19:0.028285,20:0.017859,21:0.078733,22:0.003889,23:0.002518,24:0.019570,25:0.001188,27:0.002242",,,,,,,,,,
2026-09-13,Grayson Rodriguez,680570,LAA,WSH,17,21.95661822048919,5.00284395755903,0.2153449836003795,23,4,5.333333333333333,0.3881333103238452,0.2418094913601275,1.0028439575590298,-1.0433817795108098,60.0,6.0,16.0,14.815072669266218,7.141545551222972,0.6118651107654282,0.4116550473932905,0.3399695794100389,0.2838890024964747,0.0955379705574454,-1.1849273307337818,"0.007652,0.035552,0.084904,0.138353,0.172102,0.173303,0.146324,0.105995,0.066932,0.037270,0.018458,0.008183,0.003263,0.001175,0.000383,0.000113,0.000030,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.005807,5:0.010353,6:0.018459,7:0.004114,8:0.022005,9:0.039233,10:0.011658,11:0.041573,12:0.120449,13:0.037169,14:0.077315,15:0.200210,16:0.071685,17:0.056081,18:0.188351,19:0.020730,20:0.012012,21:0.048600,22:0.002203,23:0.001309,24:0.009337,25:0.000520,27:0.000827",,,,,,,,,,
2026-09-13,Bubba Chandler,696149,PIT,CHC,30,21.828778541343382,4.852535245247978,0.2214360597472089,23,3,5.333333333333333,0.3618352045042291,0.2197176839126333,1.852535245247978,-1.1712214586566176,31.0,5.0,16.0,15.46072267789847,6.368055863444912,0.6781424690523646,0.479311075986819,0.4045601888411014,0.3431579971146559,0.1266242562264576,-0.5392773221015297,"0.008792,0.039754,0.092399,0.146514,0.177261,0.173446,0.142118,0.099756,0.060945,0.032787,0.015670,0.006700,0.002576,0.000895,0.000281,0.000080,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.003372,5:0.006313,6:0.011818,7:0.002765,8:0.015531,9:0.029076,10:0.009072,11:0.033968,12:0.103334,13:0.033482,14:0.073127,15:0.198831,16:0.074751,17:0.061402,18:0.216534,19:0.025023,20:0.015225,21:0.064677,22:0.003078,23:0.001921,24:0.014385,25:0.000842,27:0.001475",,,,,,,,,,
2026-09-13,Michael McGreevy,700241,STL,CWS,31,22.72993320405085,4.740364012448756,0.1837841778348013,23,6,6.0,0.3411040368238744,0.2025435454228897,-1.2596359875512435,-0.2700667959491483,47.0,6.0,18.0,16.456220642102995,6.273712561947857,0.7733772123953999,0.5896010996504973,0.5146405218424536,0.4478349145669028,0.1922312416005327,-1.5437793578970052,"0.009375,0.042425,0.098006,0.153359,0.181956,0.173775,0.138560,0.094516,0.056114,0.029365,0.013673,0.005704,0.002142,0.000726,0.000223,0.000062,0.000015,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.001271,5:0.002582,6:0.005243,7:0.001331,8:0.008112,9:0.016476,10:0.005578,11:0.022658,12:0.074784,13:0.026290,14:0.062298,15:0.183776,16:0.074961,17:0.066806,18:0.255604,19:0.032047,20:0.021155,21:0.097505,22:0.005035,23:0.003409,24:0.027696,25:0.001758,27:0.003626",,,,,,,,,,
2026-09-13,Trevor Rogers,669432,BAL,TOR,29,22.891947044053868,4.739125983037361,0.225698240253809,26,5,6.0,0.3407259144170579,0.201869384418451,-0.2608740169626387,-3.108052955946132,96.0,6.0,18.0,16.572316822643234,6.319630221410634,0.7835590824126677,0.6025256397694634,0.5279469147662011,0.4608183712098644,0.2014161572591174,-1.4276831773567658,"0.009226,0.042103,0.097789,0.153499,0.182399,0.174258,0.138857,0.094564,0.055986,0.029174,0.013502,0.005587,0.002076,0.000695,0.000210,0.000057,0.000014,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.001122,5:0.002303,6:0.004724,7:0.001211,8:0.007454,9:0.015292,10:0.005228,11:0.021451,12:0.071506,13:0.025388,14:0.060761,15:0.181033,16:0.074579,17:0.067129,18:0.259402,19:0.032848,20:0.021900,21:0.101946,22:0.005317,23:0.003636,24:0.029833,25:0.001912,27:0.004024",,,,,,,,,,
2026-09-13,Tanner Bibee,676440,CLE,MIN,32,23.39124292601132,4.643567951688601,0.2041056784752847,26,7,6.666666666666667,0.3239843658082801,0.1894956362830763,-2.356432048311399,-2.6087570739886807,117.0,5.0,20.0,17.015996646405366,6.375246279605953,0.8201382032002894,0.6511972535618371,0.5788673064602442,0.5112064501202973,0.2394805625093156,-2.984003353594634,"0.010263,0.045781,0.103846,0.159125,0.184618,0.172383,0.134489,0.089895,0.052394,0.026968,0.012371,0.005090,0.001887,0.000631,0.000191,0.000052,0.000013,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.000686,5:0.001462,6:0.003117,7:0.000831,8:0.005312,9:0.011326,10:0.004024,11:0.017160,12:0.059448,13:0.021936,14:0.054560,15:0.168941,16:0.072330,17:0.067661,18:0.271726,19:0.035760,20:0.024777,21:0.119870,22:0.006497,23:0.004617,24:0.039375,25:0.002623,27:0.005962",,,,,,,,,,
2026-09-13,Andrew Painter,691725,PHI,ATL,20,22.12383058237309,4.522652575287654,0.2108896954090366,24,3,5.0,0.303823963428131,0.1738162077385881,1.522652575287654,-1.876169417626912,20.0,5.0,15.0,15.28287760822174,6.840952974151357,0.6600788670019252,0.460225655377997,0.3861186249505282,0.3260781918822424,0.1172436159047158,0.2828776082217406,"0.011832,0.050607,0.110919,0.165207,0.187004,0.170609,0.130008,0.084732,0.048033,0.023980,0.010644,0.004231,0.001514,0.000490,0.000143,0.000038,0.000009,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.003944,5:0.007282,6:0.013446,7:0.003104,8:0.017192,9:0.031744,10:0.009769,11:0.036076,12:0.108248,13:0.034594,14:0.074523,15:0.199853,16:0.074107,17:0.060040,18:0.208835,19:0.023803,20:0.014284,21:0.059852,22:0.002810,23:0.001729,24:0.012773,25:0.000737,27:0.001256",,,,,,,,,,
2026-09-13,Grant Holmes,656550,ATL,PHI,26,21.74132297669757,4.072855732894334,0.201620086106332,18,0,4.0,0.2277701158197544,0.1180976047112275,4.072855732894334,3.741322976697571,54.0,6.0,12.0,15.260165372087195,6.481157604610374,0.6577582568949323,0.457810555065438,0.3837974449563935,0.3239374029001338,0.1160924109623559,3.2601653720871955,"0.017743,0.069783,0.139882,0.189725,0.194745,0.160352,0.109673,0.063761,0.032038,0.014093,0.005484,0.001904,0.000594,0.000168,0.000043,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.004022,5:0.007414,6:0.013665,7:0.003149,8:0.017411,9:0.032092,10:0.009859,11:0.036346,12:0.108866,13:0.034731,14:0.074688,15:0.199948,16:0.074013,17:0.059860,18:0.207845,19:0.023649,20:0.014167,21:0.059258,22:0.002777,23:0.001706,24:0.012580,25:0.000725,27:0.001231",,,,,,,,,,
2026-09-13,Hayden Wesneski,669713,HOU,TB,8,22.555796486977595,3.895060610821615,0.219799743795896,18,2,3.0,0.1997668506910587,0.0998451591076394,1.895060610821615,4.555796486977595,35.0,5.0,9.0,16.81000605693519,5.745790430042405,0.8036348831288246,0.6287811569946701,0.5552537931949683,0.4876985245547868,0.2212313980048192,7.81000605693519,"0.021050,0.079609,0.153127,0.198716,0.194740,0.152991,0.099922,0.055576,0.026770,0.011305,0.004223,0.001405,0.000419,0.000112,0.000027,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.000865,5:0.001811,6:0.003793,7:0.000993,8:0.006236,9:0.013058,10:0.004557,11:0.019085,12:0.064939,13:0.023535,14:0.057495,15:0.174854,16:0.073527,17:0.067555,18:0.266467,19:0.034443,20:0.023439,21:0.111377,22:0.005929,23:0.004139,24:0.034664,25:0.002268,27:0.004973",,,,,,,,,,
2026-09-13,Payton Tolle,801139,BOS,KC,24,22.907965692843742,6.075115802440423,0.2715529211388705,24,7,6.0,0.5680876929296219,0.4091037196728839,-0.9248841975595772,-1.0920343071562577,26.0,7.0,18.0,16.985612436344145,5.922353256499598,0.8177583411014193,0.6479153921284551,0.5753925343201766,0.5077315326107886,0.236727271002305,-1.0143875636558557,"0.002682,0.015117,0.043660,0.085819,0.128604,0.156030,0.158984,0.139404,0.107019,0.072845,0.044380,0.024369,0.012118,0.005474,0.002249,0.000840,0.000285,0.000087,0.000024,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000","4:0.000710,5:0.001509,6:0.003209,7:0.000853,8:0.005441,9:0.011570,10:0.004100,11:0.017436,12:0.060245,13:0.022171,14:0.054998,15:0.169843,16:0.072523,17:0.067661,18:0.271004,19:0.035570,20:0.024580,21:0.118601,22:0.006411,23:0.004544,24:0.038648,25:0.002568,27:0.005805",,,,,,,,,,
