window,window_start,window_end,n_games,solo,tier,leg_no,n_legs,player_id,name,team,opponent,game_pk,prop_key,prop,line,p,lift,base,kind,edge,clash,slip_p,game_date,built_at_utc
0,2026-09-22 17:05:00+00:00,2026-09-22 17:05:00+00:00,1,True,LOTTO,3,3,650490,Yandy Díaz,TB,NYY,823543,prob_hits_over_2.5,Hits 2.5,,0.1032260778355271,1.9392048197302367,0.05323113720905815,bat,,False,0.0025134549858217997,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,MIXED,1,3,650333,Luis Arraez,PHI,MIL,823412,prob_hit,Hit,,0.7592759836903551,1.196045762911448,0.6348218498279734,bat,,False,0.12150920692059944,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,MIXED,2,3,691718,Pete Crow-Armstrong,CHC,MIA,824624,prob_tb_over_3.5,TB 3.5,,0.2866782889177316,1.9539485753725927,0.14671741750576306,bat,,False,0.12150920692059944,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,MIXED,3,3,665742,Juan Soto,NYM,TEX,822840,prob_walk,Walk,,0.5582319886920528,1.7477666970295136,0.3193973140927895,bat,,False,0.12150920692059944,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,SAFE,1,3,650333,Luis Arraez,PHI,MIL,823412,prob_hit,Hit,,0.7592759836903551,1.196045762911448,0.6348218498279734,bat,,False,0.4230815867877942,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,SAFE,2,3,691718,Pete Crow-Armstrong,CHC,MIA,824624,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7494653664377257,1.1100635998135633,0.6751553393549697,bat,,False,0.4230815867877942,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,SAFE,3,3,802415,Chandler Simpson,TB,NYY,823494,prob_hit,Hit,,0.7434861675445165,1.1711729326046187,0.6348218498279734,bat,,False,0.4230815867877942,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,MEDIUM,1,3,656941,Kyle Schwarber,PHI,MIL,823412,prob_hr,HR,,0.3243968105260689,2.9226275041827825,0.11099492154296135,bat,,False,0.05191419196879215,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,MEDIUM,2,3,691718,Pete Crow-Armstrong,CHC,MIA,824624,prob_tb_over_3.5,TB 3.5,,0.2866782889177316,1.9539485753725927,0.14671741750576306,bat,,False,0.05191419196879215,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,MEDIUM,3,3,665742,Juan Soto,NYM,TEX,822840,prob_walk,Walk,,0.5582319886920528,1.7477666970295136,0.3193973140927895,bat,,False,0.05191419196879215,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,LOTTO,1,3,691718,Pete Crow-Armstrong,CHC,MIA,824624,prob_hr,HR,,0.2574771445214444,2.3197200461264895,0.11099492154296135,bat,,False,0.007568561232018338,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,LOTTO,2,3,624413,Pete Alonso,BAL,TOR,824785,prob_hr,HR,,0.2536699049276636,2.285419020990784,0.11099492154296135,bat,,False,0.007568561232018338,2026-09-22,2026-09-20T03:45:14Z
1,2026-09-22 22:35:00+00:00,2026-09-23 00:05:00+00:00,10,False,LOTTO,3,3,650333,Luis Arraez,PHI,MIL,823412,prob_hits_over_2.5,Hits 2.5,,0.1158792561315011,2.176907393062088,0.05323113720905815,bat,,False,0.007568561232018338,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,MIXED,1,3,682998,Corbin Carroll,AZ,COL,824302,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7587028397707182,1.123745596821567,0.6751553393549697,bat,,False,0.07770389653624143,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,MIXED,2,3,696100,Hunter Goodman,COL,AZ,824302,prob_tb_over_2.5,TB 2.5,,0.3232894116595599,1.5106619023518502,0.2140051398372143,bat,,False,0.07770389653624143,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,MIXED,3,3,666160,Mickey Moniak,COL,AZ,824302,prob_tb_over_2.5,TB 2.5,,0.3167959399038828,1.4803193051571453,0.2140051398372143,bat,,False,0.07770389653624143,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,SAFE,1,3,682998,Corbin Carroll,AZ,COL,824302,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7587028397707182,1.123745596821567,0.6751553393549697,bat,,False,0.4069305906447505,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,SAFE,2,3,696100,Hunter Goodman,COL,AZ,824302,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7327146315375408,1.0852534058866543,0.6751553393549697,bat,,False,0.4069305906447505,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,SAFE,3,3,606466,Ketel Marte,AZ,COL,824302,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7320045240349184,1.084201636817775,0.6751553393549697,bat,,False,0.4069305906447505,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,MEDIUM,1,3,682998,Corbin Carroll,AZ,COL,824302,prob_tb_over_2.5,TB 2.5,,0.3286387315073888,1.5356581237131592,0.2140051398372143,bat,,False,0.0336581183728915,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,MEDIUM,2,3,696100,Hunter Goodman,COL,AZ,824302,prob_tb_over_2.5,TB 2.5,,0.3232894116595599,1.5106619023518502,0.2140051398372143,bat,,False,0.0336581183728915,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,MEDIUM,3,3,666160,Mickey Moniak,COL,AZ,824302,prob_tb_over_2.5,TB 2.5,,0.3167959399038828,1.4803193051571453,0.2140051398372143,bat,,False,0.0336581183728915,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,LOTTO,1,3,696100,Hunter Goodman,COL,AZ,824302,prob_hr,HR,,0.2478317795605172,2.232820890499861,0.11099492154296135,bat,,False,0.00991224711150812,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,LOTTO,2,3,666160,Mickey Moniak,COL,AZ,824302,prob_hr,HR,,0.2104077537141478,1.895652078394488,0.11099492154296135,bat,,False,0.00991224711150812,2026-09-22,2026-09-20T03:45:14Z
2,2026-09-23 00:40:00+00:00,2026-09-23 00:40:00+00:00,1,True,LOTTO,3,3,606466,Ketel Marte,AZ,COL,824302,prob_hr,HR,,0.1900874239325295,1.7125776683301213,0.11099492154296135,bat,,False,0.00991224711150812,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,MIXED,1,3,670541,Yordan Alvarez,HOU,SEA,823089,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7473959787705841,1.1069985456748836,0.6751553393549697,bat,,False,0.16594476482832807,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,MIXED,2,3,545361,Mike Trout,LAA,ATH,824953,prob_walk,Walk,,0.479434526268082,1.501059981139351,0.3193973140927895,bat,,False,0.16594476482832807,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,MIXED,3,3,805811,Bryce Eldridge,SF,MIN,823166,prob_walk,Walk,,0.4631092896764871,1.4499473515984147,0.3193973140927895,bat,,False,0.16594476482832807,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,SAFE,1,3,670541,Yordan Alvarez,HOU,SEA,823089,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7473959787705841,1.1069985456748836,0.6751553393549697,bat,,False,0.40088509028678304,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,SAFE,2,3,605141,Mookie Betts,LAD,SD,823897,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7472938574100196,1.1068472895792687,0.6751553393549697,bat,,False,0.40088509028678304,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,SAFE,3,3,545361,Mike Trout,LAA,ATH,824953,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7177574929028486,1.0630997802499498,0.6751553393549697,bat,,False,0.40088509028678304,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,MEDIUM,1,3,641487,J.P. Crawford,SEA,HOU,823089,prob_walk,Walk,,0.4830589034250389,1.5124075316572743,0.3193973140927895,bat,,False,0.10725384990558513,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,MEDIUM,2,3,545361,Mike Trout,LAA,ATH,824953,prob_walk,Walk,,0.479434526268082,1.501059981139351,0.3193973140927895,bat,,False,0.10725384990558513,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,MEDIUM,3,3,805811,Bryce Eldridge,SF,MIN,823166,prob_walk,Walk,,0.4631092896764871,1.4499473515984147,0.3193973140927895,bat,,False,0.10725384990558513,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,LOTTO,1,3,670541,Yordan Alvarez,HOU,SEA,823089,prob_hr,HR,,0.2172075882205983,1.9569146515998626,0.11099492154296135,bat,,False,0.007779341589653138,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,LOTTO,2,3,571970,Max Muncy,LAD,SD,823897,prob_hr,HR,,0.1934060279403914,1.7424763696556358,0.11099492154296135,bat,,False,0.007779341589653138,2026-09-22,2026-09-20T03:45:14Z
3,2026-09-23 01:40:00+00:00,2026-09-23 02:10:00+00:00,4,False,LOTTO,3,3,669127,Shea Langeliers,ATH,LAA,824953,prob_hr,HR,,0.1851816044394184,1.668379074151988,0.11099492154296135,bat,,False,0.007779341589653138,2026-09-22,2026-09-20T03:45:14Z
