window,window_start,window_end,n_games,solo,tier,leg_no,n_legs,player_id,name,team,opponent,game_pk,prop_key,prop,line,p,lift,base,kind,edge,clash,slip_p,game_date,built_at_utc
0,2026-09-15 22:40:00+00:00,2026-09-16 00:40:00+00:00,13,False,LOTTO,3,3,656941,Kyle Schwarber,PHI,WSH,822683,prob_hr,HR,,0.2518940950888986,2.2512944455621713,0.11188856063916511,bat,,False,0.0087463976286309,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,MIXED,1,3,606466,Ketel Marte,AZ,MIA,825030,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7456206256249652,1.1083926473749932,0.6727044133600298,bat,,False,0.021818358508747075,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,MIXED,2,3,663728,Cal Raleigh,SEA,LAA,823980,prob_hr,HR,,0.3098803930811364,2.76954490531418,0.11188856063916511,bat,,False,0.021818358508747075,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,MIXED,3,3,669364,Xavier Edwards,MIA,AZ,825030,prob_hits_over_2.5,Hits 2.5,,0.0944300157837615,1.8816567858088213,0.05018450574830585,bat,,True,0.021818358508747075,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,SAFE,1,3,606466,Ketel Marte,AZ,MIA,825030,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7456206256249652,1.1083926473749932,0.6727044133600298,bat,,False,0.39089043699415943,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,SAFE,2,3,663728,Cal Raleigh,SEA,LAA,823980,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7260311934823366,1.0792722317012158,0.6727044133600298,bat,,False,0.39089043699415943,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,SAFE,3,3,663457,Lars Nootbaar,AZ,MIA,825030,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7220742407632402,1.0733900750801046,0.6727044133600298,bat,,True,0.39089043699415943,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,MEDIUM,1,3,663728,Cal Raleigh,SEA,LAA,823980,prob_hr,HR,,0.3098803930811364,2.76954490531418,0.11188856063916511,bat,,False,0.08521026379754416,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,MEDIUM,2,3,805300,Jakob Marsee,MIA,AZ,825030,prob_walk,Walk,,0.5000599339062259,1.4956769459403172,0.3343368601512028,bat,,False,0.08521026379754416,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,MEDIUM,3,3,641487,J.P. Crawford,SEA,LAA,823980,prob_walk,Walk,,0.549889912082921,1.644718179844828,0.3343368601512028,bat,,True,0.08521026379754416,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,LOTTO,1,3,669364,Xavier Edwards,MIA,AZ,825030,prob_hits_over_2.5,Hits 2.5,,0.0944300157837615,1.8816567858088213,0.05018450574830585,bat,,False,0.0016306535776574149,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,LOTTO,2,3,686527,Dominic Canzone,SEA,LAA,823980,prob_hr,HR,,0.1926112306016553,1.7214559692372546,0.11188856063916511,bat,,False,0.0016306535776574149,2026-09-15,2026-09-15T22:56:17Z
1,2026-09-16 01:38:00+00:00,2026-09-16 01:40:00+00:00,2,False,LOTTO,3,3,606466,Ketel Marte,AZ,MIA,825030,prob_hits_over_2.5,Hits 2.5,,0.0896540760899984,1.7864891713718825,0.05018450574830585,bat,,True,0.0016306535776574149,2026-09-15,2026-09-15T22:56:17Z
