game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,predicted_at_utc
823667,665019,Kody Clemens,MIN,ATL,1,5,confirmed,Tyler Mahle,Target Field,2026-08-18T23:40:00Z,3.509984796968277,1445,1693,0.1344970800841313,0.5434700473560727,0.2490443052456213,0.608663938321939,0.6223142454258281,0.4147583277000282,0.2592552176190369,0.148396565710421,2026-08-18T22:18:22Z
823667,645277,Ozzie Albies,ATL,MIN,0,5,confirmed,Zebby Matthews,Target Field,2026-08-18T23:40:00Z,4.295053123822397,2821,1001,0.15346914605965659,0.6787557699326429,0.3148592854132269,0.5322720031241914,0.7170062671283763,0.5192678946687987,0.3525792175908506,0.22159310572300256,2026-08-18T22:18:22Z
823667,668904,Royce Lewis,MIN,ATL,1,6,confirmed,Tyler Mahle,Target Field,2026-08-18T23:40:00Z,3.8511240265637516,1545,1693,0.13108310852517496,0.6224969726999986,0.28232984161016195,0.6206564135711656,0.6703717860310812,0.4652605939967897,0.30249213673597863,0.18094441184934135,2026-08-18T22:18:22Z
823667,573262,Mike Yastrzemski,ATL,MIN,0,6,confirmed,Zebby Matthews,Target Field,2026-08-18T23:40:00Z,3.8088272193886676,2465,1001,0.14383930280266835,0.5938845444178176,0.3724115789060839,0.6248944950596915,0.6536050026497914,0.44800909142145906,0.28805708849081113,0.1703639796381982,2026-08-18T22:18:22Z
823667,686797,Brooks Lee,MIN,ATL,1,7,confirmed,Tyler Mahle,Target Field,2026-08-18T23:40:00Z,3.7172209744692823,1385,1693,0.09724172278114022,0.6071017783103095,0.24270519460513346,0.49320780737468295,0.6302653044475957,0.4232975011421207,0.2666084003482429,0.15392467745472352,2026-08-18T22:18:22Z
823667,663586,Austin Riley,ATL,MIN,0,7,confirmed,Zebby Matthews,Target Field,2026-08-18T23:40:00Z,4.1090807526881825,3092,1001,0.1503032811108479,0.6486057433528737,0.2745973294375446,0.7841882997516948,0.7006499442192113,0.4995775145936689,0.333759618850253,0.20590852651988753,2026-08-18T22:18:22Z
823667,702176,Alan Roden,MIN,ATL,1,8,confirmed,Tyler Mahle,Target Field,2026-08-18T23:40:00Z,2.945725236248173,342,1693,0.07166427257504868,0.4871883786482876,0.28872506782460966,0.46943141898125207,0.537729888309889,0.33166205173024427,0.1915380358355884,0.09957412357087769,2026-08-18T22:18:22Z
823667,643289,Mauricio Dubón,ATL,MIN,0,8,confirmed,Zebby Matthews,Target Field,2026-08-18T23:40:00Z,3.52466164551683,2299,1001,0.06573974845630759,0.6030940618230631,0.1767588559507992,0.4197066286885462,0.6221393249366135,0.4143380632321427,0.2587685341227526,0.147964429825891,2026-08-18T22:18:22Z
823667,701785,Kaelen Culpepper,MIN,ATL,1,9,confirmed,Tyler Mahle,Target Field,2026-08-18T23:40:00Z,2.800009093077761,54,1693,0.07480991143605295,0.5136432484656693,0.24946042319808903,0.5511480463372481,0.5627424992455482,0.3507930086263565,0.2039175181289164,0.10650051212004642,2026-08-18T22:18:22Z
823667,669221,Sean Murphy,ATL,MIN,0,9,confirmed,Zebby Matthews,Target Field,2026-08-18T23:40:00Z,3.6607124295567073,1802,1001,0.10552622412212372,0.5556783772082923,0.3115519642544667,0.7076551258585404,0.6259868696813781,0.41887207306288526,0.2629357967724194,0.15127920884818744,2026-08-18T22:18:22Z
823749,668930,Brice Turang,MIL,SEA,1,1,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,4.329795380266707,2488,2192,0.11475427062093561,0.6697242107090356,0.37222324282180225,0.6247554527330984,0.7058765908437863,0.5075121234723163,0.3425651538549567,0.21414536097869366,2026-08-18T22:18:22Z
823749,680977,Brendan Donovan,SEA,MIL,0,1,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,4.607882691828514,2407,1406,0.09111632643315025,0.6981290200412479,0.3889924215768466,0.5541031743178303,0.7144879986753098,0.5185023632916593,0.3536000407800955,0.22377225163777686,2026-08-18T22:18:22Z
823749,694192,Jackson Chourio,MIL,SEA,1,2,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,4.3230275296228164,1799,2192,0.12307449234420813,0.6732750261030573,0.23739564938488783,0.7027122318815799,0.7214155788272965,0.5249013585079664,0.35819052639303095,0.22642620028041538,2026-08-18T22:18:22Z
823749,668227,Randy Arozarena,SEA,MIL,0,2,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,4.598526593688013,3435,1406,0.15624387331610143,0.6738400740957063,0.4680413207442624,0.721554496898006,0.7326404571421073,0.5395022937504215,0.3730628786297725,0.2395573954241354,2026-08-18T22:18:22Z
823749,641343,Jake Bauers,MIL,SEA,1,3,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,3.6180582016263485,1498,2192,0.16142454437850504,0.5887384018559326,0.4170126894032521,0.6098024457217975,0.6723136139275251,0.46720973825731144,0.3042785526776415,0.18247134270759,2026-08-18T22:18:22Z
823749,686527,Dominic Canzone,SEA,MIL,0,3,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,3.7482116578745144,1217,1406,0.12996116138452188,0.5968018781957205,0.262206540210514,0.6263517475317214,0.6588746725314493,0.4542157210114918,0.2939992466399335,0.1753726850747506,2026-08-18T22:18:22Z
823749,661388,William Contreras,MIL,SEA,1,4,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,4.177106381984638,3091,2192,0.10909733340271302,0.6408680244302983,0.3039154648244687,0.5716059577598354,0.6802458360036284,0.4770533570770551,0.3137036691968797,0.19025425665669693,2026-08-18T22:18:22Z
823749,677594,Julio Rodríguez,SEA,MIL,0,4,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,4.436226002603357,3375,1406,0.17768626734565407,0.7011123166552825,0.3403868280816589,0.7014910953422193,0.7423487974691052,0.5502729355658044,0.38254870210554204,0.2467978851387863,2026-08-18T22:18:22Z
823749,592885,Christian Yelich,MIL,SEA,1,5,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,4.141157038891564,2876,2192,0.13214113828505045,0.6418360519570326,0.3785374763240235,0.6515790434777009,0.6901689793669809,0.4875612280780728,0.3227149929557992,0.19702363858570462,2026-08-18T22:18:22Z
823749,647304,Josh Naylor,SEA,MIL,0,5,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,4.250944753447011,3076,1406,0.10913045081166914,0.6772084506491683,0.2851272400500902,0.5246335913827852,0.6955893300938577,0.4946644714161432,0.32995224920948396,0.20339475707886584,2026-08-18T22:18:22Z
823749,800325,Luis Lara,MIL,SEA,1,6,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,3.04237999221399,199,2192,0.057649691850448034,0.5065522515836979,0.23300187596426777,0.551121100777097,0.5200689352280247,0.3183412258614687,0.18287600230152515,0.09463528485582468,2026-08-18T22:18:22Z
823749,702284,Cole Young,SEA,MIL,0,6,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,3.849598123819461,873,1406,0.10240178946765337,0.6061498412069178,0.2625080994625924,0.5405706216053803,0.6384604288475783,0.43262960275955487,0.27517107753739084,0.16082086169909726,2026-08-18T22:18:22Z
823749,669003,Garrett Mitchell,MIL,SEA,1,7,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,3.455874758234847,1056,2192,0.09941253541536418,0.5645391674014095,0.3445850967119681,0.7146487780596036,0.6201045654614894,0.4118990324872586,0.2564537154451731,0.1460448147563933,2026-08-18T22:18:22Z
823749,663728,Cal Raleigh,SEA,MIL,0,7,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,4.026995166499356,2985,1406,0.18897839071039066,0.567260449309798,0.3675660905860658,0.8064789230180847,0.6728802928392096,0.46878173751143604,0.3062221382951482,0.1843220172999897,2026-08-18T22:18:22Z
823749,687401,Joey Ortiz,MIL,SEA,1,8,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,3.291335959475965,1555,2192,0.0684561304060945,0.5285608955353427,0.21425987503657465,0.48991193511488684,0.5653177118846927,0.3594002470961985,0.21443494039652772,0.11622541091860822,2026-08-18T22:18:22Z
823749,645302,Victor Robles,SEA,MIL,0,8,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,3.471358759718739,1340,1406,0.06982569147975895,0.587153798369353,0.2686395770216416,0.5489162246077369,0.6021319701609463,0.39466516781954436,0.24271168070079585,0.13636207674337406,2026-08-18T22:18:22Z
823749,666152,David Hamilton,MIL,SEA,1,9,confirmed,Bryce Miller,American Family Field,2026-08-18T23:40:00Z,3.004200365850573,1053,2192,0.07578880661147004,0.5078127023079152,0.25681120028279947,0.513265569658908,0.560556223493906,0.35189210543065985,0.2067219961491421,0.10970112582326778,2026-08-18T22:18:22Z
823749,801126,Brock Rodden,SEA,MIL,0,9,confirmed,Kyle Harrison,American Family Field,2026-08-18T23:40:00Z,2.832219732607066,89,1406,0.09431480402815798,0.5170829053800566,0.3013199655591925,0.5757139649370988,0.588204386052683,0.3735133259055799,0.22077967525845252,0.11750774931632554,2026-08-18T22:18:22Z
824075,679845,Nick Loftin,KC,ATH,1,1,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,3.6083024428087507,920,293,0.07191333397318374,0.5876539668518811,0.333030260935146,0.41993669609635337,0.5956395669502171,0.39090301074509926,0.24135971237487627,0.13656631145051637,2026-08-18T22:18:22Z
824075,703607,Henry Bolte,ATH,KC,0,1,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,4.081183068080273,386,1786,0.10058007830052612,0.6558457802391305,0.3160081836273282,0.6761309849719438,0.6690088113875426,0.4674196481958999,0.30719286600576307,0.18671907555291967,2026-08-18T22:18:22Z
824075,677951,Bobby Witt Jr.,KC,ATH,1,2,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,4.37769689609952,3425,293,0.1340864253636219,0.7379366805675228,0.3015042401803643,0.5097230360227689,0.7571770052470196,0.5686784864709851,0.4004266984797405,0.26182726074334756,2026-08-18T22:18:22Z
824075,680869,Zack Gelof,ATH,KC,0,2,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,4.429905696171983,1383,1786,0.14832655498763067,0.666962920625186,0.3198656899485899,0.7561655807917113,0.7080871752512968,0.5104639908362477,0.34563169694472,0.21689900831196146,2026-08-18T22:18:22Z
824075,695506,Jac Caglianone,KC,ATH,1,3,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,3.95394676382507,739,293,0.11425345223076976,0.6061051451139091,0.2531707144782449,0.6351898347625373,0.6523139756062776,0.4474579253890153,0.28810311449191894,0.17074819388448542,2026-08-18T22:18:22Z
824075,643446,Jeff McNeil,ATH,KC,0,3,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,4.302182457355066,2729,1786,0.06673833281140118,0.6499504586507596,0.2934721518785385,0.4403116978508614,0.6517467941901165,0.44823097139128193,0.28976935119185115,0.17275667060234237,2026-08-18T22:18:22Z
824075,672580,Maikel Garcia,KC,ATH,1,4,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,4.101197435720777,2318,293,0.07082371155878275,0.6814438097090343,0.29756400279209655,0.43643593631705135,0.6758434012170318,0.4721656914094719,0.30930236078787887,0.18676734738785483,2026-08-18T22:18:22Z
824075,641680,Jonah Heim,ATH,KC,0,4,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,4.109150160183438,2419,1786,0.08436865267807832,0.5864540685436511,0.27359614608483596,0.5621911897384587,0.6204727982948058,0.4158953479822399,0.2621252469069843,0.15181931981929095,2026-08-18T22:18:22Z
824075,686469,Vinnie Pasquantino,KC,ATH,1,5,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,4.067868535222126,2346,293,0.08817800731864976,0.6165463786329738,0.29452372438953156,0.5054498171565817,0.641436728959776,0.43567550537064387,0.2776852240896245,0.1626303679358411,2026-08-18T22:18:22Z
824075,695720,Tommy White,ATH,KC,0,5,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,3.5628815471756843,156,1786,0.11125711119686682,0.6160908633569457,0.23693754307632295,0.44712437291588353,0.6549861329058424,0.44828352279880285,0.28758921923482567,0.1695749066914871,2026-08-18T22:18:22Z
824075,521692,Salvador Perez,KC,ATH,1,6,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,3.971886869417504,3032,293,0.13848529657986325,0.6491653485780452,0.2375228932739651,0.5226156721871272,0.6769013384975424,0.4725035671250279,0.3089635625776253,0.1860131896945357,2026-08-18T22:18:22Z
824075,671732,Lawrence Butler,ATH,KC,0,6,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,3.922234550675628,1749,1786,0.09151157159523907,0.5837464205187215,0.30572779879575357,0.6639463256778675,0.6357894401977222,0.43014394222571906,0.27322861475984134,0.15947486923162446,2026-08-18T22:18:22Z
824075,686681,Michael Massey,KC,ATH,1,7,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,3.4881385726962724,1835,293,0.07300278304556214,0.5759593201302002,0.1943725704521598,0.4967037659790159,0.6059534070753168,0.398468172815349,0.2457932359436641,0.13854036500348058,2026-08-18T22:18:22Z
824075,691777,Max Muncy,ATH,KC,0,7,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,3.3230281835780775,585,1786,0.1006871924939613,0.5406869547377608,0.27092350607722404,0.6826490096684338,0.5928369994144741,0.38478085039217214,0.23420840200710585,0.12994840002988794,2026-08-18T22:18:22Z
824075,695600,Carter Jensen,KC,ATH,1,8,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,3.448314156894577,621,293,0.08044240191473478,0.5179142457256147,0.2996570880296547,0.6857271190827018,0.5860551198206715,0.37940574045677444,0.23052205218851168,0.1276860577616418,2026-08-18T22:18:22Z
824075,675961,Alika Williams,ATH,KC,0,8,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,2.950751747710369,482,1786,0.05346100788465582,0.5068915714062443,0.2104271622063971,0.5335866386993319,0.5208789178157449,0.31739697958588,0.18117519926294398,0.09286401262525264,2026-08-18T22:18:22Z
824075,664728,Kyle Isbel,KC,ATH,1,9,confirmed,Brady Basso,Kauffman Stadium,2026-08-18T23:40:00Z,3.054726386657938,1880,293,0.04620381562309478,0.5016337723090937,0.1987337253127303,0.489063528026788,0.5414764806999591,0.3360791693658757,0.1955195493418666,0.1026611672708479,2026-08-18T22:18:22Z
824075,687231,Darell Hernaiz,ATH,KC,0,9,confirmed,Daniel Lynch IV,Kauffman Stadium,2026-08-18T23:40:00Z,3.1325871900040947,597,1786,0.05430770433297299,0.5295004102983044,0.26342663127428406,0.3980405225168996,0.5393451653615825,0.33492970964372953,0.1950987867118889,0.10266957806233315,2026-08-18T22:18:22Z
824154,665161,Jeremy Peña,HOU,LAA,1,1,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,4.429140529435293,2984,150,0.1447936610843991,0.7053380429536024,0.390038795581651,0.6274519020373023,0.7381352621009705,0.5456738063088135,0.3785371258524001,0.2437522349806016,2026-08-18T22:18:22Z
824154,685133,Wade Meckler,LAA,HOU,0,1,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,3.5234161893553604,409,1998,0.0695652699578214,0.5839851779826201,0.36025105219256814,0.5734572978438446,0.5971973265821957,0.3920793231532615,0.24223820540780383,0.13722568295629642,2026-08-18T22:18:22Z
824154,670541,Yordan Alvarez,HOU,LAA,1,2,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,4.358575258179017,2691,150,0.249823432039135,0.7042571760159221,0.5319209419771196,0.5357688328875456,0.7713634876211929,0.5869103760676695,0.41863789955525343,0.27752496317368197,2026-08-18T22:18:22Z
824154,545361,Mike Trout,LAA,HOU,0,2,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,4.571220606173767,2229,1998,0.19682530359498288,0.6082596805546624,0.4912286239016729,0.8506316437398195,0.7058664462194886,0.5080060057316623,0.3434621936398944,0.21523296474466022,2026-08-18T22:18:22Z
824154,670623,Isaac Paredes,HOU,LAA,1,3,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,4.158253413433443,2708,150,0.15882807011054942,0.618129055987629,0.5315522174713702,0.49290056106284286,0.6807970277107983,0.4780756691900014,0.3149197062368509,0.1914299272940609,2026-08-18T22:18:22Z
824154,694384,Nolan Schanuel,LAA,HOU,0,3,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,4.439391247522955,1908,1998,0.0941410580800957,0.6540032109853452,0.47873841719455235,0.4810203664791777,0.6731832545962859,0.4710813515915484,0.3097461266690762,0.18818436651419893,2026-08-18T22:18:22Z
824154,514888,Jose Altuve,HOU,LAA,1,4,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,4.217017684850012,3069,150,0.14757868669264987,0.6661004811329205,0.41909298498583436,0.5695832352341476,0.7199989575264667,0.522100183034778,0.35463336523314126,0.22278093422865533,2026-08-18T22:18:22Z
824154,687263,Zach Neto,LAA,HOU,0,4,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,4.314958635062623,2171,1998,0.13037312197843462,0.5879496940885087,0.3492558942310246,0.8612337454595425,0.6639644117384191,0.4606367165378851,0.30017400412208,0.18047382470326345,2026-08-18T22:18:22Z
824154,662139,Daulton Varsho,HOU,LAA,1,5,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,3.930190671425552,2711,150,0.1412973682288439,0.6008140302765338,0.38622558090482817,0.5554293224361607,0.6713668584717165,0.46674526424723434,0.30409570775943184,0.18240483697382637,2026-08-18T22:18:22Z
824154,694208,Moisés Ballesteros,LAA,HOU,0,5,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,3.404448086872376,374,1998,0.09576187160760474,0.5447466776437901,0.3136746577321468,0.5133381138474127,0.5965497549437254,0.389334610681792,0.23851154316113932,0.13345493766294916,2026-08-18T22:18:22Z
824154,572233,Christian Walker,HOU,LAA,1,6,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,3.998106271988237,3275,150,0.17756251607913862,0.6121255807393723,0.44730658945363094,0.6429033475983162,0.691316574786534,0.488353024504734,0.32301104388423696,0.19691884879750535,2026-08-18T22:18:22Z
824154,687093,Vaughn Grissom,LAA,HOU,0,6,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,3.872314626097503,790,1998,0.08082486020817238,0.5660812380285921,0.2803117774427099,0.6658342580553517,0.5978096117387498,0.39288572290176366,0.2427311641494053,0.13731894654961674,2026-08-18T22:18:22Z
824154,666211,Taylor Trammell,HOU,LAA,1,7,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,3.0148650871582667,612,150,0.10893685358365905,0.4815089261380928,0.4109104879647127,0.630390994519195,0.5617113057811642,0.3533080710797602,0.20805240152683685,0.11077454401843731,2026-08-18T22:18:22Z
824154,666139,Josh Lowe,LAA,HOU,0,7,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,3.800446431439044,1936,1998,0.10879979862913904,0.587857310152459,0.2925205743713797,0.6949528435216591,0.6349752094204244,0.42873186605517627,0.27165710893528217,0.15804173492937784,2026-08-18T22:18:22Z
824154,701358,Cam Smith,HOU,LAA,1,8,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,3.5239035061903006,1030,150,0.11672521563277949,0.5556734910079824,0.3819823824925796,0.6074031783104946,0.6195502324129748,0.4116795253757224,0.25645928714742244,0.1461595154187465,2026-08-18T22:18:22Z
824154,694203,Denzer Guzman,LAA,HOU,0,8,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,3.24368850782856,277,1998,0.09526100356032552,0.49283705811001194,0.2391223628682344,0.7320002666301225,0.5561002970078279,0.3507035996715494,0.20757381254081347,0.1114346392381084,2026-08-18T22:18:22Z
824154,673237,Yainer Diaz,HOU,LAA,1,9,confirmed,George Klassen,Daikin Park,2026-08-19T00:10:00Z,3.446930725324343,2006,150,0.12185373820282047,0.6033441326816537,0.2596151965782081,0.45016346338849883,0.6569493788317015,0.4486277572978291,0.28658989084067094,0.1678515554955651,2026-08-18T22:18:22Z
824154,623168,Tyler Heineman,LAA,HOU,0,9,confirmed,Cristian Javier,Daikin Park,2026-08-19T00:10:00Z,2.9856281023855153,664,1998,0.05594452187012412,0.49045278141388304,0.2694048933635736,0.3812554690065647,0.5249821433012021,0.3211044156935161,0.18400818487648626,0.09478889096421168,2026-08-18T22:18:22Z
824319,664983,Jake McCarthy,COL,LAD,1,1,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,4.104501172218824,2070,1928,0.09918960953128433,0.670259472093495,0.2586332259496845,0.5289688810172252,0.6865543040897496,0.4855937028421229,0.322544901706592,0.19810679798248007,2026-08-18T22:18:22Z
824319,660271,Shohei Ohtani,LAD,COL,0,1,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,4.769068561045106,3536,2140,0.3156885813157973,0.7425902546179481,0.43652340329893713,0.6678660293040739,0.8094729757919857,0.6406171525757489,0.4767271493554738,0.33146185593909844,2026-08-18T22:18:22Z
824319,694249,Cole Carrigg,COL,LAD,1,2,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,3.978676061910133,279,1928,0.13979593508311572,0.6576848585622298,0.3528609836720002,0.5784812940627658,0.6921961499940591,0.4909470330582547,0.3266535431250229,0.20081543968051876,2026-08-18T22:18:22Z
824319,518692,Freddie Freeman,LAD,COL,0,2,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,4.616442083913512,3589,2140,0.1542037715872387,0.755620811933861,0.4151668985562229,0.5081836605482427,0.7751028430493698,0.5930104468583051,0.42599147289596095,0.2849841456870066,2026-08-18T22:18:22Z
824319,650489,Willi Castro,COL,LAD,1,3,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,4.039413864706217,2533,1928,0.1463506246548419,0.6417594888640796,0.3492344366307436,0.6654375087298987,0.6834898722765951,0.48087289807442696,0.3172760443488942,0.19316407488829074,2026-08-18T22:18:22Z
824319,681624,Andy Pages,LAD,COL,0,3,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,4.346491364387561,1838,2140,0.14964217900722565,0.6857290659700305,0.31547723417398993,0.6229127466864633,0.7234352932272573,0.5277459356777265,0.3612478781005908,0.2292417443297245,2026-08-18T22:18:22Z
824319,681198,TJ Rumfield,COL,LAD,1,4,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,3.6601259381674485,616,1928,0.11160328899640036,0.6139820738207129,0.34140795436483484,0.4544278184481587,0.6519210209044534,0.4456857896264536,0.2856868382976034,0.16830324245646722,2026-08-18T22:18:22Z
824319,571970,Max Muncy,LAD,COL,0,4,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,4.267374764780363,2625,2140,0.21540004217671824,0.6245160518050109,0.5174179602194368,0.6691981123073671,0.7188498747517313,0.5217577607739066,0.3551527691434133,0.22387574262546298,2026-08-18T22:18:22Z
824319,681393,Connor Norby,COL,LAD,1,5,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,3.746037752078507,939,1928,0.13226721357665877,0.6047321768635023,0.33866698781319626,0.6854291741726131,0.6546892386221502,0.4486566627429615,0.2882179865290016,0.17017206596506532,2026-08-18T22:18:22Z
824319,605141,Mookie Betts,LAD,COL,0,5,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,4.361205102887084,3231,2140,0.16731120073310426,0.6866788677189594,0.3391382736781435,0.4673035103354821,0.7376618172277642,0.5440525822999794,0.3761355715375229,0.24108881522531733,2026-08-18T22:18:22Z
824319,666160,Mickey Moniak,COL,LAD,1,6,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,3.5486858788793505,1879,1928,0.16551300148713016,0.6078257210137061,0.20606830834460202,0.6432152793716427,0.6673198854191601,0.46070745394023993,0.2977265021172323,0.1767771778073529,2026-08-18T22:18:22Z
824319,669242,Tommy Edman,LAD,COL,0,6,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,4.105103030740925,2107,2140,0.12181192015116131,0.6549306120139908,0.3269788948723439,0.5225255573604755,0.6940277681281154,0.49235210679127356,0.32740914884849853,0.2010239509585783,2026-08-18T22:18:22Z
824319,687597,Jordan Beck,COL,LAD,1,7,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,3.4959863065302925,1064,1928,0.12015146437051681,0.585321055975425,0.2758381852259103,0.6704902412438936,0.621135940175912,0.4131846546096933,0.25766751118501696,0.14702626794138662,2026-08-18T22:18:22Z
824319,663656,Kyle Tucker,LAD,COL,0,7,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,4.106587144251078,3018,2140,0.1608966058227109,0.6450417701596334,0.46295013807809937,0.4643317907962698,0.7137704623424977,0.514607583537913,0.3475034488851333,0.21687794682499975,2026-08-18T22:18:22Z
824319,690924,Braxton Fulford,COL,LAD,1,8,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,2.804537403489949,268,1928,0.10083105260703479,0.4922704842709743,0.2399641434010294,0.6073715503489167,0.5364217038898732,0.3285770708286817,0.1880466591955134,0.09648321527690427,2026-08-18T22:18:22Z
824319,606192,Teoscar Hernández,LAD,COL,0,8,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,3.9415277429158966,3125,2140,0.1595654430713363,0.6519651595576268,0.26197849783242005,0.698931786342609,0.7086628346048256,0.508163423531051,0.34114440707800453,0.211440562371134,2026-08-18T22:18:22Z
824319,678662,Ezequiel Tovar,COL,LAD,1,9,confirmed,Eric Lauer,Coors Field,2026-08-19T00:40:00Z,3.566145562320223,2382,1928,0.14147567641521339,0.6022536473613593,0.22919044009688974,0.5897890941761645,0.6618481004078647,0.4546124318997524,0.29224097124532666,0.1724450567038625,2026-08-18T22:18:22Z
824319,676439,Hunter Feduccia,LAD,COL,0,9,confirmed,Ryan Feltner,Coors Field,2026-08-19T00:40:00Z,2.8950572026247507,416,2140,0.07506854847274312,0.4977657348800417,0.29769517754625474,0.506614137295364,0.536533047010642,0.3294925975383959,0.18919610227036193,0.09753538812068531,2026-08-18T22:18:22Z
824398,680757,Steven Kwan,CLE,SF,1,1,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,4.482125800682486,3427,286,0.06776384253094704,0.6837755570904853,0.47335101164931176,0.4148327055904322,0.70026446706017,0.5012141947932842,0.3369003332020847,0.20969289969255553,2026-08-18T22:18:22Z
824398,813841,Jonah Cox,SF,CLE,0,1,confirmed,Foster Griffin,Progressive Field,2026-08-18T22:40:00Z,2.909286531555266,47,646,0.08209060530397624,0.5218724146937249,0.2007756644896991,0.6168922185372506,0.5530354401069554,0.34437100457985975,0.20057890911346546,0.10530549235888151,2026-08-18T22:18:22Z
824398,608070,José Ramírez,CLE,SF,1,2,confirmed,Carson Whisenhunt,Progressive Field,2026-08-18T22:40:00Z,4.366051433933446,3462,286,0.15992485507189438,0.6824824465326811,0.42641068992520786,0.41245135537795413,0.7310486794439953,0.536422344945937,0.3691268643410541,0.23547480488282424,2026-08-18T22:18:22Z
