game_pk,player_id,name,team,opponent,is_home,lineup_slot,lineup_status,opposing_pitcher,venue_name,start_time_utc,expected_pa,batter_pa_seen,pitcher_pa_seen,exp_runs,form_z,form_state,prob_hr,prob_hit,prob_walk,prob_k,prob_hrr_over_0.5,prob_hrr_over_1.5,prob_hrr_over_2.5,prob_hrr_over_3.5,prob_tb_over_0.5,prob_tb_over_1.5,prob_tb_over_2.5,prob_tb_over_3.5,prob_hits_over_0.5,prob_hits_over_1.5,prob_hits_over_2.5,predicted_at_utc,starter_share
822850,669394,Jake Burger,TEX,TB,1,6,confirmed,Drew Rasmussen,Globe Life Field,2026-09-05T23:05:00Z,3.8794503435352907,2214,2036,0.3940030350091178,0.37931345520922843,Normal,0.13975966860121514,0.5861891116061556,0.23093378737820508,0.7027954692505366,0.6542135684914853,0.4469863925281065,0.2866768699366051,0.16882261662357964,0.589767928182794,0.3466544997073381,0.20433627780880473,0.14596006186301727,0.5694520498228608,0.18962263283619923,0.03650660640385911,2026-09-05T22:40:34Z,0.5813813944431812
822850,683748,Victor Mesa Jr.,TB,TEX,0,6,confirmed,Jacob deGrom,Globe Life Field,2026-09-05T23:05:00Z,4.074097732353881,231,1628,0.44800474249025274,0.00565123608560742,Normal,0.1655659001199099,0.5822644288672364,0.28042904901084026,0.6903026809769871,0.6563476459521991,0.450646816418863,0.29083292648531156,0.17270966078771235,0.6076088251665865,0.3648484547219421,0.21846794739094463,0.15587650991690477,0.5656717909298392,0.1887372328124334,0.03731590097799387,2026-09-05T22:40:34Z,0.5605233275925822
822850,694497,Evan Carter,TEX,TB,1,7,confirmed,Drew Rasmussen,Globe Life Field,2026-09-05T23:05:00Z,3.754041204437401,857,2036,0.4131188443129362,-1.3690956226962365,Normal,0.08923472739850752,0.5445909367207183,0.3177380703779919,0.6350877215679286,0.6138632397564224,0.406121555592912,0.2525696629538152,0.1436424495200618,0.5244359441901977,0.2896426637580294,0.16431852960610438,0.11882964350531616,0.5303283822099855,0.15920583961960033,0.027013594429892564,2026-09-05T22:40:34Z,0.5646092788072303
822850,656775,Cedric Mullins,TB,TEX,0,7,confirmed,Jacob deGrom,Globe Life Field,2026-09-05T23:05:00Z,3.9214145383104126,2585,1628,0.40887330033818614,0.7132128498107959,Normal,0.11443715051978291,0.5458915397416193,0.3034309704156456,0.6675994961417767,0.6179516267755166,0.4114025658457121,0.257757250907083,0.1480273491372608,0.5434161970145526,0.3066470772941969,0.17653453178444337,0.12720572035136604,0.5314605492715125,0.16193445672763454,0.028688328614856064,2026-09-05T22:40:34Z,0.5470026185310055
822850,683227,Cody Freeman,TEX,TB,1,8,confirmed,Drew Rasmussen,Globe Life Field,2026-09-05T23:05:00Z,3.6020338983050846,205,2036,0.3632249035119493,0.46062298955298553,Normal,0.07782822449882494,0.5665237054511115,0.20896552453633932,0.4826943825938326,0.6061490637512457,0.39787596144935383,0.2454654850115311,0.13827359831821132,0.5183838550248453,0.28402250292032155,0.16026929296660408,0.11609046424833498,0.5510756517619414,0.17320727983032821,0.030628168847559995,2026-09-05T22:40:34Z,0.5570605899326948
822850,680700,Richie Palacios,TB,TEX,0,8,confirmed,Jacob deGrom,Globe Life Field,2026-09-05T23:05:00Z,3.75672087620312,938,1628,0.4242066892931349,-0.07784694560302222,Normal,0.09689156348785855,0.5409329238332365,0.3319624495141814,0.6102250237184137,0.6030786133100428,0.396710447041746,0.24567882910503946,0.13920707383888942,0.5174354699590774,0.2848333050791885,0.16150582876703604,0.11700981279513939,0.5268068251316984,0.15810369630161827,0.027394812991544882,2026-09-05T22:40:34Z,0.540275552998224
822850,643376,Danny Jansen,TEX,TB,1,9,confirmed,Drew Rasmussen,Globe Life Field,2026-09-05T23:05:00Z,3.423819301848049,1380,2036,0.37847733783715237,-1.5965117252356487,Normal,0.10276639326243987,0.49193238346861595,0.30015752973054427,0.6180285493716109,0.5869038644009942,0.37876826633200866,0.22974970161176614,0.1268188084972698,0.49495851549038045,0.26464372759398863,0.14707626840503688,0.10717812624815305,0.48059794494278685,0.12409103878874994,0.01721818549267161,2026-09-05T22:40:34Z,0.5664221732468612
822850,670764,Taylor Walls,TB,TEX,0,9,confirmed,Jacob deGrom,Globe Life Field,2026-09-05T23:05:00Z,3.6227519866164783,1790,1628,0.40018630951739725,0.1728262098486847,Normal,0.062226619981395795,0.5071210079966374,0.24553463292235303,0.7205767072540608,0.5683154553964246,0.3637553109110759,0.21939766649323214,0.12053798272700246,0.4672633133673108,0.24538194522664347,0.13531468369508062,0.09929443052487665,0.49486946512044655,0.13550917784869754,0.020957594651165177,2026-09-05T22:40:34Z,0.5411751642259597
823094,668227,Randy Arozarena,SEA,ATH,1,1,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,4.443308771095793,3237,2007,0.668867191075392,0.2646413278125699,Normal,0.1576149700196622,0.6509848672100116,0.4690065819172882,0.6641324212918168,0.7127417444958194,0.5136128079135559,0.3476162055547223,0.21773727655968206,0.6484842633459396,0.40664851096535326,0.25104063116750397,0.17878763050930443,0.6299052270684776,0.24761091944255684,0.06026207309429395,2026-09-05T22:40:34Z,0.6585928100322432
823094,703607,Henry Bolte,ATH,SEA,0,1,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,4.614423756775866,386,3241,0.5383288594052889,0.5560752901802253,Normal,0.09073814146811895,0.704728767396213,0.2922000508042644,0.7896069437119848,0.7057884563137394,0.5067397222866087,0.34217545918962744,0.21403492211521585,0.6288036153236992,0.387814944123702,0.23713135811970054,0.16928641741028955,0.6798134647283048,0.3024150968373798,0.08654907209700226,2026-09-05T22:40:34Z,0.6651596338189828
823094,686527,Dominic Canzone,SEA,ATH,1,2,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,4.328354978354978,1083,2007,0.5011353427923719,-0.3150370210430409,Normal,0.14372711384108364,0.6572370644984504,0.3120333980583098,0.63781298650477,0.6944973896628983,0.49225996376526865,0.32765929309149566,0.20140813188020518,0.6426041645255434,0.39991062610964373,0.24535950714521798,0.1746356217380383,0.6357564399614953,0.2523192231869091,0.06152430477262415,2026-09-05T22:40:34Z,0.6581025428154057
823094,643446,Jeff McNeil,ATH,SEA,0,2,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,4.523716699155296,2618,3241,0.4939642529837672,1.0924255828494027,Normal,0.09310659505935805,0.7070438014311852,0.2596377159105765,0.49141639613567134,0.6976836245802562,0.49705017898767273,0.332950588771452,0.20635234480598388,0.6384713720829039,0.3970209600224043,0.24393571237425005,0.1739534057620388,0.681972396066441,0.30396494013231784,0.0866651016367425,2026-09-05T22:40:34Z,0.6624434276458419
823094,677594,Julio Rodríguez,SEA,ATH,1,3,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,4.225346112886049,3168,2007,0.4994525218729336,-1.7521481480178684,Normal,0.152314721175905,0.6589183914255303,0.29267183396127516,0.6727495756400618,0.7012404811998221,0.49902493164425465,0.33315590460061406,0.20530078903386964,0.6419701349325415,0.39841989105484343,0.24372066944714854,0.173319503151355,0.6373609395486985,0.2526033924961521,0.06085841758080115,2026-09-05T22:40:34Z,0.6506338469890943
823094,680869,Zack Gelof,ATH,SEA,0,3,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,4.410891089108911,1301,3241,0.4683578470365733,0.10697009379318306,Normal,0.11761948393506898,0.6567427365323273,0.2370856102963618,0.8175385183267468,0.6886798775111239,0.4865766978390814,0.32318241951036175,0.19836100062525291,0.6239739843738793,0.38204233667931103,0.23215685451657317,0.16562154410010682,0.6352643248529593,0.25315298471726444,0.06275732757758197,2026-09-05T22:40:34Z,0.6616561411099989
823094,663728,Cal Raleigh,SEA,ATH,1,4,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,4.143343879289365,2763,2007,0.5053305997635212,1.2972184321748452,Normal,0.22619362682735675,0.5787664643791354,0.4096647471524941,0.7394520635540269,0.6847939724463435,0.48023654068811944,0.31596826659539523,0.19152647158224648,0.6533679056282344,0.4095813747987207,0.2520103666743235,0.17894935861665298,0.562435566375011,0.18507000444352212,0.03561289632070309,2026-09-05T22:40:34Z,0.63630880959747
823094,671732,Lawrence Butler,ATH,SEA,0,4,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,4.333088054942359,1665,3241,0.4541356014848447,0.3715011869136003,Normal,0.1242747272210433,0.6480679850077106,0.30390400163513887,0.7568216178867335,0.680773377383957,0.47734285189228515,0.3145557080963354,0.19129865847877578,0.6209574178256977,0.3784902825451457,0.22913085626395413,0.1634076098223055,0.6272095938010639,0.2442865272081651,0.05849469876679062,2026-09-05T22:40:34Z,0.6503106661684543
823094,647304,Josh Naylor,SEA,ATH,1,5,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,4.024135876042908,2796,2007,0.410903780083615,-0.11798261969745015,Normal,0.1015664092576512,0.6626859843442862,0.2552469202498595,0.46195638637311837,0.6768289655104284,0.47096821548663204,0.30737419750368766,0.1845556780013568,0.6072544348852756,0.36309670474020406,0.21640379511464436,0.15422695754946084,0.6409152146650062,0.2542025273066601,0.06022101933085121,2026-09-05T22:40:34Z,0.6199899432423452
823094,641680,Jonah Heim,ATH,SEA,0,5,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,4.202468410226271,2215,3241,0.39465550784167297,0.17502954124870862,Normal,0.10764524704751292,0.6153515135363226,0.24678757784571076,0.592309757244248,0.6455237819628326,0.43958780121139174,0.28155704649065705,0.16584223647160798,0.5796488932392707,0.33900031163843775,0.1996788111407192,0.14303445515065585,0.5966894477354867,0.21507803540595552,0.04664973182477115,2026-09-05T22:40:34Z,0.6439626992729225
823094,641487,J.P. Crawford,SEA,ATH,1,6,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,3.8794503435352907,2749,2007,0.3879355065818092,1.9273212843287602,Normal,0.07544277026562499,0.5844665194802836,0.4039968938778828,0.558646485796005,0.6092012762402924,0.4021186023273258,0.24965891778026122,0.14177531745724153,0.5281514221001792,0.2931214858374939,0.16686387948986262,0.12057432204956355,0.5678345841079159,0.18832179395645415,0.03608829403214275,2026-09-05T22:40:34Z,0.6063184211706463
823094,691777,Max Muncy,ATH,SEA,0,6,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,4.074097732353881,479,3241,0.3774848324049228,0.7103063734398499,Normal,0.10035221369534636,0.61676388640711,0.21284397997643387,0.8099712178431856,0.6390034671077814,0.43284270992913537,0.27578250578004104,0.16145247808706148,0.5776306361115835,0.33704604613622285,0.19817892474321647,0.14197036214110922,0.5980130158346777,0.21603641240820687,0.04680968839978155,2026-09-05T22:40:34Z,0.6307517109033272
823094,621493,Taylor Ward,SEA,ATH,1,7,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,3.754041204437401,2888,2007,0.42904983217562714,-2.636977444235503,Cold,0.10565242918545636,0.5632075233084846,0.43188279708338567,0.5884171403537811,0.6254381577567615,0.41741138298815444,0.2617302289539022,0.15023419742937594,0.5434644378556367,0.3054148994666452,0.17505576611545487,0.12607284290783335,0.5478807473707638,0.17205576724557042,0.030725676084395814,2026-09-05T22:40:34Z,0.5879145826838382
823094,622268,Donovan Walton,ATH,SEA,0,7,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,3.9214145383104126,316,3241,0.43434296091057695,0.4947238258962424,Normal,0.09342910480643375,0.6029145556761204,0.32237365674666724,0.5572102171596293,0.6358565214790622,0.42912905668763573,0.27234696055333174,0.1586845178154509,0.5700368333253997,0.3297282164639532,0.19271771572589574,0.13820114490295138,0.5850869398184997,0.20395661822448957,0.042123853776170186,2026-09-05T22:40:34Z,0.6147686852943377
823094,702284,Cole Young,SEA,ATH,1,8,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,3.6020338983050846,826,2007,0.38482937307459464,-1.2729219522965376,Normal,0.0820219928309525,0.5682592551795259,0.2736537405619784,0.4789144351562032,0.6058943241944015,0.3976336330855198,0.2452726283955277,0.13813725905440874,0.5216192130821558,0.2866300753633436,0.16201446257033159,0.11726535305829541,0.5527092658353567,0.17444319854323692,0.030992775363322345,2026-09-05T22:40:34Z,0.5789354746570308
823094,675961,Alika Williams,ATH,SEA,0,8,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,3.75672087620312,391,3241,0.3730343035431738,1.2531784107076271,Normal,0.06336266712245926,0.6034974350736892,0.17380767896756372,0.6790274077106313,0.6129109039642657,0.4061404826269858,0.2532621922106356,0.14463341980539252,0.5465777762300734,0.3089875185650635,0.17800784542635947,0.1281820314839956,0.5856618063145554,0.203829857527363,0.04181138361787139,2026-09-05T22:40:34Z,0.6036704996104572
823094,642215,Weston Wilson,SEA,ATH,1,9,confirmed,Jeffrey Springs,T-Mobile Park,2026-09-06T01:40:00Z,3.423819301848049,387,2007,0.4377158826901472,-1.1371513173188923,Normal,0.10687175940392314,0.542406051419898,0.3311486212725908,0.6775189336617231,0.6142465675354905,0.40447152182675056,0.24997996131533692,0.140957117941922,0.5320029322559088,0.294038710614899,0.16652760403972564,0.12023759306165328,0.5284254225190423,0.1550640729110014,0.02482371028259712,2026-09-05T22:40:34Z,0.5872955997285197
823094,672016,Denzel Clarke,ATH,SEA,0,9,confirmed,George Kirby,T-Mobile Park,2026-09-06T01:40:00Z,3.6227519866164783,226,3241,0.3702303587693095,-0.7006542027810696,Normal,0.06530081433203633,0.5764305178246495,0.1794219555163732,0.8278373865257007,0.6043802291903551,0.3971003280490267,0.2454863828958703,0.13874624224144838,0.5214341449589506,0.2873328538066377,0.16290031267010896,0.11793387458165049,0.5603301548144769,0.18179602843020023,0.03402144773396323,2026-09-05T22:40:34Z,0.5988753254199054
823257,665487,Fernando Tatis Jr.,SD,NYY,1,1,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,4.443308771095793,2377,2768,0.6112911346896894,0.14835068681749866,Normal,0.1526105750514436,0.6592263998649025,0.3724520762691186,0.6385137332487307,0.7117198699740911,0.5124335488469358,0.34652897453948994,0.21685987319719424,0.6454157446131474,0.40348369979834814,0.248568425717831,0.17705111605919757,0.6375815877784716,0.25522234730170235,0.06345988234171739,2026-09-05T22:40:34Z,0.6482361849411443
823257,502671,Paul Goldschmidt,NYY,SD,0,1,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,4.614423756775866,2879,2300,0.603149333350872,0.11082012119818906,Normal,0.15764663606716478,0.6631135456894823,0.36070529787591277,0.7533529447255912,0.7124669075361239,0.5144103034405745,0.349245867036062,0.21975292728966944,0.6518237104255977,0.4113109870967262,0.25544162417388905,0.1821802209341824,0.6411539841283428,0.2606766835536048,0.06699504665090014,2026-09-05T22:40:34Z,0.6423447879651603
823257,593428,Xander Bogaerts,SD,NYY,1,2,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,4.328354978354978,2842,2768,0.5239446848021709,-0.4152953915774507,Normal,0.0954882950180573,0.6233800683884778,0.42962744056450747,0.6141210183790559,0.6686459775288854,0.4640823706461249,0.30276749820055837,0.18205832649479953,0.5706528077118156,0.3312540022039674,0.1942791568616851,0.13937494369202147,0.6041731198829484,0.22234077323375778,0.04961930901818855,2026-09-05T22:40:34Z,0.6460225091787481
823257,641355,Cody Bellinger,NYY,SD,0,2,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,4.523716699155296,2816,2300,0.5508571235200197,0.6375741425390423,Normal,0.0972179445299317,0.650677737382013,0.32947459690153524,0.6681480695300804,0.6991573844257445,0.4987085214632842,0.33445451673064763,0.20755076521837654,0.6021475960914197,0.36137996806410927,0.21687080516272686,0.15509207487479187,0.6295934855170972,0.24828297364345578,0.0611692017649443,2026-09-05T22:40:34Z,0.638860236296082
823257,592518,Manny Machado,SD,NYY,1,3,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,4.225346112886049,3152,2768,0.4976615679295582,1.0866336136014845,Normal,0.14009508786801955,0.6184142791230063,0.3745055009434589,0.666259012420492,0.6845351959202592,0.48046357639573395,0.3165688211259278,0.1923001105650227,0.606242906403775,0.3632837125276153,0.21719022446480654,0.1549747947779208,0.5995762706305559,0.21702197336578902,0.047008131760260974,2026-09-05T22:40:34Z,0.6365161600331845
823257,642708,Amed Rosario,NYY,SD,0,3,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,4.410891089108911,1975,2300,0.4842755461685463,-0.35056551941518765,Normal,0.10689951915546564,0.6667556532735734,0.28118886642429425,0.6930078866629783,0.6790611313793086,0.476040819825611,0.31382239139103996,0.19103822400828485,0.6206324696210568,0.37875578655988373,0.2296620466601273,0.16388571018013584,0.6445841629880354,0.2625721880277398,0.06680575425223903,2026-09-05T22:40:34Z,0.6341170045468943
823257,664034,Ty France,SD,NYY,1,4,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,4.143343879289365,2725,2768,0.4319381265509168,1.2984298636705285,Normal,0.1062907647473429,0.6241512322566634,0.40174077699645955,0.6263673630940978,0.6564765532498343,0.45003001900323397,0.2897811842890668,0.17154120470811884,0.5838103199162117,0.34191640531944667,0.20131452986621343,0.14402099969090842,0.6049670762452594,0.22103532480090732,0.04799517727084201,2026-09-05T22:40:34Z,0.6210248507793693
823257,700250,Ben Rice,NYY,SD,0,4,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,4.333088054942359,1289,2300,0.48770741593086225,0.45233122524303004,Normal,0.1473383263466478,0.6089951250414581,0.398394772605706,0.746438954786115,0.6856763060278995,0.4827024021009542,0.3193027418309221,0.19499888581599242,0.6172089980280042,0.3748313655407506,0.2263715073319091,0.161494804971751,0.5907050305773783,0.21073992676056844,0.04556152062605058,2026-09-05T22:40:34Z,0.6203169240026268
823257,701538,Jackson Merrill,SD,NYY,1,5,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,4.024135876042908,1656,2768,0.42297160326026473,-0.654531267603698,Normal,0.1145833495798428,0.5982350953418761,0.25979979216040017,0.7264977897114374,0.6531089427471747,0.4459460867635837,0.28588788582903923,0.16831005767743348,0.5834167185843249,0.3409684203646093,0.20032110390924174,0.14325802981541397,0.5807481811603775,0.19906730199224454,0.03974261268221506,2026-09-05T22:40:34Z,0.603065834283368
823257,671218,Heliot Ramos,NYY,SD,0,5,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,4.202468410226271,1681,2300,0.4310534728065435,-1.2372304862985049,Normal,0.11716775411701179,0.6105558334704639,0.3496610376191876,0.7511966915365085,0.6546375016986142,0.4489804236613037,0.28952278923103597,0.17181950769248236,0.585323220511416,0.34416515247603285,0.2034090804373785,0.145586878115809,0.592201002722915,0.21114270250547404,0.04522142642843967,2026-09-05T22:40:34Z,0.6072491069554926
823257,669134,Luis Campusano,SD,NYY,1,6,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,3.8794503435352907,735,2768,0.4343439004114865,-0.9053608363292915,Normal,0.10539231375930531,0.5902856047615667,0.36984457967722834,0.5812830535061169,0.6417117267151373,0.43418373646047725,0.2759148269828199,0.16083402805837804,0.558626619904314,0.3188572928414238,0.18458963270465004,0.1325578922691296,0.5732970811868667,0.1927409257339733,0.037518232041079486,2026-09-05T22:40:34Z,0.5897405797676375
823257,806146,George Lombard Jr.,NYY,SD,0,6,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,4.074097732353881,90,2300,0.44637871617379193,-1.4573871850063584,Normal,0.11475793494965203,0.6036155104264103,0.3404434257605479,0.7494165324581525,0.6507581087720641,0.44485169871775126,0.28589966802155725,0.1689976823184775,0.5788642972735424,0.3381600986330437,0.1989793329720317,0.14251704488749267,0.5857037436315599,0.2053301232977964,0.04296985170678964,2026-09-05T22:40:34Z,0.5909877585241622
823257,666023,Freddy Fermin,SD,NYY,1,7,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,3.754041204437401,1198,2768,0.35665121085878254,0.2564804949084472,Normal,0.08185596384792675,0.564609035691057,0.27657235827124016,0.5898714612100115,0.6020487852703604,0.39481413515347735,0.2435156491336753,0.13720142668672042,0.5160454373941592,0.2828527736685368,0.15975581539285352,0.11575319100981159,0.5492004156083282,0.17305031777621038,0.031021768341784012,2026-09-05T22:40:34Z,0.5724113584231795
823257,682987,Spencer Jones,NYY,SD,0,7,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,3.9214145383104126,214,2300,0.4012812854102557,-0.01994001884225686,Normal,0.10278584912210582,0.5808676148065091,0.29594786853880556,0.8610180918507796,0.6373072283879376,0.43058835661645306,0.27356155198818893,0.15958028698449134,0.5560431989993934,0.3174584941842862,0.18406106028668126,0.13231442989278527,0.56439939776685,0.18692811152779454,0.03640302478513903,2026-09-05T22:40:34Z,0.5757489113876462
823257,630105,Jake Cronenworth,SD,NYY,1,8,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,3.6020338983050846,2721,2768,0.37393259513671806,-1.6485005083649036,Normal,0.06271497195866597,0.5060256501094335,0.35749674774554424,0.6632618975151241,0.5743525525515213,0.3683674376652538,0.22237987328389616,0.12219303360782295,0.4668936374323515,0.24440423439854406,0.1343843624426586,0.09864495063751866,0.49389790822466156,0.13367496598514272,0.019979972680885215,2026-09-05T22:40:34Z,0.5644391867670461
823257,676609,José Caballero,NYY,SD,0,8,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,3.75672087620312,1547,2300,0.4161223529029521,-0.6815051498350978,Normal,0.09156698181087085,0.5455285996853897,0.3281894881013391,0.7037661593070555,0.602838469268744,0.39648196462266305,0.24549612805123674,0.13907698401534999,0.5163600696324572,0.28396515171014,0.16092124675822644,0.11661436737105929,0.5311460442578191,0.1612009609282421,0.02828595351776438,2026-09-05T22:40:34Z,0.5670887435055627
823257,669392,Samad Taylor,SD,NYY,1,9,confirmed,Carlos Rodón,Petco Park,2026-09-05T23:15:00Z,3.423819301848049,200,2768,0.41859564844144875,0.35592374692199275,Normal,0.06976177783585145,0.5445187437703995,0.32451599194793046,0.7068490272538073,0.6027870730692085,0.3935624184608487,0.24131933185890375,0.1348595520561779,0.4957797250341033,0.2652753039383444,0.14748742744016963,0.1074544351846888,0.5304204423860162,0.1564602780380244,0.025194553303746623,2026-09-05T22:40:34Z,0.5735425562406217
823257,669224,Austin Wells,NYY,SD,0,9,confirmed,Robbie Ray,Petco Park,2026-09-05T23:15:00Z,3.6227519866164783,1270,2300,0.3663944109070412,-0.4200075532071576,Normal,0.09247632748435193,0.5102372642290739,0.28729576678552365,0.7145764635358628,0.5895580459501626,0.38317051409626546,0.23446343688612387,0.13097664596956612,0.49812265807444855,0.2688078164853652,0.1505541765557061,0.10959620726121752,0.49782511291546133,0.13740228955498482,0.021438094018783545,2026-09-05T22:40:34Z,0.5660286797285354
823335,804606,Konnor Griffin,PIT,LAA,1,1,confirmed,Yusei Kikuchi,PNC Park,2026-09-05T22:40:00Z,4.431913617276544,250,2854,0.5966637757640462,0.0639517630022386,Normal,0.118271889296726,0.6876345638441632,0.3460821884743312,0.7402390464375184,0.7055586528114854,0.5050914414596506,0.3404812060639161,0.2123274430865715,0.6423424139468527,0.4001786231426778,0.2459235652482859,0.1751676087727361,0.6639533205048908,0.2826151711619926,0.0754946858355162,2026-09-05T21:56:50Z,0.6562515541552852
823335,687263,Zach Neto,LAA,PIT,0,1,confirmed,Braxton Ashcraft,PNC Park,2026-09-05T22:40:00Z,4.590829947765525,2092,937,0.5404172006198782,-0.1020597450555027,Normal,0.1030865833549149,0.6384046479708494,0.2847901241032285,0.8187263751251636,0.6822727283703406,0.4800472607905607,0.3187547121684218,0.1957511819603611,0.603666351085469,0.3631847174759116,0.2184541772411097,0.156271722894054,0.6180970235519732,0.2378964184163033,0.0573278139416427,2026-09-05T21:56:50Z,0.6598286283005632
823335,699013,Esmerlyn Valdez,PIT,LAA,1,2,confirmed,Yusei Kikuchi,PNC Park,2026-09-05T22:40:00Z,4.333333333333333,269,2854,0.6197686271966808,-1.424463379716123,Normal,0.1880459005024517,0.6421502954042017,0.5063352305260764,0.8935381651849048,0.7097598488275269,0.5093649108859706,0.3439495474261345,0.2147645945030886,0.6658712334433521,0.4241727843231724,0.2644176854550478,0.1880241441549656,0.6216692279962012,0.2386066392448133,0.0559367035839086,2026-09-05T21:56:50Z,0.6527005454832578
823335,545361,Mike Trout,LAA,PIT,0,2,confirmed,Braxton Ashcraft,PNC Park,2026-09-05T22:40:00Z,4.511691136487221,2086,937,0.483518848582272,-0.7458741656797457,Normal,0.1226581458884022,0.6195270611049785,0.3899013758047507,0.8058639273752413,0.68082161584933,0.4779234042886239,0.3164463152221874,0.1936154059499734,0.5986226409680415,0.3578668784866186,0.2141903849517039,0.1532172852509665,0.600484124289499,0.2207425876978521,0.0500151020523453,2026-09-05T21:56:50Z,0.6555808061250439
823335,668804,Bryan Reynolds,PIT,LAA,1,3,confirmed,Yusei Kikuchi,PNC Park,2026-09-05T22:40:00Z,4.231296101159114,3220,2854,0.5303570922335678,0.8417783208885886,Normal,0.1195441878842192,0.6605856752378683,0.4153942946393802,0.680301380135792,0.6966120552142799,0.4934158361900942,0.3287579170662336,0.2021464777838642,0.6285581464059186,0.3847388442449385,0.2331939875320182,0.1660018932050616,0.638891618343391,0.2539102765820617,0.0613154445370638,2026-09-05T21:56:50Z,0.6442670620483412
823335,685133,Wade Meckler,LAA,PIT,0,3,confirmed,Braxton Ashcraft,PNC Park,2026-09-05T22:40:00Z,4.414466737064414,323,937,0.4504091400471574,1.0597254640221072,Normal,0.0820514976725543,0.6697657210563411,0.3796902324092355,0.7198946383149121,0.671990831484831,0.4676975918234725,0.307005911143944,0.18596419700444,0.5951286016603075,0.3539883193299717,0.2110344125509211,0.1509654915601224,0.6473712576296055,0.2649116984380275,0.0675755969237686,2026-09-05T21:56:50Z,0.6512575748435001
823335,665833,Oneil Cruz,PIT,LAA,1,4,confirmed,Yusei Kikuchi,PNC Park,2026-09-05T22:40:00Z,4.135502958579881,1891,2854,0.4629298117304087,0.8830739781765308,Normal,0.1207544129132715,0.6028599003044605,0.3719559621066626,0.8662563974628378,0.6681253838875209,0.4619792862896386,0.3008055560458749,0.1802638924502745,0.5901912134968399,0.3478076294666005,0.2056139575826038,0.1469638672112235,0.5850103248282298,0.2037619424267068,0.0419046060823168,2026-09-05T21:56:50Z,0.6315659543381739
823335,687093,Vaughn Grissom,LAA,PIT,0,4,confirmed,Braxton Ashcraft,PNC Park,2026-09-05T22:40:00Z,4.30869308101715,734,937,0.3652424440478611,0.535212379488898,Normal,0.072492830017037,0.6287750105341687,0.2470978440405415,0.6492831382010952,0.6429219097387352,0.4369263657534308,0.2803534015164406,0.1655102686803399,0.5597309163734905,0.3217244050297634,0.1876020572496028,0.134846448474233,0.6091771618228438,0.2272335414974826,0.0516919857460007,2026-09-05T21:56:50Z,0.6433295999525256
823335,693304,Nick Gonzales,PIT,LAA,1,5,confirmed,Yusei Kikuchi,PNC Park,2026-09-05T22:40:00Z,4.016359918200409,1472,2854,0.4234574658493518,1.656419577074506,Normal,0.0778999667743649,0.6739140108129412,0.3243328866540212,0.5401169722684416,0.6711717931687213,0.4644902422579851,0.3024430813682895,0.1811171276768951,0.5994584924178731,0.355674054122895,0.2109486305053373,0.1504949160186124,0.6513134176454008,0.2647917664444515,0.0646002208037817,2026-09-05T21:56:50Z,0.6145429448886274
