window,window_start,window_end,n_games,solo,tier,leg_no,n_legs,player_id,name,team,opponent,game_pk,prop_key,prop,line,p,lift,base,kind,edge,clash,slip_p,game_date,built_at_utc
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,SAFE,1,3,650333,Luis Arraez,PHI,NYM,823571,prob_hit,Hit,,0.7587672172902321,1.2228815696290447,0.6204748163147152,bat,,False,0.4159095601175338,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,SAFE,2,3,624413,Pete Alonso,BAL,MIL,824788,prob_hrr_over_0.5,H+R+RBI 0.5,,0.750066806508089,1.1241232163154005,0.6672460773175948,bat,,False,0.4159095601175338,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,SAFE,3,3,802415,Chandler Simpson,TB,BOS,822921,prob_hit,Hit,,0.7307863011710777,1.1777855957338494,0.6204748163147152,bat,,False,0.4159095601175338,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,MEDIUM,1,3,656941,Kyle Schwarber,PHI,NYM,823571,prob_hr,HR,,0.3177316637243039,2.9700890752872997,0.10697714973197206,bat,,False,0.05132795849695586,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,MEDIUM,2,3,624413,Pete Alonso,BAL,MIL,824788,prob_tb_over_2.5,TB 2.5,,0.3301243498266702,1.5978920615315648,0.2065999060726599,bat,,False,0.05132795849695586,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,MEDIUM,3,3,575929,Willson Contreras,BOS,TB,822921,prob_walk,Walk,,0.4893458791123445,1.512173445498347,0.32360433293488844,bat,,False,0.05132795849695586,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,LOTTO,1,3,650333,Luis Arraez,PHI,NYM,823571,prob_hits_over_2.5,Hits 2.5,,0.118898718274465,2.4847744948452286,0.0478509090145305,bat,,False,0.002935532833437221,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,LOTTO,2,3,624413,Pete Alonso,BAL,MIL,824788,prob_hr,HR,,0.2588177599315233,2.4193742362736637,0.10697714973197206,bat,,False,0.002935532833437221,2026-09-19,2026-09-19T01:25:14Z
1,2026-09-19 20:05:00+00:00,2026-09-19 20:10:00+00:00,3,False,LOTTO,3,3,802415,Chandler Simpson,TB,BOS,822921,prob_hits_over_2.5,Hits 2.5,,0.0953928216795726,1.9935425187138123,0.0478509090145305,bat,,False,0.002935532833437221,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,MIXED,1,3,691718,Pete Crow-Armstrong,CHC,CIN,824461,prob_hrr_over_0.5,H+R+RBI 0.5,,0.749146793673995,1.1227443954195286,0.6672460773175948,bat,,False,0.19688944941742675,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,MIXED,2,3,671056,Iván Herrera,STL,WSH,823003,prob_walk,Walk,,0.5372019743499612,1.6600580390190578,0.32360433293488844,bat,,False,0.19688944941742675,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,MIXED,3,3,694671,Wyatt Langford,TEX,TOR,822843,prob_walk,Walk,,0.4892354509048089,1.511832200971322,0.32360433293488844,bat,,False,0.19688944941742675,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,SAFE,1,3,691718,Pete Crow-Armstrong,CHC,CIN,824461,prob_hrr_over_0.5,H+R+RBI 0.5,,0.749146793673995,1.1227443954195286,0.6672460773175948,bat,,False,0.4060627861848415,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,SAFE,2,3,543807,George Springer,TOR,TEX,822843,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7365066872740023,1.1038007000878043,0.6672460773175948,bat,,False,0.4060627861848415,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,SAFE,3,3,670541,Yordan Alvarez,HOU,ATL,824137,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7359521368745395,1.1029695968137436,0.6672460773175948,bat,,False,0.4060627861848415,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,MEDIUM,1,3,671056,Iván Herrera,STL,WSH,823003,prob_walk,Walk,,0.5372019743499612,1.6600580390190578,0.32360433293488844,bat,,False,0.0848551998313686,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,MEDIUM,2,3,691718,Pete Crow-Armstrong,CHC,CIN,824461,prob_tb_over_2.5,TB 2.5,,0.3228664667829042,1.562761924341602,0.2065999060726599,bat,,False,0.0848551998313686,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,MEDIUM,3,3,694671,Wyatt Langford,TEX,TOR,822843,prob_walk,Walk,,0.4892354509048089,1.511832200971322,0.32360433293488844,bat,,False,0.0848551998313686,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,LOTTO,1,3,621566,Matt Olson,ATL,HOU,824137,prob_hr,HR,,0.2342404372702856,2.189630569305387,0.10697714973197206,bat,,False,0.004599141708235508,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,LOTTO,2,3,691718,Pete Crow-Armstrong,CHC,CIN,824461,prob_hr,HR,,0.2175742037423582,2.0338381073667007,0.10697714973197206,bat,,False,0.004599141708235508,2026-09-19,2026-09-19T01:25:14Z
2,2026-09-19 22:10:00+00:00,2026-09-19 23:15:00+00:00,6,False,LOTTO,3,3,543807,George Springer,TOR,TEX,822843,prob_hits_over_2.5,Hits 2.5,,0.0902417519927692,1.8858942045461708,0.0478509090145305,bat,,False,0.004599141708235508,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,MIXED,1,3,592450,Aaron Judge,NYY,AZ,825029,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7819673938758674,1.1719325455152398,0.6672460773175948,bat,,False,0.08146274976812005,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,MIXED,2,3,666160,Mickey Moniak,COL,SEA,824304,prob_tb_over_2.5,TB 2.5,,0.3272859221239226,1.5841532958336302,0.2065999060726599,bat,,False,0.08146274976812005,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,MIXED,3,3,669364,Xavier Edwards,MIA,SD,823249,prob_hits_over_1.5,Hits 1.5,,0.3183047328637378,1.4537442853693583,0.21895510514964117,bat,,False,0.08146274976812005,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,SAFE,1,3,592450,Aaron Judge,NYY,AZ,825029,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7819673938758674,1.1719325455152398,0.6672460773175948,bat,,False,0.42031055442837945,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,SAFE,2,3,605141,Mookie Betts,LAD,SF,823899,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7390773444748716,1.1076533375003816,0.6672460773175948,bat,,False,0.42031055442837945,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,SAFE,3,3,666160,Mickey Moniak,COL,SEA,824304,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7272634496008448,1.0899478832824716,0.6672460773175948,bat,,False,0.42031055442837945,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,MEDIUM,1,3,592450,Aaron Judge,NYY,AZ,825029,prob_hr,HR,,0.2994313069092633,2.79902117096482,0.10697714973197206,bat,,False,0.031193752857887877,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,MEDIUM,2,3,666160,Mickey Moniak,COL,SEA,824304,prob_tb_over_2.5,TB 2.5,,0.3272859221239226,1.5841532958336302,0.2065999060726599,bat,,False,0.031193752857887877,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,MEDIUM,3,3,669364,Xavier Edwards,MIA,SD,823249,prob_hits_over_1.5,Hits 1.5,,0.3183047328637378,1.4537442853693583,0.21895510514964117,bat,,False,0.031193752857887877,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,LOTTO,1,3,663728,Cal Raleigh,SEA,COL,824304,prob_hr,HR,,0.2499913957317686,2.336867231536027,0.10697714973197206,bat,,False,0.00246990505063708,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,LOTTO,2,3,671277,Luis García Jr.,NYY,AZ,825029,prob_hits_over_2.5,Hits 2.5,,0.1041032842719659,2.1755758963816905,0.0478509090145305,bat,,False,0.00246990505063708,2026-09-19,2026-09-19T01:25:14Z
3,2026-09-20 00:10:00+00:00,2026-09-20 01:38:00+00:00,5,False,LOTTO,3,3,669364,Xavier Edwards,MIA,SD,823249,prob_hits_over_2.5,Hits 2.5,,0.0949053654834697,1.98335553990522,0.0478509090145305,bat,,False,0.00246990505063708,2026-09-19,2026-09-19T01:25:14Z
