game_pk,pitcher_id,pitcher,team,opponent,expected_bf,starts_seen,career_starts,days_since_last_start,appearances_seen,days_since_last_appearance,role,k_rate,expected_k,expected_outs,implied_baserunners,lineup_faced,prob_k_over_5.5,prob_k_over_6.5,prob_outs_over_14.5,prob_outs_over_15.5,prob_outs_over_16.5,prob_outs_over_17.5,prob_outs_over_18.5,outs_dist,k_dist,predicted_at_utc,start_time_utc
824224,685299,Tanner Gordon,COL,DET,22.79486573480091,13,32,6.0,24,6.0,starter,0.1970657128694587,5.023387205635792,15.55542800549216,7.239437729308753,9,0.3911991346862841,0.2439846315712805,0.687531214489952,0.4670916309483817,0.4058806688963708,0.3547839535786032,0.131685768326673,"6:0.003019,7:0.002893,8:0.011093,9:0.039868,10:0.020379,11:0.024415,12:0.100621,13:0.065040,14:0.045140,15:0.220440,16:0.061211,17:0.051097,18:0.223098,19:0.024338,20:0.024992,21:0.063876,22:0.003061,23:0.002934,24:0.011247,27:0.001238","0.007270,0.034440,0.083485,0.137468,0.172138,0.174000,0.147215,0.106777,0.067510,0.037654,0.018687,0.008303,0.003317,0.001195,0.000389,0.000114,0.000030,0.000007,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T17:10:00Z
822768,693686,Spencer Miles,TOR,BAL,19.479209598388056,4,4,57.0,45,4.0,starter,0.2069809256447878,4.92605348748244,13.48633053990933,5.992879058478726,9,0.3769258268945987,0.2384560684652191,0.4452392795422912,0.2428183150060327,0.1958688788396537,0.1631325913297066,0.043742647326616,"6:0.014006,7:0.011212,8:0.035905,9:0.107791,10:0.046023,11:0.046056,12:0.158544,13:0.085600,14:0.049624,15:0.202421,16:0.046949,17:0.032736,18:0.119390,19:0.010879,20:0.009331,21:0.019921,22:0.000797,23:0.000638,24:0.002044,27:0.000131","0.009995,0.042665,0.093857,0.142635,0.168725,0.165197,0.138470,0.101287,0.065411,0.037593,0.019345,0.008957,0.003746,0.001419,0.000488,0.000152,0.000043,0.000011,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T19:07:00Z
824630,605280,Clay Holmes,CHC,PIT,22.64834670534452,17,46,6.0,19,6.0,starter,0.1965283186359487,4.88726566296998,16.743367543650287,5.904979161694236,9,0.3675289419535898,0.2235137670566293,0.8042669814229981,0.6096859985818351,0.549483847330762,0.4934890364073986,0.2210791711136193,"6:0.001007,7:0.001075,8:0.004592,9:0.018391,10:0.010475,11:0.013982,12:0.064207,13:0.046243,14:0.035760,15:0.194581,16:0.060202,17:0.055995,18:0.272410,19:0.033112,20:0.037886,21:0.107889,22:0.005761,23:0.006152,24:0.026279,27:0.004001","0.008130,0.037845,0.089884,0.144768,0.177120,0.174724,0.144015,0.101494,0.062128,0.033405,0.015909,0.006754,0.002570,0.000880,0.000272,0.000077,0.000020,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T18:20:00Z
823170,702885,Cesar Perdomo,SF,SD,22.012126930873,1,1,6.0,2,6.0,starter,0.2221926320461607,4.885030013407005,16.373872929335292,5.638254001537707,9,0.3677575754667496,0.2255050069106238,0.7708430811168459,0.5656264516664077,0.5042645005892022,0.4491063210658135,0.1897720188092613,"6:0.001444,7:0.001490,8:0.006151,9:0.023805,10:0.013103,11:0.016904,12:0.075019,13:0.052217,14:0.039025,15:0.205217,16:0.061362,17:0.055158,18:0.259334,19:0.030464,20:0.033687,21:0.092713,22:0.004784,23:0.004938,24:0.020384,27:0.002801","0.008757,0.039439,0.091420,0.144818,0.175439,0.172370,0.142253,0.100881,0.062445,0.034117,0.016585,0.007217,0.002823,0.000996,0.000318,0.000092,0.000024,0.000006,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T20:05:00Z
824712,677976,Randy Dobnak,KC,BOS,22.61694717727729,10,10,6.0,12,6.0,starter,0.1991446764202586,4.673328016926195,16.076943924980352,6.540003252296934,9,0.3298418890576051,0.1934270859256465,0.7419793546003804,0.5298280831777737,0.4680895030302207,0.4140773125955893,0.1669241227767429,"6:0.001905,7:0.001913,8:0.007688,9:0.028957,10:0.015513,11:0.019477,12:0.084126,13:0.056989,14:0.041452,15:0.212151,16:0.061739,17:0.054012,18:0.247153,19:0.028257,20:0.030410,21:0.081455,22:0.004091,23:0.004109,24:0.016510,27:0.002092","0.010038,0.044722,0.101712,0.156849,0.183630,0.173208,0.136415,0.091820,0.053677,0.027570,0.012551,0.005098,0.001857,0.000610,0.000181,0.000049,0.000012,0.000003,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T20:10:00Z
822768,680694,Kyle Bradish,BAL,TOR,22.92630598055955,31,93,6.0,31,6.0,starter,0.230521298704531,4.654816576897291,16.143727610566135,6.782578369993416,8,0.3263360916130712,0.190700812613315,0.7486172680266037,0.5378916895797862,0.4761944680216993,0.4218896812389884,0.1718839895673882,"6:0.001791,7:0.001810,8:0.007318,9:0.027733,10:0.014948,11:0.018882,12:0.082052,13:0.055923,14:0.040924,15:0.210726,16:0.061697,17:0.054305,18:0.250006,19:0.028757,20:0.031137,21:0.083910,22:0.004240,23:0.004285,24:0.017320,27:0.002234","0.010133,0.045198,0.102750,0.158094,0.184390,0.173099,0.135635,0.090853,0.052887,0.027070,0.012286,0.004975,0.001806,0.000589,0.000173,0.000046,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T19:07:00Z
823657,682982,Daniel Espino,CLE,MIN,22.4402390438247,0,0,,9,3.0,unknown,0.2239680426098535,4.605964379108905,16.02788844621514,6.41235059760956,9,0.3186243664047554,0.1855247749933538,0.7370517928286852,0.5239043824701195,0.4621513944223108,0.4083665338645419,0.1633466135458167,"6:0.001992,7:0.001992,8:0.007968,9:0.029880,10:0.015936,11:0.019920,12:0.085657,13:0.057769,14:0.041833,15:0.213147,16:0.061753,17:0.053785,18:0.245020,19:0.027888,20:0.029880,21:0.079681,22:0.003984,23:0.003984,24:0.015936,27:0.001992","0.011036,0.047852,0.106274,0.160485,0.184467,0.171261,0.133100,0.088635,0.051391,0.026240,0.011895,0.004816,0.001749,0.000572,0.000169,0.000045,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T20:10:00Z
824712,624133,Ranger Suarez,BOS,KC,21.910370749418227,28,128,8.0,28,8.0,starter,0.2195029159726636,4.406405959881543,15.5452928347771,6.3650779146411285,9,0.2847898430869766,0.1600095764588774,0.6864313414667257,0.4658822108875022,0.4046960893758642,0.3536661968364608,0.1310608151102462,"6:0.003045,7:0.002916,8:0.011168,9:0.040105,10:0.020482,11:0.024516,12:0.100944,13:0.065190,14:0.045203,15:0.220549,16:0.061186,17:0.051030,18:0.222605,19:0.024262,20:0.024892,21:0.063562,22:0.003043,23:0.002914,24:0.011162,27:0.001225","0.013558,0.055960,0.118552,0.171158,0.188389,0.167592,0.124780,0.079550,0.044124,0.021546,0.009346,0.003626,0.001266,0.000399,0.000114,0.000030,0.000007,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T20:10:00Z
823737,663903,Brady Singer,CIN,MIL,23.119049686811337,32,145,6.0,32,6.0,starter,0.1953595273438705,4.393544633434811,15.70384402444717,7.415205662364167,9,0.2808010613952553,0.155813906939452,0.7034668046158292,0.4848597982145796,0.4233476084646927,0.371314178809897,0.1410942083065444,"6:0.002657,7:0.002581,8:0.010025,9:0.036514,10:0.018914,11:0.022962,12:0.095894,13:0.062812,14:0.044175,15:0.218607,16:0.061512,17:0.052033,18:0.230220,19:0.025450,20:0.026483,21:0.068589,22:0.003331,23:0.003235,24:0.012567,27:0.001439","0.012842,0.054703,0.118398,0.172946,0.190987,0.169322,0.124987,0.078680,0.042948,0.020574,0.008727,0.003301,0.001119,0.000341,0.000094,0.000023,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T23:10:00Z
822927,663567,Peter Lambert,HOU,TB,23.58481897326519,25,40,6.0,25,6.0,starter,0.2283929120147495,4.39104609424149,16.644143962869062,6.940675010396127,9,0.2794944574483231,0.1542085797672469,0.7955775522023814,0.597938198832274,0.5373502460214614,0.4815130904136329,0.2123598751731655,"6:0.001111,7:0.001175,8:0.004975,9:0.019741,10:0.011141,11:0.014735,12:0.067043,13:0.047843,14:0.036658,15:0.197639,16:0.060588,17:0.055837,18:0.269153,19:0.032416,20:0.036750,21:0.103695,22:0.005486,23:0.005805,24:0.024569,27:0.003638","0.012484,0.053964,0.118034,0.173542,0.192184,0.170298,0.125286,0.078418,0.042482,0.020169,0.008472,0.003170,0.001063,0.000320,0.000087,0.000021,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T22:10:00Z
823819,663969,Tyler Phillips,MIA,LAD,20.698991473718653,16,24,6.0,40,6.0,starter,0.200684137264334,3.721507847772692,14.895221048174454,5.803770425544199,9,0.1784702933039458,0.0878917805735163,0.6132548704717506,0.3898917358664579,0.3313742238092482,0.2852865949353949,0.095431544856264,"6:0.005164,7:0.004669,8:0.016889,9:0.057272,10:0.027621,11:0.031221,12:0.121397,13:0.074034,14:0.048479,15:0.223363,16:0.058518,17:0.046088,18:0.189855,19:0.019541,20:0.018932,21:0.045653,22:0.002064,23:0.001867,24:0.006751,27:0.000624","0.027458,0.094034,0.166500,0.202337,0.188560,0.142640,0.090579,0.049351,0.023425,0.009793,0.003635,0.001205,0.000358,0.000095,0.000023,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T16:19:43Z,2026-09-12T20:10:00Z
824955,693433,Bryan Woo,SEA,ATH,23.069095441473273,29,97,6.0,29,6.0,starter,0.2538704391795582,6.0171990183508335,17.128940041051322,5.940155400421951,9,0.5607039095685182,0.40042102163643917,0.8385496219190113,0.6554310166859616,0.5973538986752592,0.5409442052232057,0.25693000219962675,"6:0.000639,7:0.000709,8:0.003936,9:0.013109,10:0.007761,11:0.010768,12:0.053790,13:0.039807,14:0.030931,15:0.183119,16:0.058077,17:0.056410,18:0.284014,19:0.039719,20:0.041334,21:0.122354,22:0.006791,23:0.007538,24:0.033471,27:0.005723","0.002723,0.015427,0.044603,0.087559,0.130849,0.158135,0.160283,0.139523,0.106012,0.071125,0.042486,0.022734,0.010946,0.004757,0.001871,0.000667,0.000216,0.000063,0.000017,0.000004,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T23:10:16Z,2026-09-13T01:40:00Z
824955,695611,Gage Jump,ATH,SEA,22.380950058128665,19,19,6.0,19,6.0,starter,0.2401015480348928,5.494189100364769,15.368999130102518,7.011950928026147,9,0.47358871765783767,0.3173339440190185,0.6697904068007952,0.4452099294217424,0.3846442746801731,0.33462274946871706,0.12046929736217424,"6:0.003372,7:0.003183,8:0.015020,9:0.042531,10:0.021411,11:0.025262,12:0.107300,13:0.067520,14:0.044612,15:0.224580,16:0.060566,17:0.050022,18:0.214153,19:0.025466,20:0.022535,21:0.056722,22:0.002677,23:0.002527,24:0.009540,27:0.001003","0.004773,0.024256,0.063253,0.112521,0.152962,0.168646,0.156255,0.124471,0.086575,0.053147,0.029019,0.014172,0.006217,0.002458,0.000878,0.000284,0.000084,0.000022,0.000005,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T23:10:16Z,2026-09-13T01:40:00Z
823009,656794,Sean Newcomb,CWS,STL,22.43159922928709,0,8,507.0,55,3.0,reliever,0.22427417969421062,5.090140209074342,16.009633911368017,6.421965317919074,9,0.40306808512792225,0.2543251786344832,0.7379576107899807,0.5221579961464354,0.4605009633911368,0.40655105973025046,0.16184971098265893,"6:0.001927,7:0.001927,8:0.009634,9:0.028902,10:0.015414,11:0.019268,12:0.086705,13:0.057803,14:0.040462,15:0.215800,16:0.061657,17:0.053950,18:0.244701,19:0.030829,20:0.028902,21:0.077071,22:0.003854,23:0.003854,24:0.015414,27:0.001927","0.006907,0.032928,0.080459,0.133782,0.169428,0.173428,0.148743,0.109462,0.070271,0.039818,0.020079,0.009063,0.003674,0.001341,0.000441,0.000131,0.000035,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T23:10:16Z,2026-09-12T23:15:00Z
824870,641835,Tim Mayza,PHI,ATL,22.43159922928709,0,0,,59,4.0,reliever,0.22427417969421062,5.0685537366166,16.009633911368017,6.421965317919074,9,0.39944309823013074,0.25063877371116405,0.7379576107899807,0.5221579961464354,0.4605009633911368,0.40655105973025046,0.16184971098265893,"6:0.001927,7:0.001927,8:0.009634,9:0.028902,10:0.015414,11:0.019268,12:0.086705,13:0.057803,14:0.040462,15:0.215800,16:0.061657,17:0.053950,18:0.244701,19:0.030829,20:0.028902,21:0.077071,22:0.003854,23:0.003854,24:0.015414,27:0.001927","0.006943,0.033175,0.081105,0.134777,0.170457,0.174099,0.148804,0.108932,0.069408,0.038944,0.019411,0.008651,0.003465,0.001253,0.000410,0.000122,0.000033,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T23:10:16Z,2026-09-12T23:15:00Z
823009,681517,Kyle Leahy,STL,CWS,20.959890106550453,27,27,6.0,33,6.0,starter,0.22258163772997855,5.056444883896509,14.865781684019863,6.09410842253059,9,0.39838277527439475,0.2526299859214412,0.612514918294569,0.3867542236508277,0.3285128402166618,0.28249871928702036,0.09405215963779233,"6:0.005053,7:0.004563,8:0.020599,9:0.055797,10:0.026870,11:0.030327,12:0.123222,13:0.074174,14:0.046881,15:0.225761,16:0.058241,17:0.046014,18:0.188447,19:0.021437,20:0.018146,21:0.043692,22:0.001973,23:0.001781,24:0.006433,27:0.000592","0.007914,0.035905,0.084091,0.135424,0.168023,0.170261,0.145753,0.107678,0.069645,0.039842,0.020309,0.009274,0.003808,0.001410,0.000471,0.000142,0.000039,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T23:10:16Z,2026-09-12T23:15:00Z
824870,641816,Tyler Mahle,ATL,PHI,22.424381640965777,26,70,6.0,26,6.0,starter,0.22817352331759022,4.707742752348558,16.196914637896732,6.227467003069044,9,0.33543131004166543,0.19673169850899003,0.7565958091893242,0.5448459322066229,0.4832982556943616,0.4285114152119218,0.1757105910359845,"6:0.001620,7:0.001648,8:0.008383,9:0.025583,10:0.013881,11:0.017651,12:0.080807,13:0.054804,14:0.039027,15:0.211750,16:0.061548,17:0.054787,18:0.252801,19:0.032400,20:0.030901,21:0.083831,22:0.004264,23:0.004338,24:0.017652,27:0.002323","0.009367,0.042689,0.098918,0.154928,0.183698,0.174969,0.138700,0.093636,0.054702,0.027983,0.012650,0.005092,0.001836,0.000596,0.000175,0.000047,0.000011,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T23:10:16Z,2026-09-12T23:15:00Z
825035,694297,Brandon Pfaadt,AZ,TEX,23.62058770759714,20,98,7.0,30,7.0,starter,0.18003921005982507,4.495954700335396,17.580780541839257,6.039807165757882,9,0.29836657538334915,0.16918978964562914,0.8710617606792571,0.7056111774045914,0.6508275749659537,0.5952743892348688,0.3032595057013537,"6:0.000392,7:0.000454,8:0.002631,9:0.009146,10:0.005653,11:0.008189,12:0.042708,13:0.032997,14:0.026768,15:0.165451,16:0.054784,17:0.055553,18:0.292015,19:0.042636,20:0.046323,21:0.143157,22:0.008295,23:0.009614,24:0.044565,27:0.008671","0.011658,0.050755,0.112195,0.167327,0.188706,0.170992,0.129177,0.083368,0.046748,0.023055,0.010089,0.003943,0.001383,0.000437,0.000125,0.000032,0.000008,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",2026-09-12T23:10:16Z,2026-09-13T00:10:00Z
