window,window_start,window_end,n_games,solo,tier,leg_no,n_legs,player_id,name,team,opponent,game_pk,prop_key,prop,line,p,lift,base,kind,edge,clash,slip_p,game_date,built_at_utc
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,MIXED,3,4,805811,Bryce Eldridge,SF,MIN,823169,prob_walk,Walk,,0.4572191781054065,1.3634416734860066,0.3353419416441939,bat,,False,0.061248239175509325,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,MIXED,4,4,807712,Luke Keaschall,MIN,SF,823169,prob_walk,Walk,,0.4189238513789458,1.2492438295220296,0.3353419416441939,bat,,False,0.061248239175509325,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,SAFE,1,3,808982,Jung Hoo Lee,SF,MIN,823169,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7189239842239797,1.0981053560589589,0.6546949072392828,bat,,False,0.3629222890935081,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,SAFE,2,3,665019,Kody Clemens,MIN,SF,823169,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7156134152440755,1.0930486969291908,0.6546949072392828,bat,,False,0.3629222890935081,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,SAFE,3,3,805811,Bryce Eldridge,SF,MIN,823169,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7054271906921876,1.077489961953168,0.6546949072392828,bat,,False,0.3629222890935081,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,MEDIUM,1,3,694918,Blade Tidwell,SF,MIN,823169,pitcher_k_under,Under 3.5 K,3.5,0.4447859999999999,,0.42331702656849657,arm,0.021468973431503335,False,0.06372514332379703,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,MEDIUM,2,3,808982,Jung Hoo Lee,SF,MIN,823169,prob_hits_over_1.5,Hits 1.5,,0.3133540219130591,1.479988034427663,0.21172740226527476,bat,,False,0.06372514332379703,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,MEDIUM,3,3,805811,Bryce Eldridge,SF,MIN,823169,prob_walk,Walk,,0.4572191781054065,1.3634416734860066,0.3353419416441939,bat,,False,0.06372514332379703,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,LOTTO,1,3,808982,Jung Hoo Lee,SF,MIN,823169,prob_hits_over_2.5,Hits 2.5,,0.0915757572992766,2.017176418484491,0.04539799120201775,bat,,False,0.0010852928181909244,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,LOTTO,2,3,805811,Bryce Eldridge,SF,MIN,823169,prob_hits_over_2.5,Hits 2.5,,0.0699053041526079,1.5398325410817055,0.04539799120201775,bat,,False,0.0010852928181909244,2026-09-21,2026-09-21T20:08:13Z
1,2026-09-22 01:45:00+00:00,2026-09-22 01:45:00+00:00,1,True,LOTTO,3,3,665019,Kody Clemens,MIN,SF,823169,prob_hr,HR,,0.169533793790498,1.5281749366034818,0.11093873464991084,bat,,False,0.0010852928181909244,2026-09-21,2026-09-21T20:08:13Z
