market,player,line,prob_over,hold,n_books,commence_time,home_team,away_team,game_date,fetched_at_utc
pitcher_strikeouts,Walbert Urena,4.5,0.5310164041860369,0.06466784244562018,5,2026-09-12T20:06:00Z,Washington Nationals,Los Angeles Angels,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Michael King,4.5,0.5257913372088074,0.06408105471073977,6,2026-09-12T20:06:00Z,San Francisco Giants,San Diego Padres,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Tyler Mahle,4.5,0.4979222937876584,0.06749241658240634,6,2026-09-12T23:16:00Z,Atlanta Braves,Philadelphia Phillies,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Brady Singer,4.5,0.48987854251012153,0.0677506775067751,5,2026-09-12T23:11:00Z,Milwaukee Brewers,Cincinnati Reds,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Clay Holmes,4.5,0.4645157477707992,0.0643218396932741,6,2026-09-12T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Brandon Pfaadt,4.5,0.43198318511968403,0.06696708309611532,6,2026-09-13T00:11:00Z,Arizona Diamondbacks,Texas Rangers,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Connor Prielipp,4.5,0.4248366013071895,0.06328680897646421,5,2026-09-12T20:11:00Z,Minnesota Twins,Cleveland Guardians,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Zach Thornton,4.5,0.4248366013071895,0.06392045454545459,5,2026-09-12T17:36:00Z,New York Yankees,New York Mets,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Peter Lambert,4.5,0.41384499623777277,0.06708595387840655,5,2026-09-12T22:11:00Z,Tampa Bay Rays,Houston Astros,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Gerrit Cole,5.5,0.4954761098346251,0.06542703262735639,6,2026-09-12T17:36:00Z,New York Yankees,New York Mets,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Ian Seymour,5.5,0.47023106763366507,0.06494261687498393,6,2026-09-12T22:11:00Z,Tampa Bay Rays,Houston Astros,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Paul Skenes,5.5,0.4596023331789443,0.06347040280039185,6,2026-09-12T18:21:00Z,Chicago Cubs,Pittsburgh Pirates,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Bryan Woo,5.5,0.45686503807273227,0.06437426574488958,6,2026-09-13T01:41:00Z,Athletics,Seattle Mariners,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Andrew Alvarez,5.5,0.4424778761061947,0.06462526847997552,5,2026-09-12T20:06:00Z,Washington Nationals,Los Angeles Angels,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Gage Jump,5.5,0.43892532323283173,0.06487077377487149,6,2026-09-13T01:41:00Z,Athletics,Seattle Mariners,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Ranger Suarez,5.5,0.3959708232025009,0.07465472191116085,1,2026-09-12T20:11:00Z,Boston Red Sox,Kansas City Royals,2026-09-12,2026-09-12T16:06:17Z
pitcher_strikeouts,Tyler Glasnow,7.5,0.4181696862641745,0.06557530495024211,6,2026-09-12T20:11:00Z,Miami Marlins,Los Angeles Dodgers,2026-09-12,2026-09-12T16:06:17Z
