window,window_start,window_end,n_games,solo,tier,leg_no,n_legs,player_id,name,team,opponent,game_pk,prop_key,prop,line,p,lift,base,kind,edge,clash,slip_p,game_date,built_at_utc
1,2026-09-20 19:10:00+00:00,2026-09-20 19:10:00+00:00,1,True,MEDIUM,3,3,677594,Julio Rodríguez,SEA,COL,824300,prob_hits_over_1.5,Hits 1.5,,0.3250704051447484,1.474595490176097,0.22044717165514205,bat,,False,0.028505913561464338,2026-09-20,2026-09-20T03:33:55Z
1,2026-09-20 19:10:00+00:00,2026-09-20 19:10:00+00:00,1,True,LOTTO,1,3,663728,Cal Raleigh,SEA,COL,824300,prob_hr,HR,,0.2799980698292063,2.53450483196629,0.11047446676674175,bat,,False,0.007562306424841872,2026-09-20,2026-09-20T03:33:55Z
1,2026-09-20 19:10:00+00:00,2026-09-20 19:10:00+00:00,1,True,LOTTO,2,3,696100,Hunter Goodman,COL,SEA,824300,prob_hr,HR,,0.2782707970930054,2.518869791700851,0.11047446676674175,bat,,False,0.007562306424841872,2026-09-20,2026-09-20T03:33:55Z
1,2026-09-20 19:10:00+00:00,2026-09-20 19:10:00+00:00,1,True,LOTTO,3,3,677594,Julio Rodríguez,SEA,COL,824300,prob_hits_over_2.5,Hits 2.5,,0.0970580588958818,1.987983784348798,0.048822359447803554,bat,,False,0.007562306424841872,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,MIXED,1,3,605141,Mookie Betts,LAD,SF,823896,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7425907257046471,1.1106867477215376,0.6685870045969283,bat,,False,0.17951644039439457,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,MIXED,2,3,805300,Jakob Marsee,MIA,SD,823247,prob_walk,Walk,,0.5053554575519517,1.5965334546724608,0.31653295837488643,bat,,False,0.17951644039439457,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,MIXED,3,3,663457,Lars Nootbaar,AZ,NYY,825028,prob_walk,Walk,,0.4783631829291465,1.5112586865681017,0.31653295837488643,bat,,False,0.17951644039439457,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,SAFE,1,3,605141,Mookie Betts,LAD,SF,823896,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7425907257046471,1.1106867477215376,0.6685870045969283,bat,,False,0.4038186361526861,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,SAFE,2,3,682998,Corbin Carroll,AZ,NYY,825028,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7394434088532367,1.105979332187328,0.6685870045969283,bat,,False,0.4038186361526861,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,SAFE,3,3,669364,Xavier Edwards,MIA,SD,823247,prob_hit,Hit,,0.7354140022541928,1.1820368605305165,0.622158264949646,bat,,False,0.4038186361526861,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,MEDIUM,1,3,805300,Jakob Marsee,MIA,SD,823247,prob_walk,Walk,,0.5053554575519517,1.5965334546724608,0.31653295837488643,bat,,False,0.11297194777056166,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,MEDIUM,2,3,663457,Lars Nootbaar,AZ,NYY,825028,prob_walk,Walk,,0.4783631829291465,1.5112586865681017,0.31653295837488643,bat,,False,0.11297194777056166,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,MEDIUM,3,3,805811,Bryce Eldridge,SF,LAD,823896,prob_walk,Walk,,0.4673216586453015,1.4763759863888428,0.31653295837488643,bat,,False,0.11297194777056166,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,LOTTO,1,3,669364,Xavier Edwards,MIA,SD,823247,prob_hits_over_2.5,Hits 2.5,,0.1047294082867712,2.1451115732892507,0.048822359447803554,bat,,False,0.0020488533084820817,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,LOTTO,2,3,665019,Kody Clemens,MIN,LAA,823975,prob_hr,HR,,0.2147176561664789,1.943595316190469,0.11047446676674175,bat,,False,0.0020488533084820817,2026-09-20,2026-09-20T03:33:55Z
2,2026-09-20 20:07:00+00:00,2026-09-20 20:10:00+00:00,4,False,LOTTO,3,3,808982,Jung Hoo Lee,SF,LAD,823896,prob_hits_over_2.5,Hits 2.5,,0.0911117645752825,1.866189295351261,0.048822359447803554,bat,,False,0.0020488533084820817,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,MIXED,1,3,694192,Jackson Chourio,MIL,BAL,824789,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7430984614695358,1.1114461638654318,0.6685870045969283,bat,,False,0.2012830283867338,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,MIXED,2,3,641343,Jake Bauers,MIL,BAL,824789,prob_walk,Walk,,0.5691018267120072,1.7979228123157724,0.31653295837488643,bat,,False,0.2012830283867338,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,MIXED,3,3,668930,Brice Turang,MIL,BAL,824789,prob_walk,Walk,,0.4759603949271875,1.5036677298023509,0.31653295837488643,bat,,False,0.2012830283867338,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,SAFE,1,3,694192,Jackson Chourio,MIL,BAL,824789,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7430984614695358,1.1114461638654318,0.6685870045969283,bat,,False,0.397776050511493,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,SAFE,2,3,592885,Christian Yelich,MIL,BAL,824789,prob_hrr_over_0.5,H+R+RBI 0.5,,0.7352423945956348,1.0996959102411676,0.6685870045969283,bat,,False,0.397776050511493,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,SAFE,3,3,661388,William Contreras,MIL,BAL,824789,prob_hrr_over_0.5,H+R+RBI 0.5,,0.728050875420543,1.0889396150609654,0.6685870045969283,bat,,False,0.397776050511493,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,MEDIUM,1,3,641343,Jake Bauers,MIL,BAL,824789,prob_walk,Walk,,0.5691018267120072,1.7979228123157724,0.31653295837488643,bat,,False,0.08685548063586612,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,MEDIUM,2,3,668930,Brice Turang,MIL,BAL,824789,prob_walk,Walk,,0.4759603949271875,1.5036677298023509,0.31653295837488643,bat,,False,0.08685548063586612,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,MEDIUM,3,3,694192,Jackson Chourio,MIL,BAL,824789,prob_hits_over_1.5,Hits 1.5,,0.3206538303204655,1.4545608723984103,0.22044717165514205,bat,,False,0.08685548063586612,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,LOTTO,1,3,624413,Pete Alonso,BAL,MIL,824789,prob_hr,HR,,0.214121713054867,1.9382009193759528,0.11047446676674175,bat,,False,0.0017834685117492255,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,LOTTO,2,3,694192,Jackson Chourio,MIL,BAL,824789,prob_hits_over_2.5,Hits 2.5,,0.0937359406277724,1.9199387675637916,0.048822359447803554,bat,,False,0.0017834685117492255,2026-09-20,2026-09-20T03:33:55Z
3,2026-09-20 23:20:00+00:00,2026-09-20 23:20:00+00:00,1,True,LOTTO,3,3,661388,William Contreras,MIL,BAL,824789,prob_hits_over_2.5,Hits 2.5,,0.0888584216738916,1.8200353829456148,0.048822359447803554,bat,,False,0.0017834685117492255,2026-09-20,2026-09-20T03:33:55Z
