game_pk,pitcher,batter,stand,p_throws,events,inning,at_bat_number,game_date,game_type
662050,607074,656248,R,L,strikeout,5,33,2022-09-29,R
662050,607074,663898,R,L,field_out,4,27,2022-09-29,R
662050,607074,669911,R,L,strikeout,5,34,2022-09-29,R
662050,607074,676701,R,L,field_out,6,43,2022-09-29,R
662050,607074,678662,R,L,double,6,40,2022-09-29,R
662050,607074,602074,R,L,strikeout,6,42,2022-09-29,R
662050,607074,661531,R,L,strikeout,6,41,2022-09-29,R
662050,607074,656248,R,L,strikeout,2,9,2022-09-29,R
662050,607074,543068,R,L,field_out,1,4,2022-09-29,R
662050,607074,602074,R,L,double,1,1,2022-09-29,R
662050,607074,676701,R,L,strikeout,1,2,2022-09-29,R
662050,607074,676701,R,L,field_out,4,26,2022-09-29,R
662050,607074,660707,R,L,strikeout,5,35,2022-09-29,R
662050,607074,543068,R,L,field_out,4,28,2022-09-29,R
662050,607074,669911,R,L,field_out,2,10,2022-09-29,R
662050,607074,678662,R,L,field_out,3,20,2022-09-29,R
662050,607074,661531,R,L,strikeout,3,21,2022-09-29,R
662050,607074,660707,R,L,strikeout,2,11,2022-09-29,R
662050,607074,602074,R,L,field_out,3,22,2022-09-29,R
719265,607074,606115,R,L,strikeout,2,16,2023-03-05,S
719265,607074,660670,R,L,double,3,20,2023-03-05,S
719265,607074,621566,L,L,single,3,21,2023-03-05,S
719265,607074,663586,R,L,field_out,1,7,2023-03-05,S
719265,607074,671739,L,L,hit_by_pitch,1,9,2023-03-05,S
719265,607074,518595,R,L,field_out,1,8,2023-03-05,S
719265,607074,542303,R,L,field_out,2,15,2023-03-05,S
719265,607074,621566,L,L,home_run,1,6,2023-03-05,S
719265,607074,687093,R,L,strikeout,1,10,2023-03-05,S
719265,607074,671739,L,L,walk,3,24,2023-03-05,S
719265,607074,660670,R,L,single,1,5,2023-03-05,S
719265,607074,518595,R,L,single,3,23,2023-03-05,S
719265,607074,592696,L,L,field_out,2,14,2023-03-05,S
719265,607074,663586,R,L,home_run,3,22,2023-03-05,S
717464,607074,666624,R,L,field_out,4,24,2023-07-07,R
717464,607074,665804,R,L,walk,5,30,2023-07-07,R
717464,607074,664023,R,L,single,6,38,2023-07-07,R
717464,607074,621550,R,L,force_out,5,31,2023-07-07,R
717464,607074,543228,R,L,field_out,6,39,2023-07-07,R
717464,607074,641820,R,L,walk,5,28,2023-07-07,R
717464,607074,641355,L,L,field_out,5,29,2023-07-07,R
717464,607074,673548,R,L,force_out,5,33,2023-07-07,R
717464,607074,663538,R,L,single,5,32,2023-07-07,R
717464,607074,663538,R,L,field_out,1,1,2023-07-07,R
717464,607074,641820,R,L,field_out,2,10,2023-07-07,R
717464,607074,543228,R,L,field_out,2,8,2023-07-07,R
717464,607074,664023,R,L,strikeout,1,3,2023-07-07,R
717464,607074,673548,R,L,field_out,1,2,2023-07-07,R
717464,607074,543228,R,L,field_out,4,23,2023-07-07,R
717464,607074,666624,R,L,field_out,2,9,2023-07-07,R
717464,607074,664023,R,L,strikeout,4,22,2023-07-07,R
717464,607074,673548,R,L,force_out,3,18,2023-07-07,R
717464,607074,663538,R,L,single,3,17,2023-07-07,R
717464,607074,665804,R,L,field_out,3,15,2023-07-07,R
717464,607074,641355,L,L,home_run,3,14,2023-07-07,R
717464,607074,621550,R,L,field_out,3,16,2023-07-07,R
717410,607074,678662,R,L,strikeout,4,32,2023-07-14,R
717410,607074,641857,L,L,field_out,3,25,2023-07-14,R
717410,607074,545341,R,L,home_run,4,31,2023-07-14,R
717410,607074,592178,R,L,strikeout,5,39,2023-07-14,R
717410,607074,543068,R,L,strikeout,3,27,2023-07-14,R
717410,607074,676701,R,L,field_out,4,33,2023-07-14,R
717410,607074,641857,L,L,strikeout,5,40,2023-07-14,R
717410,607074,595777,R,L,field_out,5,38,2023-07-14,R
717410,607074,686668,R,L,strikeout,4,34,2023-07-14,R
717410,607074,592178,R,L,field_out,3,24,2023-07-14,R
717410,607074,553869,R,L,walk,3,26,2023-07-14,R
717410,607074,592178,R,L,field_out,1,7,2023-07-14,R
717410,607074,676701,R,L,field_out,2,16,2023-07-14,R
717410,607074,641857,L,L,field_out,1,8,2023-07-14,R
717410,607074,543068,R,L,walk,2,13,2023-07-14,R
717410,607074,553869,R,L,field_out,2,12,2023-07-14,R
717410,607074,595777,R,L,field_out,1,6,2023-07-14,R
717410,607074,595777,R,L,strikeout,2,18,2023-07-14,R
717410,607074,686668,R,L,double,2,17,2023-07-14,R
717410,607074,678662,R,L,single,2,15,2023-07-14,R
717410,607074,545341,R,L,single,2,14,2023-07-14,R
717339,607074,621493,R,L,walk,3,25,2023-07-19,R
717339,607074,650859,R,L,walk,3,29,2023-07-19,R
717339,607074,660271,L,L,walk,3,24,2023-07-19,R
717339,607074,666160,L,L,single,3,26,2023-07-19,R
717339,607074,687263,R,L,single,4,35,2023-07-19,R
717339,607074,500871,R,L,force_out,3,27,2023-07-19,R
717339,607074,595453,R,L,field_out,4,34,2023-07-19,R
717339,607074,666160,L,L,field_out,5,42,2023-07-19,R
717339,607074,621493,R,L,field_out,4,37,2023-07-19,R
717339,607074,660271,L,L,strikeout,4,36,2023-07-19,R
717339,607074,683021,R,L,field_out,3,30,2023-07-19,R
717339,607074,592669,R,L,field_out,3,28,2023-07-19,R
717339,607074,687263,R,L,field_out,1,5,2023-07-19,R
717339,607074,595453,R,L,field_out,2,17,2023-07-19,R
717339,607074,500871,R,L,field_out,1,9,2023-07-19,R
717339,607074,621493,R,L,home_run,1,7,2023-07-19,R
717339,607074,660271,L,L,walk,1,6,2023-07-19,R
717339,607074,666160,L,L,strikeout,1,8,2023-07-19,R
717339,607074,687263,R,L,strikeout,2,18,2023-07-19,R
717339,607074,683021,R,L,field_out,2,16,2023-07-19,R
717339,607074,650859,R,L,home_run,2,15,2023-07-19,R
717339,607074,592669,R,L,walk,2,14,2023-07-19,R
717248,607074,682626,R,L,grounded_into_double_play,4,31,2023-07-26,R
717248,607074,664901,R,L,strikeout,5,37,2023-07-26,R
717248,607074,502054,R,L,field_out,4,28,2023-07-26,R
717248,607074,643446,L,L,hit_by_pitch,4,29,2023-07-26,R
717248,607074,624413,R,L,strikeout,5,41,2023-07-26,R
717248,607074,502054,R,L,field_out,6,45,2023-07-26,R
717248,607074,643446,L,L,field_out,6,46,2023-07-26,R
717248,607074,592192,R,L,single,6,47,2023-07-26,R
717248,607074,668901,R,L,single,5,39,2023-07-26,R
717248,607074,607043,L,L,field_error,5,38,2023-07-26,R
717248,607074,596019,R,L,field_out,5,40,2023-07-26,R
717248,607074,592192,R,L,walk,4,30,2023-07-26,R
717248,607074,592192,R,L,field_out,2,11,2023-07-26,R
717248,607074,607043,L,L,strikeout,1,1,2023-07-26,R
717248,607074,596019,R,L,walk,3,23,2023-07-26,R
717248,607074,624413,R,L,field_out,3,24,2023-07-26,R
717248,607074,596019,R,L,walk,1,3,2023-07-26,R
717248,607074,668901,R,L,field_out,3,22,2023-07-26,R
717248,607074,607043,L,L,sac_fly,3,21,2023-07-26,R
717248,607074,664901,R,L,double,3,20,2023-07-26,R
717248,607074,682626,R,L,single,3,19,2023-07-26,R
717248,607074,668901,R,L,strikeout,1,2,2023-07-26,R
717248,607074,624413,R,L,field_out,1,4,2023-07-26,R
717248,607074,643446,L,L,field_out,2,10,2023-07-26,R
717248,607074,502054,R,L,field_out,2,9,2023-07-26,R
717175,607074,670623,R,L,field_out,3,21,2023-08-01,R
717175,607074,623912,R,L,single,3,19,2023-08-01,R
717175,607074,542194,R,L,field_out,2,12,2023-08-01,R
717175,607074,650490,R,L,home_run,3,17,2023-08-01,R
717175,607074,642350,R,L,strikeout,2,10,2023-08-01,R
717175,607074,664040,L,L,walk,2,9,2023-08-01,R
717175,607074,542194,R,L,walk,4,28,2023-08-01,R
717175,607074,668227,R,L,home_run,3,20,2023-08-01,R
717175,607074,664040,L,L,strikeout,3,22,2023-08-01,R
717175,607074,650490,R,L,strikeout,4,29,2023-08-01,R
717175,607074,622534,R,L,field_out,4,27,2023-08-01,R
717175,607074,677551,R,L,strikeout,3,18,2023-08-01,R
717175,607074,642350,R,L,field_out,4,26,2023-08-01,R
717175,607074,677551,R,L,walk,1,2,2023-08-01,R
717175,607074,623912,R,L,grounded_into_double_play,1,3,2023-08-01,R
717175,607074,622534,R,L,double,2,11,2023-08-01,R
717175,607074,670623,R,L,walk,2,8,2023-08-01,R
717175,607074,668227,R,L,strikeout,2,7,2023-08-01,R
717175,607074,650490,R,L,field_out,1,1,2023-08-01,R
717110,607074,455117,R,L,strikeout,2,13,2023-08-06,R
717110,607074,676694,R,L,home_run,2,12,2023-08-06,R
717110,607074,514888,R,L,single,3,17,2023-08-06,R
717110,607074,608324,R,L,field_out,3,18,2023-08-06,R
717110,607074,670541,L,L,home_run,3,19,2023-08-06,R
717110,607074,663656,L,L,strikeout,3,20,2023-08-06,R
717110,607074,670541,L,L,field_out,1,3,2023-08-06,R
717110,607074,608324,R,L,strikeout,1,2,2023-08-06,R
717110,607074,547989,R,L,strikeout,2,10,2023-08-06,R
717110,607074,663656,L,L,walk,2,8,2023-08-06,R
717110,607074,665161,R,L,walk,2,11,2023-08-06,R
717110,607074,514888,R,L,field_out,1,1,2023-08-06,R
717110,607074,676801,R,L,strikeout,2,9,2023-08-06,R
716900,607074,545121,R,L,single,4,29,2023-08-22,R
716900,607074,657041,R,L,field_out,6,41,2023-08-22,R
716900,607074,656180,R,L,field_out,4,28,2023-08-22,R
716900,607074,656448,R,L,catcher_interf,4,27,2023-08-22,R
716900,607074,660688,R,L,field_out,6,43,2023-08-22,R
716900,607074,666198,R,L,field_out,5,34,2023-08-22,R
716900,607074,669743,R,L,single,5,33,2023-08-22,R
716900,607074,660688,R,L,single,4,26,2023-08-22,R
716900,607074,608841,R,L,field_out,6,42,2023-08-22,R
716900,607074,682928,L,L,field_out,5,35,2023-08-22,R
716900,607074,608841,R,L,field_out,3,20,2023-08-22,R
716900,607074,656448,R,L,field_out,2,8,2023-08-22,R
716900,607074,660688,R,L,grounded_into_double_play,1,4,2023-08-22,R
716900,607074,657041,R,L,double,1,2,2023-08-22,R
716900,607074,608841,R,L,hit_by_pitch,1,3,2023-08-22,R
716900,607074,657041,R,L,field_out,3,19,2023-08-22,R
716900,607074,682928,L,L,field_out,3,18,2023-08-22,R
716900,607074,666198,R,L,home_run,3,17,2023-08-22,R
716900,607074,669743,R,L,field_out,2,11,2023-08-22,R
716900,607074,656180,R,L,strikeout,2,9,2023-08-22,R
716900,607074,545121,R,L,single,2,10,2023-08-22,R
716900,607074,682928,L,L,field_out,1,1,2023-08-22,R
716828,607074,542194,R,L,field_out,4,35,2023-08-27,R
716828,607074,678545,R,L,strikeout,3,26,2023-08-27,R
716828,607074,642350,R,L,strikeout,4,34,2023-08-27,R
716828,607074,670623,R,L,field_out,3,25,2023-08-27,R
716828,607074,670042,L,L,strikeout,4,33,2023-08-27,R
716828,607074,623912,R,L,strikeout,5,41,2023-08-27,R
716828,607074,668227,R,L,strikeout,5,40,2023-08-27,R
716828,607074,664040,L,L,walk,5,42,2023-08-27,R
716828,607074,666018,L,L,walk,5,39,2023-08-27,R
716828,607074,642350,R,L,field_out,1,10,2023-08-27,R
716828,607074,670623,R,L,single,1,7,2023-08-27,R
716828,607074,668227,R,L,single,1,4,2023-08-27,R
716828,607074,664040,L,L,field_out,3,24,2023-08-27,R
716828,607074,623912,R,L,field_out,1,5,2023-08-27,R
716828,607074,623912,R,L,field_out,2,18,2023-08-27,R
716828,607074,664040,L,L,home_run,1,6,2023-08-27,R
716828,607074,542194,R,L,strikeout,1,11,2023-08-27,R
716828,607074,668227,R,L,field_out,2,17,2023-08-27,R
716828,607074,666018,L,L,strikeout,2,16,2023-08-27,R
716828,607074,678545,R,L,hit_by_pitch,1,8,2023-08-27,R
716828,607074,670042,L,L,single,1,9,2023-08-27,R
716763,607074,670541,L,L,strikeout,3,27,2023-09-01,R
716763,607074,663656,L,L,double,3,28,2023-09-01,R
716763,607074,608324,R,L,walk,3,26,2023-09-01,R
716763,607074,455117,R,L,field_out,2,19,2023-09-01,R
716763,607074,608324,R,L,field_out,5,43,2023-09-01,R
716763,607074,455117,R,L,field_out,5,41,2023-09-01,R
716763,607074,665161,R,L,field_out,4,35,2023-09-01,R
716763,607074,643289,R,L,field_out,3,25,2023-09-01,R
716763,607074,676694,R,L,field_out,4,36,2023-09-01,R
716763,607074,643289,R,L,field_out,5,42,2023-09-01,R
716763,607074,673237,R,L,strikeout,4,34,2023-09-01,R
716763,607074,547989,R,L,field_out,3,29,2023-09-01,R
716763,607074,608324,R,L,field_out,1,8,2023-09-01,R
716763,607074,670541,L,L,hit_by_pitch,1,9,2023-09-01,R
716763,607074,663656,L,L,strikeout,1,10,2023-09-01,R
716763,607074,514888,R,L,field_out,1,7,2023-09-01,R
716763,607074,665161,R,L,double,2,17,2023-09-01,R
716763,607074,676694,R,L,field_out,2,18,2023-09-01,R
716763,607074,547989,R,L,home_run,2,15,2023-09-01,R
716763,607074,673237,R,L,strikeout,2,16,2023-09-01,R
716686,607074,681481,L,L,single,4,27,2023-09-07,R
716686,607074,668670,R,L,single,3,21,2023-09-07,R
716686,607074,408234,R,L,field_out,3,22,2023-09-07,R
716686,607074,628451,R,L,sac_fly,3,20,2023-09-07,R
716686,607074,686531,R,L,field_out,4,30,2023-09-07,R
716686,607074,663527,R,L,double,4,29,2023-09-07,R
716686,607074,595879,R,L,strikeout,4,28,2023-09-07,R
716686,607074,663837,R,L,single,4,31,2023-09-07,R
716686,607074,668670,R,L,strikeout,1,4,2023-09-07,R
716686,607074,628451,R,L,field_out,1,3,2023-09-07,R
716686,607074,679529,R,L,home_run,1,2,2023-09-07,R
716686,607074,681481,L,L,field_out,2,9,2023-09-07,R
716686,607074,408234,R,L,strikeout,1,5,2023-09-07,R
716686,607074,663837,R,L,double,3,18,2023-09-07,R
716686,607074,686531,R,L,single,3,17,2023-09-07,R
716686,607074,663527,R,L,field_out,2,11,2023-09-07,R
716686,607074,595879,R,L,strikeout,2,10,2023-09-07,R
716686,607074,663837,R,L,double,1,1,2023-09-07,R
716686,607074,679529,R,L,field_out,3,19,2023-09-07,R
716612,607074,457759,R,L,walk,1,8,2023-09-12,R
716612,607074,649966,R,L,walk,4,32,2023-09-12,R
716612,607074,622569,R,L,field_out,4,31,2023-09-12,R
716612,607074,671213,L,L,strikeout,1,9,2023-09-12,R
716612,607074,671213,L,L,force_out,5,42,2023-09-12,R
716612,607074,657136,R,L,field_out,4,33,2023-09-12,R
716612,607074,594807,R,L,strikeout,3,26,2023-09-12,R
716612,607074,671213,L,L,strikeout,3,25,2023-09-12,R
716612,607074,457759,R,L,walk,5,41,2023-09-12,R
716612,607074,594807,R,L,strikeout,5,43,2023-09-12,R
716612,607074,608701,R,L,field_out,5,40,2023-09-12,R
716612,607074,678882,R,L,field_out,4,34,2023-09-12,R
716612,607074,457759,R,L,single,3,24,2023-09-12,R
716612,607074,622569,R,L,walk,2,16,2023-09-12,R
716612,607074,608701,R,L,double,1,7,2023-09-12,R
716612,607074,596115,R,L,strikeout,3,27,2023-09-12,R
716612,607074,649966,R,L,single,2,17,2023-09-12,R
716612,607074,608701,R,L,field_out,2,20,2023-09-12,R
716612,607074,678882,R,L,strikeout,2,19,2023-09-12,R
716612,607074,657136,R,L,strikeout,2,18,2023-09-12,R
716612,607074,678882,R,L,home_run,1,6,2023-09-12,R
716612,607074,594807,R,L,strikeout,1,10,2023-09-12,R
716612,607074,596115,R,L,strikeout,1,11,2023-09-12,R
716551,607074,678894,R,L,field_out,6,41,2023-09-17,R
716551,607074,680779,R,L,strikeout,4,28,2023-09-17,R
716551,607074,656582,R,L,single,6,42,2023-09-17,R
716551,607074,669707,R,L,field_out,5,33,2023-09-17,R
716551,607074,675961,R,L,strikeout,5,34,2023-09-17,R
716551,607074,641511,R,L,strikeout,5,35,2023-09-17,R
716551,607074,680779,R,L,strikeout,7,51,2023-09-17,R
716551,607074,641511,R,L,double,7,54,2023-09-17,R
716551,607074,675961,R,L,strikeout,7,53,2023-09-17,R
716551,607074,669707,R,L,double,7,52,2023-09-17,R
716551,607074,669261,L,L,strikeout,6,45,2023-09-17,R
716551,607074,609280,R,L,field_error,6,44,2023-09-17,R
716551,607074,663647,R,L,strikeout,6,43,2023-09-17,R
716551,607074,609280,R,L,field_out,2,11,2023-09-17,R
716551,607074,678894,R,L,strikeout,1,5,2023-09-17,R
716551,607074,641511,R,L,field_out,3,19,2023-09-17,R
716551,607074,669261,L,L,field_out,4,27,2023-09-17,R
716551,607074,669261,L,L,field_out,2,12,2023-09-17,R
716551,607074,656582,R,L,field_out,1,6,2023-09-17,R
716551,607074,675961,R,L,field_out,3,18,2023-09-17,R
716551,607074,609280,R,L,home_run,4,26,2023-09-17,R
716551,607074,663647,R,L,strikeout,4,25,2023-09-17,R
716551,607074,656582,R,L,field_out,3,21,2023-09-17,R
716551,607074,678894,R,L,single,3,20,2023-09-17,R
716551,607074,680779,R,L,strikeout,2,13,2023-09-17,R
716551,607074,669707,R,L,double,3,17,2023-09-17,R
716551,607074,663647,R,L,field_out,1,7,2023-09-17,R
716458,607074,691783,R,L,walk,5,32,2023-09-24,R
716458,607074,677950,L,L,field_out,5,33,2023-09-24,R
716458,607074,672695,R,L,field_out,6,38,2023-09-24,R
716458,607074,672515,R,L,field_out,6,39,2023-09-24,R
716458,607074,446334,R,L,single,7,47,2023-09-24,R
716458,607074,502054,R,L,single,7,44,2023-09-24,R
716458,607074,572233,R,L,single,7,45,2023-09-24,R
716458,607074,682998,L,L,strikeout,6,40,2023-09-24,R
716458,607074,572233,R,L,sac_fly,1,4,2023-09-24,R
716458,607074,677950,L,L,field_out,2,12,2023-09-24,R
716458,607074,446334,R,L,strikeout,2,10,2023-09-24,R
716458,607074,666971,R,L,field_out,1,5,2023-09-24,R
716458,607074,502054,R,L,sac_fly,1,3,2023-09-24,R
716458,607074,446334,R,L,field_out,5,31,2023-09-24,R
716458,607074,672515,R,L,single,1,1,2023-09-24,R
716458,607074,666971,R,L,field_out,7,46,2023-09-24,R
716458,607074,682998,L,L,single,1,2,2023-09-24,R
716458,607074,682998,L,L,field_out,3,18,2023-09-24,R
716458,607074,672695,R,L,field_out,3,16,2023-09-24,R
716458,607074,666971,R,L,field_out,4,27,2023-09-24,R
716458,607074,572233,R,L,field_out,4,26,2023-09-24,R
716458,607074,502054,R,L,strikeout,4,25,2023-09-24,R
716458,607074,672515,R,L,strikeout,3,17,2023-09-24,R
716458,607074,691783,R,L,field_out,2,11,2023-09-24,R
716389,607074,676369,R,L,single,1,8,2023-09-29,R
716389,607074,682515,R,L,walk,1,11,2023-09-29,R
716389,607074,622110,R,L,single,1,10,2023-09-29,R
716389,607074,679845,R,L,single,1,9,2023-09-29,R
716389,607074,677951,R,L,walk,1,5,2023-09-29,R
716389,607074,521692,R,L,double,1,6,2023-09-29,R
716389,607074,658668,R,L,home_run,1,7,2023-09-29,R
716389,607074,672580,R,L,single,1,4,2023-09-29,R
748239,607074,680718,L,L,walk,2,12,2024-02-25,S
748239,607074,676391,R,L,field_out,3,20,2024-02-25,S
748239,607074,671913,R,L,hit_by_pitch,2,14,2024-02-25,S
748239,607074,500871,R,L,strikeout,3,21,2024-02-25,S
748239,607074,672642,R,L,strikeout,2,15,2024-02-25,S
748239,607074,682619,R,L,walk,2,13,2024-02-25,S
748239,607074,672386,R,L,home_run,3,22,2024-02-25,S
748239,607074,672386,R,L,strikeout,1,3,2024-02-25,S
748239,607074,676914,R,L,strikeout,2,11,2024-02-25,S
748239,607074,500871,R,L,strikeout,1,2,2024-02-25,S
748239,607074,596129,L,L,field_out,2,10,2024-02-25,S
748239,607074,676391,R,L,field_out,1,1,2024-02-25,S
748089,607074,664040,L,L,single,3,19,2024-03-06,S
748089,607074,668227,R,L,field_out,3,20,2024-03-06,S
748089,607074,642708,R,L,double,4,25,2024-03-06,S
748089,607074,670623,R,L,force_out,3,21,2024-03-06,S
748089,607074,650490,R,L,field_out,3,18,2024-03-06,S
748089,607074,680700,L,L,home_run,4,26,2024-03-06,S
748089,607074,650907,R,L,field_out,2,13,2024-03-06,S
748089,607074,678545,R,L,force_out,2,14,2024-03-06,S
748089,607074,676356,R,L,walk,2,12,2024-03-06,S
748089,607074,650490,R,L,home_run,1,1,2024-03-06,S
748089,607074,664040,L,L,field_out,1,2,2024-03-06,S
748089,607074,668227,R,L,field_out,1,3,2024-03-06,S
748089,607074,670623,R,L,strikeout,1,4,2024-03-06,S
748089,607074,642708,R,L,single,2,10,2024-03-06,S
748089,607074,680700,L,L,field_out,2,11,2024-03-06,S
747992,607074,656495,R,L,field_out,3,18,2024-03-13,S
747992,607074,678882,R,L,field_out,4,22,2024-03-13,S
747992,607074,624512,L,L,strikeout,3,16,2024-03-13,S
747992,607074,622569,R,L,field_out,4,24,2024-03-13,S
747992,607074,666915,R,L,field_out,4,25,2024-03-13,S
747992,607074,671213,L,L,home_run,4,23,2024-03-13,S
747992,607074,665839,L,L,field_out,2,11,2024-03-13,S
747992,607074,666152,L,L,strikeout,3,17,2024-03-13,S
747992,607074,671213,L,L,field_out,1,2,2024-03-13,S
747992,607074,622569,R,L,field_out,1,3,2024-03-13,S
747992,607074,678882,R,L,field_out,1,1,2024-03-13,S
747992,607074,677800,L,L,strikeout,2,10,2024-03-13,S
747992,607074,666915,R,L,field_out,2,9,2024-03-13,S
747909,607074,664761,R,L,field_out,4,24,2024-03-18,S
747909,607074,665019,L,L,field_out,4,23,2024-03-18,S
747909,607074,679032,R,L,field_out,4,22,2024-03-18,S
747909,607074,670276,L,L,field_out,6,38,2024-03-18,S
747909,607074,596117,L,L,field_out,5,30,2024-03-18,S
747909,607074,621311,L,L,field_out,6,37,2024-03-18,S
747909,607074,664068,R,L,strikeout,5,32,2024-03-18,S
747909,607074,669742,L,L,strikeout,5,31,2024-03-18,S
747909,607074,664761,R,L,field_out,2,8,2024-03-18,S
747909,607074,665019,L,L,strikeout,1,3,2024-03-18,S
747909,607074,669016,L,L,field_out,3,17,2024-03-18,S
747909,607074,669016,L,L,strikeout,1,1,2024-03-18,S
747909,607074,679032,R,L,field_out,1,2,2024-03-18,S
747909,607074,670276,L,L,force_out,3,16,2024-03-18,S
747909,607074,621311,L,L,field_out,3,15,2024-03-18,S
747909,607074,664068,R,L,walk,3,14,2024-03-18,S
747909,607074,669742,L,L,strikeout,2,10,2024-03-18,S
747909,607074,596117,L,L,field_out,2,9,2024-03-18,S
747837,607074,665506,R,L,single,4,28,2024-03-23,S
747837,607074,624641,R,L,field_out,3,22,2024-03-23,S
747837,607074,547180,L,L,field_out,3,21,2024-03-23,S
747837,607074,593160,R,L,field_out,2,16,2024-03-23,S
747837,607074,665019,L,L,field_out,3,23,2024-03-23,S
747837,607074,596117,L,L,sac_fly,4,31,2024-03-23,S
747837,607074,595909,L,L,strikeout,4,29,2024-03-23,S
747837,607074,681082,L,L,strikeout,4,32,2024-03-23,S
747837,607074,593160,R,L,single,5,40,2024-03-23,S
747837,607074,679032,R,L,single,4,30,2024-03-23,S
747837,607074,593160,R,L,double,1,2,2024-03-23,S
747837,607074,595909,L,L,single,2,12,2024-03-23,S
747837,607074,624641,R,L,field_out,1,4,2024-03-23,S
747837,607074,681082,L,L,field_out,1,1,2024-03-23,S
747837,607074,665019,L,L,field_out,2,10,2024-03-23,S
747837,607074,665506,R,L,double,2,11,2024-03-23,S
747837,607074,596117,L,L,walk,2,14,2024-03-23,S
747837,607074,547180,L,L,sac_fly,1,3,2024-03-23,S
747837,607074,679032,R,L,force_out,2,13,2024-03-23,S
747837,607074,681082,L,L,single,2,15,2024-03-23,S
746412,607074,547989,R,L,strikeout,3,26,2024-03-29,R
746412,607074,608324,R,L,walk,3,25,2024-03-29,R
746412,607074,663656,L,L,single,3,24,2024-03-29,R
746412,607074,670541,L,L,strikeout,4,35,2024-03-29,R
746412,607074,514888,R,L,field_out,4,34,2024-03-29,R
746412,607074,676694,R,L,field_out,4,33,2024-03-29,R
746412,607074,665161,R,L,single,4,32,2024-03-29,R
746412,607074,673237,R,L,single,4,31,2024-03-29,R
746412,607074,676801,R,L,strikeout,3,27,2024-03-29,R
746412,607074,663656,L,L,field_out,5,40,2024-03-29,R
746412,607074,665161,R,L,field_out,2,15,2024-03-29,R
746412,607074,608324,R,L,single,1,8,2024-03-29,R
746412,607074,670541,L,L,field_out,3,23,2024-03-29,R
746412,607074,514888,R,L,double,1,5,2024-03-29,R
746412,607074,670541,L,L,field_out,1,6,2024-03-29,R
746412,607074,663656,L,L,strikeout,1,7,2024-03-29,R
746412,607074,547989,R,L,field_out,1,9,2024-03-29,R
746412,607074,514888,R,L,field_out,2,17,2024-03-29,R
746412,607074,676694,R,L,walk,2,16,2024-03-29,R
746412,607074,673237,R,L,field_out,2,14,2024-03-29,R
746412,607074,676801,R,L,walk,2,13,2024-03-29,R
747219,607074,571466,L,L,field_out,5,36,2024-04-03,R
747219,607074,682998,L,L,field_out,3,20,2024-04-03,R
747219,607074,672695,R,L,field_out,5,37,2024-04-03,R
747219,607074,677942,R,L,force_out,4,30,2024-04-03,R
747219,607074,606466,R,L,home_run,5,38,2024-04-03,R
747219,607074,682998,L,L,double,5,39,2024-04-03,R
747219,607074,553993,R,L,single,4,29,2024-04-03,R
747219,607074,572233,R,L,field_out,4,28,2024-04-03,R
747219,607074,553993,R,L,double,6,47,2024-04-03,R
747219,607074,572233,R,L,strikeout,6,46,2024-04-03,R
747219,607074,666971,R,L,walk,5,40,2024-04-03,R
747219,607074,678489,R,L,field_out,4,31,2024-04-03,R
747219,607074,677942,R,L,walk,6,48,2024-04-03,R
747219,607074,572233,R,L,strikeout,1,7,2024-04-03,R
747219,607074,553993,R,L,field_out,2,11,2024-04-03,R
747219,607074,606466,R,L,double,1,4,2024-04-03,R
747219,607074,682998,L,L,field_out,1,5,2024-04-03,R
747219,607074,666971,R,L,field_out,1,6,2024-04-03,R
747219,607074,677942,R,L,home_run,2,12,2024-04-03,R
747219,607074,666971,R,L,field_out,3,21,2024-04-03,R
747219,607074,606466,R,L,field_out,3,19,2024-04-03,R
747219,607074,571466,L,L,single,2,14,2024-04-03,R
747219,607074,678489,R,L,field_out,2,13,2024-04-03,R
747219,607074,672695,R,L,strikeout,2,15,2024-04-03,R
745762,607074,656896,R,L,grounded_into_double_play,5,35,2024-04-09,R
745762,607074,641313,R,L,field_out,4,28,2024-04-09,R
745762,607074,605137,R,L,field_out,4,26,2024-04-09,R
745762,607074,641313,R,L,single,7,55,2024-04-09,R
745762,607074,665862,L,L,double,4,27,2024-04-09,R
745762,607074,669394,R,L,field_out,4,25,2024-04-09,R
745762,607074,665862,L,L,single,7,54,2024-04-09,R
745762,607074,605137,R,L,walk,7,53,2024-04-09,R
745762,607074,542194,R,L,field_out,5,36,2024-04-09,R
745762,607074,669394,R,L,field_out,6,45,2024-04-09,R
745762,607074,650559,R,L,field_out,6,44,2024-04-09,R
745762,607074,650333,L,L,strikeout,6,43,2024-04-09,R
745762,607074,541645,R,L,single,5,34,2024-04-09,R
745762,607074,605137,R,L,strikeout,1,4,2024-04-09,R
745762,607074,641313,R,L,single,2,11,2024-04-09,R
745762,607074,650333,L,L,walk,1,1,2024-04-09,R
745762,607074,665862,L,L,field_out,2,10,2024-04-09,R
745762,607074,669394,R,L,field_out,1,3,2024-04-09,R
745762,607074,541645,R,L,strikeout,2,12,2024-04-09,R
745762,607074,650559,R,L,field_out,3,20,2024-04-09,R
745762,607074,650333,L,L,strikeout,3,19,2024-04-09,R
745762,607074,650559,R,L,strikeout,1,2,2024-04-09,R
745762,607074,542194,R,L,field_out,3,18,2024-04-09,R
745762,607074,656896,R,L,strikeout,2,13,2024-04-09,R
